,gen,nevals
0,1,500
1,2,375
2,3,388
3,4,385
4,5,383
5,6,380
6,7,385
7,8,376
8,9,379
9,10,386
10,11,375
11,12,370
12,13,387
13,14,383
14,15,377
15,16,382
16,17,377
17,18,383
18,19,381
19,20,381
20,21,392
21,22,385
22,23,386
23,24,381
24,25,390
25,26,369
26,27,355
27,28,376
28,29,359
29,30,377
30,31,376
31,32,374
32,33,365
33,34,388
34,35,379
35,36,356
36,37,403
37,38,393
38,39,381
39,40,373
40,41,365
41,42,392
42,43,407
43,44,383
44,45,381
45,46,376
46,47,367
47,48,381
48,49,369
49,50,394
