,gen,nevals
0,1,500
1,2,383
2,3,365
3,4,384
4,5,383
5,6,387
6,7,377
7,8,369
8,9,372
9,10,376
10,11,385
11,12,363
12,13,366
13,14,384
14,15,371
15,16,401
16,17,359
17,18,375
18,19,373
19,20,379
20,21,395
21,22,359
22,23,396
23,24,392
24,25,365
25,26,393
26,27,382
27,28,377
28,29,377
29,30,367
30,31,374
31,32,377
32,33,387
33,34,395
34,35,364
35,36,384
36,37,404
37,38,388
38,39,381
39,40,387
40,41,373
41,42,382
42,43,384
43,44,385
44,45,376
45,46,404
46,47,386
47,48,370
48,49,379
49,50,385
