,gen,nevals
0,1,500
1,2,374
2,3,380
3,4,364
4,5,387
5,6,385
6,7,374
7,8,370
8,9,378
9,10,388
10,11,386
11,12,398
12,13,363
13,14,398
14,15,363
15,16,364
16,17,390
17,18,379
18,19,391
19,20,375
20,21,388
21,22,384
22,23,371
23,24,383
24,25,374
25,26,394
26,27,382
27,28,374
28,29,371
29,30,381
30,31,392
31,32,391
32,33,397
33,34,371
34,35,371
35,36,369
36,37,386
37,38,361
38,39,381
39,40,369
40,41,353
41,42,380
42,43,369
43,44,405
44,45,372
45,46,389
46,47,389
47,48,380
48,49,390
49,50,370
