,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.50059138 -0.15470957],[ 0.22335682 -0.15563702],[ 0.78278659 -0.15439635],
1,1,,[ 0.49826769 -0.15453173],[ 0.22335682 -0.15563702],[ 0.78633269 -0.15439635],405.0
2,2,,[ 0.49903371 -0.15452469],[ 0.22188619 -0.1556075 ],[ 0.78633269 -0.15439635],369.0
3,3,,[ 0.49510417 -0.15450979],[ 0.22188619 -0.1556075 ],[ 0.78633269 -0.15439635],392.0
4,4,,[ 0.49442382 -0.15450699],[ 0.22188619 -0.15561395],[ 0.78633269 -0.15439635],364.0
5,5,,[ 0.49234238 -0.15449874],[ 0.22158377 -0.15559674],[ 0.82019853 -0.15441967],403.0
6,6,,[ 0.49963116 -0.15451162],[ 0.22335682 -0.15563702],[ 0.82019853 -0.15442789],368.0
7,7,,[ 0.49728018 -0.15450149],[ 0.22335682 -0.15558568],[ 0.82019853 -0.15441035],380.0
8,8,,[ 0.4973363  -0.15450081],[ 0.221987   -0.15558827],[ 0.82019853 -0.15441707],377.0
9,9,,[ 0.50171682 -0.15450751],[ 0.221987   -0.15558575],[ 0.82019853 -0.15441707],391.0
10,10,,[ 0.49816549 -0.15452825],[ 0.221987   -0.15561853],[ 0.82019853 -0.15442321],384.0
11,11,,[ 0.49711037 -0.15450202],[ 0.221987   -0.15561853],[ 0.82019853 -0.15439635],403.0
12,12,,[ 0.49812872 -0.1545143 ],[ 0.19013734 -0.15561853],[ 0.82019853 -0.15441311],369.0
13,13,,[ 0.50271771 -0.15450653],[ 0.19013734 -0.15563702],[ 0.82019853 -0.15441943],379.0
14,14,,[ 0.50552166 -0.15452273],[ 0.19013734 -0.15563702],[ 0.82019853 -0.1544247 ],393.0
15,15,,[ 0.50642595 -0.15451434],[ 0.17980147 -0.15561395],[ 0.82019853 -0.15439635],368.0
16,16,,[ 0.50551153 -0.15450693],[ 0.17980147 -0.1556075 ],[ 0.82019853 -0.1544223 ],362.0
17,17,,[ 0.50508055 -0.15451882],[ 0.22172608 -0.15561853],[ 0.82019853 -0.15441842],372.0
18,18,,[ 0.50397232 -0.1545025 ],[ 0.22172608 -0.15561395],[ 0.81171873 -0.15441967],376.0
19,19,,[ 0.50444007 -0.1545091 ],[ 0.21229749 -0.15558827],[ 0.81171873 -0.15439635],373.0
20,20,,[ 0.50290657 -0.15451656],[ 0.22365924 -0.1556075 ],[ 0.79910577 -0.15439635],382.0
21,21,,[ 0.50101543 -0.15449949],[ 0.22365924 -0.1556061 ],[ 0.79910577 -0.15441842],373.0
22,22,,[ 0.50139189 -0.15450173],[ 0.22365924 -0.15561853],[ 0.81832468 -0.15442787],380.0
23,23,,[ 0.50041583 -0.15449973],[ 0.22512987 -0.15561853],[ 0.81832468 -0.15441842],370.0
24,24,,[ 0.50185826 -0.15450593],[ 0.22512987 -0.15561853],[ 0.80986266 -0.15439635],392.0
25,25,,[ 0.50406409 -0.15452766],[ 0.18167532 -0.15559009],[ 0.78232406 -0.15439635],373.0
26,26,,[ 0.50456566 -0.15450709],[ 0.18167532 -0.15557165],[ 0.78232406 -0.154419  ],358.0
27,27,,[ 0.50249348 -0.15451478],[ 0.18167532 -0.15558236],[ 0.78232406 -0.15441311],384.0
28,28,,[ 0.50566301 -0.15450863],[ 0.22249105 -0.15561395],[ 0.80220712 -0.15442264],377.0
29,29,,[ 0.51143495 -0.1545181 ],[ 0.21817999 -0.1556075 ],[ 0.81832468 -0.15441707],370.0
