,gen,evals,avg,min,max,nevals
0,0,500.0,[0.45918182 0.59123567],[0. 0.],[1. 1.],
1,1,,[0.47695455 0.59052229],[0. 0.],[1. 1.],370.0
2,2,,[0.48470455 0.59335032],[0. 0.],[1. 1.],382.0
3,3,,[0.50004545 0.58543949],[0. 0.],[1. 1.],368.0
4,4,,[0.51222727 0.59392357],[0. 0.],[1. 1.],375.0
5,5,,[0.51747727 0.59284076],[0. 0.],[1. 1.],389.0
6,6,,[0.52402273 0.59276433],[0. 0.],[1. 1.],391.0
7,7,,[0.52640909 0.5923949 ],[0. 0.],[1. 1.],375.0
8,8,,[0.53429545 0.58215287],[0. 0.],[1. 1.],391.0
9,9,,[0.54586364 0.57211465],[0. 0.],[1. 1.],371.0
10,10,,[0.54956818 0.57146497],[0. 0.],[1. 1.],382.0
11,11,,[0.54806818 0.56966879],[0. 0.],[1. 1.],392.0
12,12,,[0.54631818 0.57201274],[0. 0.],[1. 1.],374.0
13,13,,[0.55620455 0.57089172],[0. 0.],[1. 1.],378.0
14,14,,[0.55809091 0.58101911],[0. 0.],[1. 1.],384.0
15,15,,[0.55697727 0.5813121 ],[0. 0.],[1. 1.],370.0
16,16,,[0.555      0.58475159],[0. 0.],[1. 1.],389.0
17,17,,[0.55854545 0.5811465 ],[0. 0.],[1. 1.],382.0
18,18,,[0.56075    0.57073885],[0. 0.],[1. 1.],375.0
19,19,,[0.56156818 0.57332484],[0. 0.],[1. 1.],378.0
20,20,,[0.56313636 0.56819108],[0. 0.],[1. 1.],359.0
21,21,,[0.56497727 0.56687898],[0. 0.],[1. 1.],388.0
22,22,,[0.56715909 0.56398726],[0. 0.],[1. 1.],368.0
23,23,,[0.57254545 0.55988535],[0. 0.],[1. 1.],390.0
24,24,,[0.57590909 0.5588535 ],[0. 0.],[1. 1.],373.0
25,25,,[0.57934091 0.55666242],[0.03409091 0.        ],[1. 1.],379.0
26,26,,[0.57386364 0.55467516],[0. 0.],[1. 1.],350.0
27,27,,[0.56972727 0.55490446],[0. 0.],[1. 1.],394.0
28,28,,[0.57402273 0.55605096],[0. 0.],[1. 1.],367.0
29,29,,[0.57106818 0.55892994],[0. 0.],[1. 1.],360.0
30,30,,[0.57122727 0.55915924],[0. 0.],[1. 1.],363.0
