,gen,evals,avg,min,max,nevals
0,0,500.0,[0.225699   0.76831206],[0. 0.],[1. 1.],
1,1,,[0.24390635 0.7517305 ],[0. 0.],[1. 1.],368.0
2,2,,[0.23467559 0.7642695 ],[0. 0.],[1. 1.],378.0
3,3,,[0.25622074 0.73678014],[0. 0.],[1. 1.],377.0
4,4,,[0.25615385 0.73582979],[0. 0.],[1. 1.],370.0
5,5,,[0.27484281 0.71888652],[0. 0.],[1. 1.],373.0
6,6,,[0.28224749 0.72346099],[0. 0.],[1. 1.],365.0
7,7,,[0.27865552 0.72648936],[0. 0.],[1. 1.],379.0
8,8,,[0.287699   0.70878723],[0. 0.],[1. 1.],364.0
9,9,,[0.29813378 0.69937589],[0. 0.],[1. 1.],382.0
10,10,,[0.29612709 0.70411348],[0. 0.],[1. 1.],380.0
11,11,,[0.30013378 0.70194326],[0. 0.],[1. 1.],375.0
12,12,,[0.31680936 0.68757447],[0. 0.],[1. 1.],377.0
13,13,,[0.32518395 0.67628369],[0. 0.],[1. 1.],371.0
14,14,,[0.3309699  0.67055319],[0. 0.],[1. 1.],384.0
15,15,,[0.34022074 0.6623617 ],[0. 0.],[1. 1.],382.0
16,16,,[0.32876923 0.67202837],[0. 0.],[1. 1.],382.0
17,17,,[0.3339398  0.67142553],[0. 0.],[1. 1.],403.0
18,18,,[0.35002007 0.6578156 ],[0. 0.],[1. 1.],375.0
19,19,,[0.34617391 0.65911348],[0. 0.],[1. 1.],379.0
20,20,,[0.34997993 0.6563617 ],[0. 0.],[1. 1.],390.0
21,21,,[0.34110368 0.66987943],[0. 0.],[1. 1.],392.0
22,22,,[0.34409365 0.67015603],[0. 0.],[1. 1.],361.0
23,23,,[0.34528428 0.66464539],[0. 0.],[1. 1.],387.0
24,24,,[0.33633445 0.6645461 ],[0. 0.],[1. 1.],378.0
25,25,,[0.3523612  0.65598582],[0. 0.],[1. 1.],378.0
26,26,,[0.34817391 0.66551773],[0. 0.],[1. 1.],367.0
27,27,,[0.34521739 0.6621844 ],[0. 0.],[1. 1.],372.0
28,28,,[0.33872241 0.65893617],[0. 0.],[1. 1.],365.0
29,29,,[0.35318395 0.64429787],[0. 0.],[1. 1.],384.0
30,30,,[0.36155184 0.63885106],[0. 0.],[1. 1.],377.0
31,31,,[0.34857525 0.65097163],[0. 0.],[1. 1.],392.0
32,32,,[0.34322408 0.65795035],[0. 0.],[1. 1.],367.0
33,33,,[0.34221405 0.65151773],[0. 0.],[1. 1.],391.0
34,34,,[0.3420602  0.64853191],[0. 0.],[1. 1.],379.0
35,35,,[0.33482274 0.65559574],[0. 0.],[1. 1.],382.0
36,36,,[0.31894983 0.66852482],[0. 0.],[1. 1.],369.0
37,37,,[0.30661538 0.68614184],[0. 0.],[1. 1.],391.0
38,38,,[0.31808696 0.67136879],[0. 0.],[1. 1.],372.0
39,39,,[0.3081806  0.69317021],[0. 0.],[1. 1.],387.0
40,40,,[0.31777258 0.68626241],[0. 0.],[1. 1.],386.0
41,41,,[0.32164548 0.68175887],[0. 0.],[1. 1.],346.0
42,42,,[0.32916388 0.67478014],[0. 0.],[1. 1.],388.0
43,43,,[0.32551839 0.67177305],[0. 0.],[1. 1.],395.0
44,44,,[0.33244147 0.66262411],[0. 0.],[1. 1.],379.0
45,45,,[0.32888963 0.66692908],[0. 0.],[1. 1.],388.0
46,46,,[0.34043478 0.66170922],[0. 0.],[1. 1.],389.0
47,47,,[0.3409699 0.6550922],[0. 0.],[1. 1.],396.0
48,48,,[0.33810702 0.66063121],[0. 0.],[1. 1.],385.0
49,49,,[0.32694314 0.67094326],[0. 0.],[1. 1.],370.0
50,50,,[0.32816054 0.66666667],[0. 0.],[1. 1.],369.0
