,gen,nevals
0,1,500
1,2,353
2,3,346
3,4,373
4,5,374
5,6,391
6,7,395
7,8,363
8,9,371
9,10,384
10,11,397
11,12,397
12,13,373
13,14,367
14,15,378
15,16,386
16,17,375
17,18,366
18,19,372
19,20,373
20,21,357
21,22,372
22,23,398
23,24,376
24,25,385
25,26,390
26,27,393
27,28,379
28,29,366
29,30,383
30,31,394
31,32,373
32,33,379
33,34,377
34,35,395
35,36,399
36,37,375
37,38,381
38,39,381
39,40,381
40,41,353
41,42,372
42,43,380
43,44,378
44,45,387
45,46,392
46,47,381
47,48,381
48,49,376
49,50,355
