,gen,nevals
0,1,500
1,2,392
2,3,377
3,4,377
4,5,385
5,6,393
6,7,392
7,8,380
8,9,397
9,10,380
10,11,366
11,12,398
12,13,387
13,14,393
14,15,365
15,16,398
16,17,387
17,18,370
18,19,386
19,20,381
20,21,376
21,22,394
22,23,389
23,24,372
24,25,376
25,26,404
26,27,384
27,28,370
28,29,390
29,30,389
30,31,382
31,32,382
32,33,374
33,34,376
34,35,382
35,36,386
36,37,375
37,38,372
38,39,380
39,40,377
40,41,365
41,42,361
42,43,388
43,44,393
44,45,382
45,46,385
46,47,395
47,48,390
48,49,395
49,50,409
