,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.4012636  -0.31466885],[ 0.07322176 -0.33701285],[ 0.93096234 -0.29310273],
1,1,,[ 0.41280753 -0.31098449],[ 0.04811715 -0.33701285],[ 0.93096234 -0.29724177],392.0
2,2,,[ 0.42310042 -0.31034661],[ 0.06694561 -0.33701285],[ 0.93096234 -0.29724177],367.0
3,3,,[ 0.42115063 -0.30997975],[ 0.06694561 -0.33078175],[ 0.93096234 -0.29820169],390.0
4,4,,[ 0.42667782 -0.31020938],[ 0.07531381 -0.33084499],[ 0.93096234 -0.29820169],373.0
5,5,,[ 0.43026778 -0.31051123],[ 0.07531381 -0.3291278 ],[ 0.92050209 -0.2983179 ],386.0
6,6,,[ 0.43886611 -0.31030879],[ 0.07531381 -0.3291278 ],[ 0.92050209 -0.30113437],395.0
7,7,,[ 0.4363682  -0.31031822],[ 0.07531381 -0.33251956],[ 0.91841004 -0.29709858],366.0
8,8,,[ 0.44169456 -0.31065988],[ 0.08995816 -0.33084499],[ 0.91841004 -0.2983179 ],377.0
9,9,,[ 0.4455272  -0.31043489],[ 0.08577406 -0.33701285],[ 0.92468619 -0.29869481],378.0
10,10,,[ 0.43751046 -0.31025081],[ 0.06066946 -0.33701285],[ 0.91841004 -0.29869481],400.0
11,11,,[ 0.43857741 -0.31030107],[ 0.06066946 -0.33701285],[ 0.92887029 -0.30092473],362.0
12,12,,[ 0.43674895 -0.31008291],[ 0.06066946 -0.32770652],[ 0.94769874 -0.2983179 ],367.0
13,13,,[ 0.44153975 -0.3103769 ],[ 0.06276151 -0.33293323],[ 0.93933054 -0.29882163],366.0
14,14,,[ 0.44187029 -0.31020377],[ 0.05230126 -0.33078175],[ 0.90794979 -0.29310273],400.0
15,15,,[ 0.44261088 -0.30999597],[ 0.05230126 -0.33474816],[ 0.92677824 -0.29882163],372.0
16,16,,[ 0.44229707 -0.3101409 ],[ 0.05439331 -0.33701285],[ 0.90794979 -0.2983179 ],407.0
17,17,,[ 0.44227197 -0.31027781],[ 0.05648536 -0.32764062],[ 0.90794979 -0.29820169],362.0
18,18,,[ 0.43974895 -0.31027613],[ 0.05648536 -0.33701285],[ 0.92887029 -0.30048117],372.0
19,19,,[ 0.44749791 -0.31010893],[ 0.05020921 -0.33581526],[ 0.90794979 -0.2983179 ],396.0
20,20,,[ 0.44875732 -0.31041909],[ 0.05020921 -0.33581526],[ 0.90794979 -0.30166537],382.0
21,21,,[ 0.44869874 -0.31035675],[ 0.05020921 -0.33030207],[ 0.90794979 -0.30048117],383.0
22,22,,[ 0.44764017 -0.31018162],[ 0.07531381 -0.33474816],[ 0.94560669 -0.2983179 ],366.0
23,23,,[ 0.4488954  -0.31020846],[ 0.07531381 -0.33581526],[ 0.94142259 -0.2983179 ],393.0
24,24,,[ 0.45254393 -0.31034649],[ 0.06485356 -0.33701285],[ 0.93096234 -0.2983179 ],396.0
25,25,,[ 0.45608368 -0.31010288],[ 0.06485356 -0.33701285],[ 0.94560669 -0.2983179 ],399.0
26,26,,[ 0.4598159  -0.31013355],[ 0.06485356 -0.33581526],[ 0.94560669 -0.2983179 ],365.0
27,27,,[ 0.45906695 -0.30998407],[ 0.06485356 -0.33474816],[ 0.94560669 -0.2983179 ],374.0
28,28,,[ 0.45808787 -0.31005325],[ 0.08158996 -0.33701285],[ 0.94560669 -0.29882163],367.0
29,29,,[ 0.45711297 -0.31030225],[ 0.07740586 -0.32774387],[ 0.94560669 -0.30113437],379.0
30,30,,[ 0.45009623 -0.31006004],[ 0.07740586 -0.32871072],[ 0.94560669 -0.30038966],391.0
31,31,,[ 0.45106276 -0.31007891],[ 0.07322176 -0.32807291],[ 0.93933054 -0.2992384 ],367.0
32,32,,[ 0.44538075 -0.3103068 ],[ 0.07322176 -0.33034005],[ 0.93933054 -0.29724177],354.0
33,33,,[ 0.44822176 -0.31032481],[ 0.07322176 -0.33078175],[ 0.93933054 -0.30038966],354.0
34,34,,[ 0.44952301 -0.31014491],[ 0.07531381 -0.33084499],[ 0.93933054 -0.29724177],384.0
35,35,,[ 0.45106695 -0.31027085],[ 0.07531381 -0.33581526],[ 0.93933054 -0.29882163],390.0
36,36,,[ 0.45283682 -0.30995797],[ 0.08995816 -0.33581526],[ 0.93933054 -0.29882163],398.0
37,37,,[ 0.45912134 -0.31029173],[ 0.08368201 -0.32813522],[ 0.93933054 -0.2983179 ],385.0
38,38,,[ 0.46264435 -0.30992716],[ 0.08368201 -0.33030207],[ 0.93933054 -0.2983179 ],394.0
39,39,,[ 0.46067364 -0.3104801 ],[ 0.07949791 -0.32885102],[ 0.93933054 -0.30113437],380.0
40,40,,[ 0.46126778 -0.31013901],[ 0.07949791 -0.33701285],[ 0.93933054 -0.29978056],370.0
41,41,,[ 0.46138494 -0.31025955],[ 0.07322176 -0.33084499],[ 0.92050209 -0.29709858],390.0
42,42,,[ 0.46237238 -0.31025326],[ 0.07322176 -0.3291278 ],[ 0.93096234 -0.29709858],362.0
43,43,,[ 0.46       -0.31051677],[ 0.08158996 -0.33581526],[ 0.93096234 -0.29978056],351.0
44,44,,[ 0.4591841  -0.31050344],[ 0.08368201 -0.33084499],[ 0.91631799 -0.29869481],393.0
45,45,,[ 0.46024686 -0.31006762],[ 0.07531381 -0.33701285],[ 0.91841004 -0.29820169],381.0
46,46,,[ 0.4563682  -0.31047348],[ 0.07531381 -0.33701285],[ 0.91841004 -0.2992384 ],395.0
47,47,,[ 0.45865272 -0.31053687],[ 0.08995816 -0.33701285],[ 0.91631799 -0.2983179 ],378.0
48,48,,[ 0.45774477 -0.3106768 ],[ 0.12133891 -0.33701285],[ 0.91631799 -0.29310273],406.0
49,49,,[ 0.45450209 -0.3106471 ],[ 0.08995816 -0.33701285],[ 0.91631799 -0.29882163],392.0
50,50,,[ 0.45044351 -0.31064011],[ 0.06903766 -0.33701285],[ 0.91631799 -0.29709858],380.0
