,gen,nevals
0,1,500
1,2,361
2,3,370
3,4,389
4,5,371
5,6,415
6,7,401
7,8,378
8,9,381
9,10,369
10,11,376
11,12,398
12,13,382
13,14,368
14,15,373
15,16,384
16,17,365
17,18,371
18,19,389
19,20,382
20,21,375
21,22,368
22,23,376
23,24,380
24,25,380
25,26,377
26,27,376
27,28,381
28,29,401
29,30,388
30,31,367
31,32,397
32,33,375
33,34,387
34,35,378
35,36,367
36,37,373
37,38,370
38,39,349
39,40,374
40,41,383
41,42,371
42,43,404
43,44,382
44,45,384
45,46,378
46,47,388
47,48,372
48,49,395
49,50,365
