,gen,evals,avg,min,max,nevals
0,0,500.0,[0.32071429 0.72002105],[0. 0.],[1. 1.],
1,1,,[0.333875   0.70618947],[0. 0.],[1. 1.],391.0
2,2,,[0.35667857 0.68709474],[0. 0.],[1. 1.],372.0
3,3,,[0.39271429 0.65256842],[0. 0.],[1. 1.],395.0
4,4,,[0.39955357 0.65351579],[0. 0.],[1. 1.],381.0
5,5,,[0.42135714 0.63383158],[0. 0.],[1. 1.],382.0
6,6,,[0.43491071 0.62298947],[0. 0.],[1. 1.],378.0
7,7,,[0.42869643 0.63835789],[0. 0.],[1. 1.],390.0
8,8,,[0.43498214 0.63381053],[0. 0.],[1. 1.],396.0
9,9,,[0.450125   0.61578947],[0. 0.],[1. 1.],385.0
10,10,,[0.45855357 0.60690526],[0. 0.],[1. 1.],390.0
11,11,,[0.47575    0.58837895],[0. 0.],[1. 1.],356.0
12,12,,[0.48378571 0.58111579],[0. 0.],[1. 1.],383.0
13,13,,[0.48316071 0.59362105],[0. 0.],[1. 1.],372.0
14,14,,[0.49175    0.58044211],[0. 0.],[1. 1.],386.0
15,15,,[0.50023214 0.58008421],[0. 0.],[1. 1.],380.0
16,16,,[0.48678571 0.5908    ],[0. 0.],[1. 1.],371.0
17,17,,[0.50194643 0.57669474],[0. 0.],[1. 1.],390.0
18,18,,[0.51094643 0.56764211],[0. 0.],[1. 1.],388.0
19,19,,[0.50044643 0.57107368],[0. 0.],[1. 1.],380.0
20,20,,[0.50341071 0.57088421],[0. 0.],[1. 1.],372.0
21,21,,[0.49830357 0.57627368],[0. 0.],[1. 1.],386.0
22,22,,[0.482375   0.58785263],[0. 0.],[1. 1.],375.0
23,23,,[0.48507143 0.58174737],[0. 0.],[1. 1.],376.0
24,24,,[0.49425    0.57995789],[0. 0.],[1. 1.],379.0
25,25,,[0.498625   0.57856842],[0. 0.],[1. 1.],366.0
26,26,,[0.50069643 0.57435789],[0. 0.],[1. 1.],392.0
27,27,,[0.49653571 0.57530526],[0. 0.],[1. 1.],357.0
28,28,,[0.50016071 0.57258947],[0. 0.],[1. 1.],391.0
29,29,,[0.50348214 0.56957895],[0. 0.],[1. 1.],390.0
30,30,,[0.50301786 0.56934737],[0. 0.],[1. 1.],403.0
31,31,,[0.51021429 0.56218947],[0. 0.],[1. 1.],369.0
32,32,,[0.51514286 0.55650526],[0. 0.],[1. 1.],355.0
33,33,,[0.50605357 0.55589474],[0. 0.],[1. 1.],369.0
34,34,,[0.51126786 0.54865263],[0. 0.],[1. 1.],380.0
35,35,,[0.51191071 0.5472    ],[0. 0.],[1. 1.],380.0
36,36,,[0.50691071 0.55231579],[0. 0.],[1. 1.],377.0
37,37,,[0.49339286 0.56738947],[0. 0.],[1. 1.],375.0
38,38,,[0.48880357 0.56949474],[0. 0.],[1. 1.],383.0
39,39,,[0.48626786 0.57774737],[0. 0.],[1. 1.],386.0
40,40,,[0.48841071 0.57631579],[0. 0.],[1. 1.],368.0
41,41,,[0.48489286 0.57621053],[0. 0.],[1. 1.],395.0
42,42,,[0.48042857 0.58016842],[0. 0.],[1. 1.],385.0
43,43,,[0.49216071 0.57341053],[0. 0.],[1. 1.],398.0
44,44,,[0.49692857 0.57917895],[0. 0.],[1. 1.],396.0
45,45,,[0.48408929 0.58953684],[0. 0.],[1. 1.],383.0
46,46,,[0.4845     0.58741053],[0. 0.],[1. 1.],378.0
47,47,,[0.49419643 0.58153684],[0. 0.],[1. 1.],383.0
48,48,,[0.50033929 0.5768    ],[0. 0.],[1. 1.],364.0
49,49,,[0.493875   0.58248421],[0. 0.],[1. 1.],362.0
50,50,,[0.49280357 0.57751579],[0. 0.],[1. 1.],379.0
