,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.516514   -0.28918359],[ 0.2793703  -0.31074661],[ 0.73829887 -0.27282462],
1,1,,[ 0.51631898 -0.28071895],[ 0.22453008 -0.31074661],[ 0.73829887 -0.27554506],356.0
2,2,,[ 0.51814013 -0.27899312],[ 0.22453008 -0.30532739],[ 0.75521617 -0.27554506],389.0
3,3,,[ 0.52136551 -0.27803111],[ 0.26470865 -0.30261668],[ 0.75521617 -0.27554506],369.0
4,4,,[ 0.52026936 -0.27771796],[ 0.26470865 -0.30419091],[ 0.75808271 -0.27554506],402.0
5,5,,[ 0.52228299 -0.27781263],[ 0.27556391 -0.3053465 ],[ 0.74821429 -0.27282462],384.0
6,6,,[ 0.52679258 -0.27784014],[ 0.27556391 -0.31066938],[ 0.74821429 -0.27286393],390.0
7,7,,[ 0.52566917 -0.27808856],[ 0.27556391 -0.31074661],[ 0.74821429 -0.27286393],371.0
8,8,,[ 0.52528487 -0.27776874],[ 0.27556391 -0.30060425],[ 0.7506109  -0.27554506],372.0
9,9,,[ 0.52904126 -0.27846499],[ 0.27203947 -0.31066938],[ 0.7506109  -0.27554506],391.0
10,10,,[ 0.53155075 -0.2780415 ],[ 0.26264098 -0.30416097],[ 0.7506109  -0.27554506],388.0
11,11,,[ 0.53232434 -0.27810634],[ 0.26264098 -0.30532739],[ 0.7506109  -0.27554506],389.0
12,12,,[ 0.53077077 -0.2776473 ],[ 0.25944549 -0.31074661],[ 0.75408835 -0.27547886],381.0
13,13,,[ 0.52882331 -0.27745658],[ 0.22453008 -0.30204391],[ 0.75408835 -0.27286393],378.0
14,14,,[ 0.53000705 -0.27746441],[ 0.25944549 -0.30051741],[ 0.78919173 -0.27554506],370.0
15,15,,[ 0.52991532 -0.27814003],[ 0.22453008 -0.30204622],[ 0.75408835 -0.27554506],355.0
16,16,,[ 0.52839135 -0.27788781],[ 0.22453008 -0.30204622],[ 0.75408835 -0.27554506],381.0
17,17,,[ 0.52960273 -0.27834779],[ 0.22453008 -0.30271052],[ 0.75408835 -0.27547886],382.0
18,18,,[ 0.52987152 -0.2781254 ],[ 0.22453008 -0.30532739],[ 0.75408835 -0.27282462],370.0
