,gen,nevals
0,1,500
1,2,393
2,3,382
3,4,394
4,5,381
5,6,380
6,7,400
7,8,385
8,9,360
9,10,379
10,11,377
11,12,374
12,13,383
13,14,382
14,15,391
15,16,371
16,17,378
17,18,366
18,19,378
19,20,362
20,21,388
21,22,395
22,23,375
23,24,369
24,25,389
25,26,385
26,27,387
27,28,398
28,29,382
29,30,371
30,31,378
31,32,366
32,33,388
33,34,379
34,35,387
35,36,374
36,37,377
37,38,392
38,39,374
39,40,371
40,41,404
41,42,364
42,43,370
43,44,377
44,45,374
45,46,366
46,47,378
47,48,385
48,49,364
49,50,379
