,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.51697613 -0.2927987 ],[ 0.27156955 -0.31423972],[ 0.74614662 -0.27785413],
1,1,,[ 0.51772237 -0.29676368],[ 0.25277256 -0.31189208],[ 0.74614662 -0.2778712 ],371.0
2,2,,[ 0.52274558 -0.29796884],[ 0.25277256 -0.30619418],[ 0.74614662 -0.28092165],379.0
3,3,,[ 0.52132406 -0.2976356 ],[ 0.2487782  -0.30619418],[ 0.74182331 -0.28173982],380.0
4,4,,[ 0.52172838 -0.29777473],[ 0.25770677 -0.30619418],[ 0.74614662 -0.28239306],373.0
5,5,,[ 0.52596476 -0.29807033],[ 0.27156955 -0.31203266],[ 0.74614662 -0.28262322],374.0
6,6,,[ 0.52417782 -0.29780929],[ 0.25385338 -0.3057917 ],[ 0.73956767 -0.27878898],375.0
7,7,,[ 0.52438524 -0.2979411 ],[ 0.27156955 -0.30663269],[ 0.73956767 -0.27878898],369.0
8,8,,[ 0.52431852 -0.29787495],[ 0.27156955 -0.31203266],[ 0.74614662 -0.2778712 ],381.0
9,9,,[ 0.52477162 -0.29741477],[ 0.27030075 -0.3035068 ],[ 0.74614662 -0.27785413],410.0
10,10,,[ 0.52845714 -0.29775199],[ 0.27030075 -0.31189208],[ 0.75427632 -0.28105217],377.0
11,11,,[ 0.52965216 -0.29783929],[ 0.25737782 -0.30619418],[ 0.75202068 -0.28105217],379.0
12,12,,[ 0.528075   -0.29770184],[ 0.27156955 -0.31189208],[ 0.74614662 -0.27795461],391.0
13,13,,[ 0.53200639 -0.29791203],[ 0.25737782 -0.31189208],[ 0.74614662 -0.28092165],377.0
14,14,,[ 0.53279774 -0.29786265],[ 0.25737782 -0.31189208],[ 0.74614662 -0.28298165],370.0
15,15,,[ 0.535025  -0.2977004],[ 0.25737782 -0.31189208],[ 0.74614662 -0.28105217],370.0
16,16,,[ 0.53381917 -0.29771829],[ 0.25737782 -0.31420536],[ 0.74276316 -0.28239306],383.0
17,17,,[ 0.53247519 -0.29772564],[ 0.25690789 -0.31189208],[ 0.74276316 -0.28105217],362.0
18,18,,[ 0.53443863 -0.29782868],[ 0.25690789 -0.3057917 ],[ 0.76320489 -0.27795461],377.0
19,19,,[ 0.53488327 -0.29790708],[ 0.25690789 -0.30663269],[ 0.76320489 -0.28294861],387.0
20,20,,[ 0.53635461 -0.29810875],[ 0.26137218 -0.30599897],[ 0.75216165 -0.28135296],399.0
21,21,,[ 0.53535658 -0.29775712],[ 0.25737782 -0.31189208],[ 0.75648496 -0.2778712 ],368.0
22,22,,[ 0.52797989 -0.29736795],[ 0.25385338 -0.30619418],[ 0.75648496 -0.27795461],395.0
23,23,,[ 0.52559201 -0.29739827],[ 0.25737782 -0.3009828 ],[ 0.75648496 -0.28125669],383.0
24,24,,[ 0.5284344  -0.29752971],[ 0.25737782 -0.30667083],[ 0.75648496 -0.27795461],376.0
25,25,,[ 0.52886541 -0.29748896],[ 0.25737782 -0.30663269],[ 0.75648496 -0.27795461],390.0
26,26,,[ 0.53176617 -0.2979216 ],[ 0.25770677 -0.31423972],[ 0.75648496 -0.27795461],384.0
27,27,,[ 0.53252481 -0.29756485],[ 0.27476504 -0.31420536],[ 0.74163534 -0.2778712 ],388.0
28,28,,[ 0.5330625  -0.29760041],[ 0.29168233 -0.31420536],[ 0.74163534 -0.27785413],374.0
29,29,,[ 0.53471607 -0.29729868],[ 0.27476504 -0.30172632],[ 0.77274436 -0.27785413],372.0
30,30,,[ 0.53553195 -0.29769859],[ 0.25004699 -0.30537774],[ 0.77274436 -0.27785413],360.0
31,31,,[ 0.53428064 -0.29757035],[ 0.25004699 -0.30597685],[ 0.77274436 -0.28092165],366.0
32,32,,[ 0.533175   -0.29791246],[ 0.30108083 -0.31423972],[ 0.77274436 -0.28092165],370.0
33,33,,[ 0.53335686 -0.29766441],[ 0.24191729 -0.31420536],[ 0.77274436 -0.27795461],406.0
34,34,,[ 0.53668957 -0.29777812],[ 0.2468515  -0.31420536],[ 0.77274436 -0.28239306],375.0
35,35,,[ 0.53564389 -0.29755303],[ 0.2468515  -0.30597685],[ 0.77274436 -0.28160188],394.0
36,36,,[ 0.53706842 -0.29753883],[ 0.24158835 -0.30597685],[ 0.77274436 -0.27795461],391.0
37,37,,[ 0.5358172  -0.29771339],[ 0.24158835 -0.30597685],[ 0.76860902 -0.27795461],385.0
38,38,,[ 0.5375078  -0.29770888],[ 0.24158835 -0.30597685],[ 0.76447368 -0.2778712 ],369.0
39,39,,[ 0.5370062  -0.29769836],[ 0.24158835 -0.31189208],[ 0.76080827 -0.27878898],385.0
40,40,,[ 0.5364218  -0.29774396],[ 0.24158835 -0.31423972],[ 0.74774436 -0.27877026],388.0
41,41,,[ 0.53380489 -0.29774433],[ 0.24158835 -0.31189208],[ 0.74774436 -0.27878898],402.0
42,42,,[ 0.53394417 -0.29772714],[ 0.25897556 -0.30663269],[ 0.74774436 -0.27878898],378.0
43,43,,[ 0.53566504 -0.29783698],[ 0.25737782 -0.31420536],[ 0.74774436 -0.27795461],379.0
44,44,,[ 0.53539445 -0.29783625],[ 0.2468515  -0.31423972],[ 0.74774436 -0.27795461],379.0
45,45,,[ 0.53708618 -0.29792076],[ 0.2468515  -0.31420536],[ 0.74774436 -0.27785413],375.0
46,46,,[ 0.53473073 -0.29811994],[ 0.27908835 -0.30597685],[ 0.74614662 -0.27785413],371.0
47,47,,[ 0.53310235 -0.29752624],[ 0.27476504 -0.30599897],[ 0.74614662 -0.27785413],392.0
48,48,,[ 0.53392538 -0.29774397],[ 0.27476504 -0.30619418],[ 0.74168233 -0.28300327],365.0
49,49,,[ 0.53179455 -0.29764406],[ 0.25737782 -0.31203266],[ 0.74168233 -0.28262322],380.0
50,50,,[ 0.53344981 -0.29760641],[ 0.2718985  -0.30597685],[ 0.74948308 -0.28092165],393.0
