,gen,nevals
0,1,500
1,2,373
2,3,387
3,4,402
4,5,380
5,6,398
6,7,394
7,8,376
8,9,393
9,10,375
10,11,372
11,12,396
12,13,385
13,14,383
14,15,384
15,16,405
16,17,376
17,18,372
18,19,386
19,20,368
20,21,390
21,22,377
22,23,389
23,24,372
24,25,370
25,26,399
26,27,387
27,28,388
28,29,406
29,30,394
30,31,391
31,32,375
32,33,384
33,34,372
34,35,390
35,36,361
36,37,372
37,38,379
38,39,384
39,40,364
40,41,391
41,42,386
42,43,408
43,44,386
44,45,393
45,46,376
46,47,368
47,48,376
48,49,375
49,50,373
