,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.50527445 -0.3073368 ],[ 0.20677673 -0.32380305],[ 0.78824806 -0.29543662],
1,1,,[ 0.50132906 -0.31070078],[ 0.20997889 -0.32380305],[ 0.78824806 -0.29667376],389.0
2,2,,[ 0.49875565 -0.31144524],[ 0.20997889 -0.31649143],[ 0.78804644 -0.29731167],386.0
3,3,,[ 0.49927924 -0.3116138 ],[ 0.20997889 -0.31649143],[ 0.78804644 -0.29667376],396.0
4,4,,[ 0.49919745 -0.31175277],[ 0.21175194 -0.31830033],[ 0.78860979 -0.29647613],370.0
5,5,,[ 0.49824389 -0.3114046 ],[ 0.21175194 -0.31838164],[ 0.78860979 -0.29647613],394.0
6,6,,[ 0.49716842 -0.31151854],[ 0.21175194 -0.31830033],[ 0.78860979 -0.29764364],375.0
7,7,,[ 0.49694741 -0.31150484],[ 0.21175194 -0.31830033],[ 0.78860979 -0.29543662],376.0
8,8,,[ 0.49570218 -0.31175232],[ 0.21175194 -0.31799399],[ 0.78855049 -0.29680969],365.0
9,9,,[ 0.49547505 -0.31134491],[ 0.21175194 -0.31736951],[ 0.78855049 -0.29779032],376.0
10,10,,[ 0.49452294 -0.31146502],[ 0.21175194 -0.31838164],[ 0.78566854 -0.29647613],399.0
11,11,,[ 0.49199853 -0.3115023 ],[ 0.2088522  -0.31720707],[ 0.81546645 -0.29773963],372.0
12,12,,[ 0.49146041 -0.31162899],[ 0.20623117 -0.31838164],[ 0.81546645 -0.29779032],384.0
13,13,,[ 0.4929541  -0.31138727],[ 0.20844897 -0.32113616],[ 0.81546645 -0.2978625 ],390.0
14,14,,[ 0.49400816 -0.311619  ],[ 0.20844897 -0.31838164],[ 0.81546645 -0.29667376],386.0
15,15,,[ 0.49559526 -0.31167173],[ 0.20844897 -0.31796897],[ 0.81546645 -0.29667376],392.0
16,16,,[ 0.49762331 -0.31165814],[ 0.20844897 -0.32380305],[ 0.81546645 -0.29827804],367.0
17,17,,[ 0.49801543 -0.3115991 ],[ 0.20844897 -0.32380305],[ 0.81546645 -0.29773963],382.0
18,18,,[ 0.50053201 -0.31151018],[ 0.20844897 -0.31933279],[ 0.81546645 -0.29856718],386.0
19,19,,[ 0.49780383 -0.31153292],[ 0.21175194 -0.32113616],[ 0.78824806 -0.29782277],381.0
20,20,,[ 0.49987553 -0.31149686],[ 0.20449963 -0.31943095],[ 0.78824806 -0.29844548],376.0
21,21,,[ 0.49979606 -0.31169699],[ 0.20449963 -0.31799399],[ 0.78824806 -0.29647613],390.0
22,22,,[ 0.495719   -0.31161363],[ 0.2075832  -0.31948459],[ 0.78824806 -0.29647613],392.0
23,23,,[ 0.49406666 -0.31153329],[ 0.19948291 -0.31720707],[ 0.78824806 -0.29543662],385.0
24,24,,[ 0.49591461 -0.31150409],[ 0.19043976 -0.31838164],[ 0.79362651 -0.29543662],383.0
25,25,,[ 0.49924118 -0.31149405],[ 0.19064138 -0.31838164],[ 0.78824806 -0.29773963],371.0
26,26,,[ 0.49478786 -0.31159393],[ 0.21175194 -0.31838164],[ 0.78824806 -0.29779032],391.0
27,27,,[ 0.49487967 -0.3117581 ],[ 0.21175194 -0.31882145],[ 0.78824806 -0.29773963],372.0
28,28,,[ 0.49661447 -0.31156982],[ 0.21175194 -0.31830033],[ 0.78961788 -0.29647613],379.0
29,29,,[ 0.49690685 -0.31144788],[ 0.21175194 -0.31796897],[ 0.79255912 -0.29543662],363.0
30,30,,[ 0.49569297 -0.31146147],[ 0.19064138 -0.31796897],[ 0.79255912 -0.29856718],378.0
31,31,,[ 0.49259125 -0.31154882],[ 0.19064138 -0.31838164],[ 0.79423136 -0.29825077],377.0
32,32,,[ 0.49564971 -0.3117811 ],[ 0.19064138 -0.31948459],[ 0.78804644 -0.29930638],389.0
33,33,,[ 0.49879742 -0.31145552],[ 0.20282739 -0.31838164],[ 0.78804644 -0.29930638],372.0
34,34,,[ 0.49795132 -0.31162332],[ 0.20282739 -0.32380305],[ 0.78824806 -0.29864343],403.0
35,35,,[ 0.49976433 -0.31146539],[ 0.18886833 -0.32380305],[ 0.78824806 -0.29647613],371.0
36,36,,[ 0.49988342 -0.31159254],[ 0.18886833 -0.31581274],[ 0.80112194 -0.29543662],370.0
37,37,,[ 0.50241474 -0.31159999],[ 0.18886833 -0.31933279],[ 0.78824806 -0.29543662],375.0
38,38,,[ 0.50526299 -0.31149511],[ 0.18886833 -0.31752601],[ 0.78824806 -0.29543662],375.0
39,39,,[ 0.50881628 -0.31131502],[ 0.20014706 -0.32113616],[ 0.78824806 -0.29647613],365.0
40,40,,[ 0.50733882 -0.31154534],[ 0.2064743  -0.31649143],[ 0.78824806 -0.29827804],380.0
41,41,,[ 0.50683042 -0.3114609 ],[ 0.21175194 -0.31933279],[ 0.78824806 -0.29647613],389.0
42,42,,[ 0.50792826 -0.31170377],[ 0.20282739 -0.31838164],[ 0.78667663 -0.29647613],352.0
43,43,,[ 0.50656874 -0.311733  ],[ 0.20282739 -0.31943095],[ 0.78653431 -0.29647613],385.0
44,44,,[ 0.50959086 -0.31142275],[ 0.20282739 -0.31830033],[ 0.79150952 -0.29856718],401.0
45,45,,[ 0.50880143 -0.31149855],[ 0.20282739 -0.31933279],[ 0.78855049 -0.29667376],377.0
46,46,,[ 0.50750283 -0.31160256],[ 0.21175194 -0.31933279],[ 0.79292085 -0.29779032],385.0
47,47,,[ 0.50690231 -0.31157299],[ 0.21175194 -0.31838164],[ 0.79292085 -0.29844548],391.0
48,48,,[ 0.50635912 -0.31134629],[ 0.21610451 -0.32113616],[ 0.79904647 -0.29764364],359.0
49,49,,[ 0.50427109 -0.31173219],[ 0.21175194 -0.32380305],[ 0.79904647 -0.2978625 ],372.0
50,50,,[ 0.50441304 -0.31175997],[ 0.2075832  -0.31943095],[ 0.79904647 -0.29764364],399.0
