,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.53408135 -0.02127114],[ 0.24876954 -0.02146066],[ 0.8290388  -0.02113876],
1,1,,[ 0.54121193 -0.02130342],[ 0.24876954 -0.02141362],[ 0.8290388  -0.02115539],374.0
2,2,,[ 0.54815323 -0.0213121 ],[ 0.26205124 -0.02141362],[ 0.8290388  -0.02116449],378.0
3,3,,[ 0.55253228 -0.0213109 ],[ 0.24876954 -0.02139046],[ 0.8290388  -0.02116449],374.0
4,4,,[ 0.55145136 -0.02131151],[ 0.26205124 -0.02141112],[ 0.8290388  -0.02115455],386.0
5,5,,[ 0.55714092 -0.0213101 ],[ 0.26469311 -0.02141112],[ 0.8290388  -0.02115455],380.0
6,6,,[ 0.56351607 -0.0213113 ],[ 0.22477562 -0.02144353],[ 0.8290388  -0.02116449],406.0
7,7,,[ 0.5619696  -0.02131372],[ 0.20773017 -0.0214317 ],[ 0.8290388  -0.02116449],395.0
8,8,,[ 0.56327627 -0.02131281],[ 0.20773017 -0.0214317 ],[ 0.8290388  -0.02113876],369.0
9,9,,[ 0.56503583 -0.02131109],[ 0.2309641  -0.02141083],[ 0.82585408 -0.02116449],374.0
10,10,,[ 0.5675013 -0.021308 ],[ 0.20342357 -0.02141575],[ 0.82585408 -0.02115455],387.0
11,11,,[ 0.56852475 -0.02131181],[ 0.2916546  -0.02146066],[ 0.82585408 -0.02116449],389.0
12,12,,[ 0.56950478 -0.0213129 ],[ 0.25850463 -0.02146066],[ 0.82585408 -0.02117025],375.0
13,13,,[ 0.56768508 -0.02130974],[ 0.27073683 -0.02146066],[ 0.82585408 -0.02116779],373.0
14,14,,[ 0.57022669 -0.02131063],[ 0.25886653 -0.02146066],[ 0.83222351 -0.02117175],391.0
15,15,,[ 0.57175275 -0.02131283],[ 0.25137522 -0.02144353],[ 0.83222351 -0.02116779],378.0
16,16,,[ 0.57377403 -0.02131235],[ 0.32237985 -0.02141833],[ 0.83222351 -0.02113876],382.0
17,17,,[ 0.5736085 -0.0213112],[ 0.28865084 -0.02141833],[ 0.84134337 -0.02117025],394.0
18,18,,[ 0.57684351 -0.0213107 ],[ 0.28984511 -0.02141804],[ 0.84134337 -0.02116866],372.0
19,19,,[ 0.57641713 -0.02131155],[ 0.25955414 -0.02141112],[ 0.84134337 -0.02117175],379.0
20,20,,[ 0.57474204 -0.02131101],[ 0.25955414 -0.02141894],[ 0.83790533 -0.02113876],391.0
21,21,,[ 0.57799102 -0.02131061],[ 0.25644181 -0.02141833],[ 0.83790533 -0.02116936],373.0
22,22,,[ 0.57790533 -0.02131265],[ 0.25644181 -0.0214479 ],[ 0.83790533 -0.02117436],381.0
23,23,,[ 0.57773646 -0.02131074],[ 0.29103937 -0.02141804],[ 0.83222351 -0.02115455],385.0
24,24,,[ 0.57692805 -0.02130775],[ 0.29103937 -0.02141894],[ 0.83222351 -0.02116596],360.0
25,25,,[ 0.57806232 -0.02130953],[ 0.3261436  -0.02141709],[ 0.84177765 -0.02116449],357.0
26,26,,[ 0.5753889  -0.02131193],[ 0.28148523 -0.02144353],[ 0.84177765 -0.02116596],385.0
27,27,,[ 0.57504379 -0.02131109],[ 0.28796323 -0.02141575],[ 0.83609583 -0.02117025],379.0
28,28,,[ 0.57170643 -0.02130886],[ 0.28796323 -0.02141362],[ 0.83609583 -0.02113876],404.0
29,29,,[ 0.57263796 -0.02130891],[ 0.33830342 -0.02139981],[ 0.83609583 -0.02113876],397.0
30,30,,[ 0.57397409 -0.02131119],[ 0.33200637 -0.02141112],[ 0.83609583 -0.02116596],394.0
31,31,,[ 0.57405964 -0.02130983],[ 0.31669803 -0.02141894],[ 0.83609583 -0.02116449],385.0
32,32,,[ 0.57524667 -0.02131184],[ 0.31669803 -0.02146066],[ 0.79400695 -0.02113876],385.0
33,33,,[ 0.57684105 -0.02131182],[ 0.31626375 -0.02146066],[ 0.79400695 -0.02113876],360.0
34,34,,[ 0.57315547 -0.02131108],[ 0.29672119 -0.02144353],[ 0.79719166 -0.02113876],375.0
35,35,,[ 0.57340482 -0.02131039],[ 0.26462073 -0.02138905],[ 0.84564997 -0.02118139],375.0
36,36,,[ 0.57411631 -0.02131051],[ 0.35473364 -0.02141833],[ 0.86269543 -0.02116779],406.0
37,37,,[ 0.57515931 -0.02131143],[ 0.331174  -0.0214308],[ 0.86269543 -0.02116449],390.0
38,38,,[ 0.57530059 -0.02131288],[ 0.32675883 -0.02144353],[ 0.86269543 -0.02116779],381.0
39,39,,[ 0.57165837 -0.02131329],[ 0.31289809 -0.0214317 ],[ 0.83428633 -0.02117069],383.0
40,40,,[ 0.57202215 -0.02130959],[ 0.31677041 -0.02141709],[ 0.83497394 -0.02115455],383.0
41,41,,[ 0.57010756 -0.02131104],[ 0.30833816 -0.02139657],[ 0.84065576 -0.02113876],368.0
42,42,,[ 0.57066539 -0.02131065],[ 0.31677041 -0.02139657],[ 0.84065576 -0.02113876],380.0
43,43,,[ 0.57096902 -0.02130999],[ 0.33631297 -0.02141575],[ 0.84065576 -0.02113876],396.0
44,44,,[ 0.56992567 -0.02131025],[ 0.21873191 -0.0214308 ],[ 0.84065576 -0.02113876],377.0
45,45,,[ 0.57121222 -0.02130837],[ 0.30645628 -0.0214479 ],[ 0.85133179 -0.02113876],359.0
46,46,,[ 0.57345476 -0.02131051],[ 0.31325999 -0.02146066],[ 0.85133179 -0.02116779],362.0
47,47,,[ 0.57274884 -0.02130951],[ 0.34192241 -0.02146066],[ 0.83497394 -0.02115539],380.0
48,48,,[ 0.57534554 -0.02130849],[ 0.29845831 -0.02143294],[ 0.83747105 -0.02115539],389.0
49,49,,[ 0.572114   -0.02130925],[ 0.30750579 -0.0214479 ],[ 0.83859294 -0.02113876],381.0
50,50,,[ 0.57227012 -0.02130947],[ 0.27573104 -0.02139657],[ 0.83859294 -0.02115455],362.0
