,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.54360816 -0.01285803],[ 0.1755102  -0.01298264],[ 0.79591837 -0.01277712],
1,1,,[ 0.54969796 -0.01286381],[ 0.17959184 -0.01296722],[ 0.83673469 -0.01278999],388.0
2,2,,[ 0.55470204 -0.01286336],[ 0.23265306 -0.01298264],[ 0.83673469 -0.01279174],385.0
3,3,,[ 0.55392653 -0.01286424],[ 0.1755102  -0.01297128],[ 0.83673469 -0.01279886],375.0
4,4,,[ 0.56291429 -0.01286388],[ 0.1755102  -0.01297128],[ 0.87755102 -0.01278242],365.0
5,5,,[ 0.55973878 -0.0128624 ],[ 0.1755102  -0.01297128],[ 0.87755102 -0.01277935],371.0
6,6,,[ 0.55736327 -0.01286325],[ 0.1755102  -0.01296311],[ 0.87755102 -0.01278999],390.0
7,7,,[ 0.55457959 -0.01286332],[ 0.16734694 -0.01295444],[ 0.87755102 -0.01278799],381.0
8,8,,[ 0.55737143 -0.01286234],[ 0.16734694 -0.01295444],[ 0.87755102 -0.01278799],391.0
9,9,,[ 0.5595102  -0.01286237],[ 0.20408163 -0.01296136],[ 0.87755102 -0.01278065],387.0
10,10,,[ 0.55924082 -0.01286364],[ 0.15102041 -0.01297128],[ 0.87755102 -0.01277712],379.0
11,11,,[ 0.55549388 -0.01286297],[ 0.15102041 -0.01297128],[ 0.87346939 -0.01277712],383.0
12,12,,[ 0.55386939 -0.01286281],[ 0.2244898  -0.01296722],[ 0.87346939 -0.01279174],379.0
13,13,,[ 0.5590449  -0.01286301],[ 0.2244898  -0.01297548],[ 0.86938776 -0.01277712],366.0
14,14,,[ 0.55972245 -0.01286354],[ 0.2122449 -0.0129663],[ 0.86938776 -0.01279146],372.0
15,15,,[ 0.56251429 -0.01286413],[ 0.20408163 -0.01297548],[ 0.85306122 -0.01277935],383.0
16,16,,[ 0.56070204 -0.01286404],[ 0.20408163 -0.01297128],[ 0.85306122 -0.01279174],368.0
17,17,,[ 0.56113469 -0.01286398],[ 0.29387755 -0.01297128],[ 0.85306122 -0.01278958],363.0
18,18,,[ 0.56051429 -0.01286355],[ 0.23673469 -0.01297548],[ 0.89387755 -0.01278206],381.0
19,19,,[ 0.5588898  -0.01286403],[ 0.23673469 -0.01297548],[ 0.89387755 -0.01278242],358.0
20,20,,[ 0.56099592 -0.01286266],[ 0.23673469 -0.01294238],[ 0.88979592 -0.01279146],385.0
21,21,,[ 0.55942041 -0.01286316],[ 0.27346939 -0.01296722],[ 0.88979592 -0.01279146],375.0
22,22,,[ 0.56211429 -0.01286272],[ 0.23673469 -0.01296311],[ 0.88979592 -0.01277935],369.0
23,23,,[ 0.56142857 -0.01286434],[ 0.25714286 -0.01296311],[ 0.89387755 -0.01278206],382.0
24,24,,[ 0.56137143 -0.01286317],[ 0.26122449 -0.01297548],[ 0.90204082 -0.01278242],364.0
25,25,,[ 0.56313469 -0.01286367],[ 0.26530612 -0.01294173],[ 0.90204082 -0.01277712],366.0
26,26,,[ 0.56002449 -0.01286317],[ 0.2        -0.01296136],[ 0.90204082 -0.01277935],382.0
27,27,,[ 0.55755102 -0.01286435],[ 0.2        -0.01296755],[ 0.90204082 -0.01278206],365.0
28,28,,[ 0.55947755 -0.0128647 ],[ 0.19591837 -0.01296722],[ 0.90204082 -0.01278065],407.0
29,29,,[ 0.55918367 -0.01286412],[ 0.26122449 -0.01296722],[ 0.90204082 -0.01279558],378.0
30,30,,[ 0.5596     -0.01286311],[ 0.26122449 -0.01297128],[ 0.87346939 -0.01277712],386.0
31,31,,[ 0.56288163 -0.01286386],[ 0.26530612 -0.01298264],[ 0.86530612 -0.01277712],378.0
32,32,,[ 0.56000816 -0.01286293],[ 0.26530612 -0.01298264],[ 0.86530612 -0.01277807],402.0
33,33,,[ 0.56155918 -0.01286346],[ 0.25714286 -0.01296722],[ 0.87755102 -0.01278065],369.0
34,34,,[ 0.56569796 -0.01286413],[ 0.25714286 -0.01298264],[ 0.87755102 -0.01277712],373.0
