,gen,evals,avg,min,max,nevals
0,0,500.0,[ 5.12148021e-01 -1.25295178e-05],[ 2.23752151e-01 -1.28398237e-05],[ 7.83132530e-01 -1.25044611e-05],
1,1,,[ 5.14688468e-01 -1.25111723e-05],[ 1.70395869e-01 -1.28123882e-05],[ 7.83132530e-01 -1.25044611e-05],383.0
2,2,,[ 5.13910499e-01 -1.25103040e-05],[ 2.35800344e-01 -1.28047645e-05],[ 7.83132530e-01 -1.25044611e-05],385.0
3,3,,[ 5.13807229e-01 -1.25061369e-05],[ 2.30636833e-01 -1.27301040e-05],[ 7.83132530e-01 -1.25044611e-05],396.0
4,4,,[ 5.11153184e-01 -1.25071989e-05],[ 2.27194492e-01 -1.28398237e-05],[ 8.15834768e-01 -1.25044836e-05],396.0
5,5,,[ 5.10378657e-01 -1.25124384e-05],[ 2.30636833e-01 -1.28162359e-05],[ 7.83132530e-01 -1.25044611e-05],370.0
6,6,,[ 5.08409639e-01 -1.25073066e-05],[ 2.27194492e-01 -1.27712261e-05],[ 7.83132530e-01 -1.25044836e-05],368.0
7,7,,[ 5.06819277e-01 -1.25087517e-05],[ 2.22030981e-01 -1.28398237e-05],[ 7.71084337e-01 -1.25044611e-05],382.0
8,8,,[ 5.07166954e-01 -1.25113671e-05],[ 2.22030981e-01 -1.28398237e-05],[ 7.71084337e-01 -1.25044611e-05],376.0
9,9,,[ 5.07197935e-01 -1.25086130e-05],[ 2.22030981e-01 -1.28123882e-05],[ 7.71084337e-01 -1.25044611e-05],382.0
10,10,,[ 5.06753873e-01 -1.25087079e-05],[ 2.22030981e-01 -1.27752253e-05],[ 7.71084337e-01 -1.25044611e-05],384.0
11,11,,[ 5.09865749e-01 -1.25077834e-05],[ 2.22030981e-01 -1.27752253e-05],[ 7.74526678e-01 -1.25044611e-05],362.0
12,12,,[ 5.09748709e-01 -1.25092140e-05],[ 2.22030981e-01 -1.28162359e-05],[ 7.72805508e-01 -1.25044611e-05],376.0
13,13,,[ 5.09370052e-01 -1.25079682e-05],[ 1.97934596e-01 -1.28085644e-05],[ 7.76247849e-01 -1.25044625e-05],363.0
14,14,,[ 5.12006885e-01 -1.25107883e-05],[ 1.97934596e-01 -1.28162359e-05],[ 7.76247849e-01 -1.25044611e-05],387.0
15,15,,[ 5.12216867e-01 -1.25090461e-05],[ 1.97934596e-01 -1.28123882e-05],[ 7.76247849e-01 -1.25044625e-05],383.0
16,16,,[ 5.08509466e-01 -1.25074065e-05],[ 2.27194492e-01 -1.27712261e-05],[ 7.76247849e-01 -1.25044836e-05],395.0
17,17,,[ 5.06271945e-01 -1.25078657e-05],[ 1.99655766e-01 -1.27502351e-05],[ 7.76247849e-01 -1.25044611e-05],379.0
18,18,,[ 5.06327022e-01 -1.25074728e-05],[ 1.99655766e-01 -1.28162359e-05],[ 7.76247849e-01 -1.25044611e-05],383.0
19,19,,[ 5.09032702e-01 -1.25074237e-05],[ 2.28915663e-01 -1.27536738e-05],[ 7.76247849e-01 -1.25044611e-05],382.0
20,20,,[ 5.09376936e-01 -1.25076639e-05],[ 2.30636833e-01 -1.27536738e-05],[ 7.77969019e-01 -1.25044611e-05],372.0
21,21,,[ 5.07762478e-01 -1.25077359e-05],[ 1.99655766e-01 -1.27610291e-05],[ 7.77969019e-01 -1.25044836e-05],368.0
22,22,,[ 5.08185886e-01 -1.25099462e-05],[ 2.18588640e-01 -1.28123882e-05],[ 7.71084337e-01 -1.25044836e-05],381.0
23,23,,[ 5.05907057e-01 -1.25071166e-05],[ 2.22030981e-01 -1.27610291e-05],[ 7.71084337e-01 -1.25044611e-05],365.0
24,24,,[ 5.04134251e-01 -1.25084771e-05],[ 2.23752151e-01 -1.28162359e-05],[ 7.95180723e-01 -1.25044611e-05],388.0
25,25,,[ 5.04874355e-01 -1.25082027e-05],[ 2.23752151e-01 -1.28162359e-05],[ 7.95180723e-01 -1.25044611e-05],375.0
26,26,,[ 5.10419966e-01 -1.25083849e-05],[ 2.23752151e-01 -1.28398237e-05],[ 7.95180723e-01 -1.25044611e-05],378.0
27,27,,[ 5.10946644e-01 -1.25107144e-05],[ 2.23752151e-01 -1.28398237e-05],[ 7.95180723e-01 -1.25044611e-05],395.0
28,28,,[ 5.14960413e-01 -1.25118118e-05],[ 2.23752151e-01 -1.27752253e-05],[ 7.95180723e-01 -1.25044611e-05],387.0
29,29,,[ 5.13800344e-01 -1.25099455e-05],[ 2.30636833e-01 -1.27712261e-05],[ 7.95180723e-01 -1.25044611e-05],373.0
30,30,,[ 5.13043029e-01 -1.25075943e-05],[ 2.30636833e-01 -1.27641335e-05],[ 7.95180723e-01 -1.25044611e-05],406.0
31,31,,[ 5.13067126e-01 -1.25087887e-05],[ 1.72117040e-01 -1.28123882e-05],[ 7.95180723e-01 -1.25044611e-05],382.0
32,32,,[ 5.13246127e-01 -1.25081071e-05],[ 1.72117040e-01 -1.27645423e-05],[ 7.95180723e-01 -1.25044611e-05],389.0
33,33,,[ 5.12082616e-01 -1.25087267e-05],[ 2.30636833e-01 -1.28123882e-05],[ 7.76247849e-01 -1.25044611e-05],376.0
34,34,,[ 5.08502582e-01 -1.25110278e-05],[ 2.28915663e-01 -1.27712261e-05],[ 7.76247849e-01 -1.25044611e-05],377.0
35,35,,[ 5.05783133e-01 -1.25108280e-05],[ 2.22030981e-01 -1.28085644e-05],[ 7.76247849e-01 -1.25044611e-05],372.0
36,36,,[ 5.05886403e-01 -1.25081754e-05],[ 2.22030981e-01 -1.28085644e-05],[ 7.74526678e-01 -1.25044611e-05],396.0
37,37,,[ 5.05900172e-01 -1.25136030e-05],[ 2.16867470e-01 -1.28398237e-05],[ 7.96901893e-01 -1.25044611e-05],405.0
38,38,,[ 5.04437177e-01 -1.25073680e-05],[ 2.22030981e-01 -1.28398237e-05],[ 8.20998279e-01 -1.25044611e-05],381.0
39,39,,[ 5.06519793e-01 -1.25086064e-05],[ 2.22030981e-01 -1.28398237e-05],[ 8.20998279e-01 -1.25044611e-05],366.0
40,40,,[ 5.05803787e-01 -1.25099017e-05],[ 2.22030981e-01 -1.27641335e-05],[ 7.79690189e-01 -1.25044611e-05],415.0
41,41,,[ 5.05793460e-01 -1.25101279e-05],[ 2.22030981e-01 -1.27712261e-05],[ 7.79690189e-01 -1.25044611e-05],384.0
