,gen,nevals
0,1,500
1,2,369
2,3,381
3,4,391
4,5,380
5,6,376
6,7,398
7,8,392
8,9,390
9,10,372
10,11,376
11,12,394
12,13,357
13,14,393
14,15,389
15,16,380
16,17,368
17,18,390
18,19,364
19,20,394
20,21,377
21,22,385
22,23,377
23,24,384
24,25,397
25,26,393
26,27,387
27,28,376
28,29,363
29,30,361
30,31,388
31,32,361
32,33,352
33,34,372
34,35,364
35,36,380
36,37,372
37,38,380
38,39,359
39,40,370
40,41,385
41,42,373
42,43,383
43,44,388
44,45,367
45,46,358
46,47,396
47,48,363
48,49,390
49,50,382
