,gen,evals,avg,min,max,nevals
0,0,500.0,[0.45527273 0.6102293 ],[0. 0.],[1. 1.],
1,1,,[0.47211364 0.6089172 ],[0. 0.],[1. 1.],380.0
2,2,,[0.48779545 0.61132484],[0. 0.],[1. 1.],385.0
3,3,,[0.506      0.59284076],[0. 0.],[1. 1.],357.0
4,4,,[0.51768182 0.58419108],[0. 0.],[1. 1.],392.0
5,5,,[0.52654545 0.58382166],[0. 0.],[1. 1.],372.0
6,6,,[0.53386364 0.57964331],[0. 0.],[1. 1.],383.0
7,7,,[0.54036364 0.5757707 ],[0. 0.],[1. 1.],386.0
8,8,,[0.54956818 0.56936306],[0. 0.],[1. 1.],373.0
9,9,,[0.56309091 0.56107006],[0. 0.],[1. 1.],383.0
10,10,,[0.57004545 0.55309554],[0. 0.],[1. 1.],369.0
11,11,,[0.57027273 0.55880255],[0. 0.],[1. 1.],390.0
12,12,,[0.57277273 0.56365605],[0. 0.],[1. 1.],379.0
13,13,,[0.57327273 0.56157962],[0. 0.],[1. 1.],385.0
14,14,,[0.57418182 0.5644586 ],[0. 0.],[1. 1.],370.0
15,15,,[0.57984091 0.55905732],[0. 0.],[1. 1.],383.0
16,16,,[0.58134091 0.55517197],[0. 0.],[1. 1.],403.0
17,17,,[0.58677273 0.55244586],[0. 0.],[1. 1.],380.0
18,18,,[0.58365909 0.55735032],[0. 0.],[1. 1.],371.0
19,19,,[0.58765909 0.55611465],[0. 0.],[1. 1.],384.0
20,20,,[0.59161364 0.55385987],[0. 0.],[1. 1.],403.0
21,21,,[0.58890909 0.55621656],[0. 0.],[1. 1.],364.0
22,22,,[0.58109091 0.55917197],[0. 0.],[1. 1.],373.0
23,23,,[0.58840909 0.55444586],[0. 0.],[1. 1.],388.0
24,24,,[0.58618182 0.55638217],[0. 0.],[1. 1.],374.0
25,25,,[0.58640909 0.56112102],[0. 0.],[1. 1.],388.0
26,26,,[0.58440909 0.5586242 ],[0. 0.],[1. 1.],385.0
27,27,,[0.58734091 0.56104459],[0. 0.],[1. 1.],378.0
28,28,,[0.58936364 0.56228025],[0. 0.],[1. 1.],395.0
29,29,,[0.59045455 0.55904459],[0. 0.],[1. 1.],377.0
30,30,,[0.59420455 0.5557707 ],[0. 0.],[1. 1.],385.0
31,31,,[0.59134091 0.562     ],[0. 0.],[1. 1.],356.0
32,32,,[0.59031818 0.56681529],[0. 0.],[1. 1.],377.0
33,33,,[0.59365909 0.56453503],[0. 0.],[1. 1.],389.0
34,34,,[0.59088636 0.56289172],[0. 0.],[1. 1.],387.0
35,35,,[0.59213636 0.55815287],[0. 0.],[1. 1.],372.0
36,36,,[0.59188636 0.55459873],[0. 0.],[1. 1.],389.0
37,37,,[0.59031818 0.55382166],[0. 0.],[1. 1.],388.0
38,38,,[0.58988636 0.55361783],[0. 0.],[1. 1.],384.0
39,39,,[0.59504545 0.55961783],[0. 0.],[1. 1.],383.0
40,40,,[0.59531818 0.56166879],[0. 0.],[1. 1.],366.0
41,41,,[0.59147727 0.5642293 ],[0. 0.],[1. 1.],384.0
42,42,,[0.57968182 0.56532484],[0. 0.],[1. 1.],379.0
43,43,,[0.58552273 0.56638217],[0. 0.],[1. 1.],378.0
44,44,,[0.58336364 0.56850955],[0. 0.],[1. 1.],366.0
45,45,,[0.58343182 0.56006369],[0. 0.],[1. 1.],383.0
46,46,,[0.58079545 0.55989809],[0. 0.],[1. 1.],370.0
47,47,,[0.57970455 0.56286624],[0. 0.],[1. 1.],353.0
48,48,,[0.57802273 0.57214013],[0. 0.],[1. 1.],391.0
49,49,,[0.58397727 0.57066242],[0. 0.],[1. 1.],397.0
50,50,,[0.58559091 0.56884076],[0. 0.],[1. 1.],395.0
