,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.51535432 -0.09787482],[ 0.23171992 -0.09858389],[ 0.76381579 -0.09753589],
1,1,,[ 0.5183469  -0.09768914],[ 0.23171992 -0.09858389],[ 0.76381579 -0.09753589],378.0
2,2,,[ 0.52035085 -0.0976406 ],[ 0.23171992 -0.09851883],[ 0.76381579 -0.09753589],364.0
3,3,,[ 0.52442566 -0.0976408 ],[ 0.23171992 -0.09851883],[ 0.76381579 -0.09753589],382.0
4,4,,[ 0.5272938  -0.09763413],[ 0.23171992 -0.0985344 ],[ 0.76381579 -0.09753589],381.0
5,5,,[ 0.52644511 -0.09764543],[ 0.23171992 -0.09854528],[ 0.76381579 -0.09753589],366.0
6,6,,[ 0.52785827 -0.0976438 ],[ 0.25004699 -0.09855129],[ 0.76381579 -0.09753589],389.0
7,7,,[ 0.52587679 -0.09764669],[ 0.23519737 -0.09854528],[ 0.76047932 -0.09753589],394.0
8,8,,[ 0.52335959 -0.09765159],[ 0.23519737 -0.09852491],[ 0.76047932 -0.09758366],397.0
9,9,,[ 0.52283327 -0.09764262],[ 0.25610902 -0.09852491],[ 0.76047932 -0.09756435],385.0
10,10,,[ 0.52475686 -0.09766475],[ 0.28801692 -0.09854528],[ 0.77387218 -0.09758366],385.0
11,11,,[ 0.52345338 -0.09765452],[ 0.27410714 -0.09854528],[ 0.77387218 -0.09754701],391.0
12,12,,[ 0.52374267 -0.09765222],[ 0.26743421 -0.09858389],[ 0.76240602 -0.09754701],376.0
13,13,,[ 0.52608102 -0.09764487],[ 0.27410714 -0.09851748],[ 0.76240602 -0.09754701],366.0
14,14,,[ 0.52461466 -0.09765905],[ 0.24318609 -0.09854528],[ 0.76047932 -0.09757351],388.0
15,15,,[ 0.52550968 -0.0976472 ],[ 0.24318609 -0.0985344 ],[ 0.77086466 -0.09758103],389.0
16,16,,[ 0.52544408 -0.09764181],[ 0.24318609 -0.09851748],[ 0.77086466 -0.09754701],360.0
17,17,,[ 0.52562773 -0.09764456],[ 0.24318609 -0.09851678],[ 0.76254699 -0.0975785 ],388.0
18,18,,[ 0.5250484  -0.09765798],[ 0.24318609 -0.09851993],[ 0.75601504 -0.09754701],374.0
19,19,,[ 0.52746006 -0.09764488],[ 0.24318609 -0.09854528],[ 0.76240602 -0.09759075],351.0
20,20,,[ 0.52697246 -0.09765383],[ 0.24318609 -0.0985344 ],[ 0.76240602 -0.09754701],389.0
21,21,,[ 0.52621974 -0.09764423],[ 0.24318609 -0.09854528],[ 0.75601504 -0.09754701],385.0
22,22,,[ 0.52602086 -0.09764785],[ 0.24318609 -0.09854892],[ 0.75601504 -0.09754701],390.0
23,23,,[ 0.52805855 -0.09765938],[ 0.24318609 -0.09854892],[ 0.75601504 -0.09754701],385.0
24,24,,[ 0.52788205 -0.09764957],[ 0.24318609 -0.09851993],[ 0.75601504 -0.09754701],397.0
25,25,,[ 0.52794972 -0.09764817],[ 0.24318609 -0.09851883],[ 0.75601504 -0.09753589],371.0
26,26,,[ 0.52802989 -0.09765944],[ 0.24318609 -0.09851883],[ 0.76240602 -0.09756435],367.0
27,27,,[ 0.52696344 -0.09765925],[ 0.24318609 -0.09854528],[ 0.76240602 -0.09758513],356.0
28,28,,[ 0.52668891 -0.09765876],[ 0.24318609 -0.09854165],[ 0.75009398 -0.09757351],384.0
29,29,,[ 0.527575   -0.09765059],[ 0.24318609 -0.0985344 ],[ 0.75009398 -0.09756043],388.0
30,30,,[ 0.52667124 -0.09764766],[ 0.24318609 -0.0985344 ],[ 0.75009398 -0.09756299],396.0
31,31,,[ 0.52455385 -0.09764807],[ 0.24318609 -0.09850761],[ 0.76240602 -0.09756299],372.0
32,32,,[ 0.52585724 -0.0976401 ],[ 0.24318609 -0.09854528],[ 0.76240602 -0.09756043],380.0
33,33,,[ 0.52740385 -0.09764279],[ 0.24318609 -0.09851993],[ 0.76240602 -0.09758103],387.0
34,34,,[ 0.52638045 -0.09764244],[ 0.24318609 -0.09851748],[ 0.76240602 -0.0975855 ],369.0
35,35,,[ 0.52894314 -0.09764076],[ 0.24318609 -0.0985426 ],[ 0.76240602 -0.09758712],376.0
