,gen,evals,avg,min,max,nevals
0,0,500.0,[0.22476527 0.76996407],[0. 0.],[1. 1.],
1,1,,[0.22767203 0.75699401],[0. 0.],[1. 1.],372.0
2,2,,[0.23997428 0.74104192],[0. 0.],[1. 1.],381.0
3,3,,[0.24778778 0.7342994 ],[0. 0.],[1. 1.],373.0
4,4,,[0.25742765 0.73286228],[0. 0.],[1. 1.],367.0
5,5,,[0.26998071 0.7194491 ],[0. 0.],[1. 1.],385.0
6,6,,[0.27304823 0.70076647],[0. 0.],[1. 1.],361.0
7,7,,[0.27836656 0.70116168],[0. 0.],[1. 1.],357.0
8,8,,[0.29682315 0.68312575],[0. 0.],[1. 1.],379.0
9,9,,[0.30135691 0.67735329],[0. 0.],[1. 1.],400.0
10,10,,[0.30917042 0.67011976],[0. 0.],[1. 1.],374.0
11,11,,[0.31590354 0.65908982],[0. 0.],[1. 1.],385.0
12,12,,[0.31084887 0.67464671],[0. 0.],[1. 1.],379.0
13,13,,[0.30994855 0.68122156],[0. 0.],[1. 1.],373.0
14,14,,[0.32074598 0.67358084],[0. 0.],[1. 1.],384.0
15,15,,[0.31830868 0.68125749],[0. 0.],[1. 1.],363.0
16,16,,[0.31698392 0.67201198],[0. 0.],[1. 1.],383.0
17,17,,[0.33066881 0.67552096],[0. 0.],[1. 1.],364.0
18,18,,[0.32623794 0.68954491],[0. 0.],[1. 1.],372.0
19,19,,[0.3162508 0.6871018],[0. 0.],[1. 1.],395.0
20,20,,[0.32378778 0.68330539],[0. 0.],[1. 1.],385.0
21,21,,[0.33680386 0.67051497],[0. 0.],[1. 1.],376.0
22,22,,[0.33166559 0.66451497],[0. 0.],[1. 1.],362.0
23,23,,[0.33384566 0.67113772],[0. 0.],[1. 1.],370.0
24,24,,[0.3356463 0.6608503],[0. 0.],[1. 1.],391.0
25,25,,[0.33286174 0.66026347],[0. 0.],[1. 1.],398.0
26,26,,[0.32596141 0.66546108],[0. 0.],[1. 1.],356.0
27,27,,[0.33141479 0.66516168],[0. 0.],[1. 1.],393.0
28,28,,[0.32051447 0.67717365],[0. 0.],[1. 1.],364.0
29,29,,[0.33018006 0.66475449],[0. 0.],[1. 1.],379.0
30,30,,[0.33691961 0.67414371],[0. 0.],[1. 1.],382.0
