,gen,evals,avg,min,max,nevals
0,0,500.0,[0.25748495 0.74213475],[0. 0.],[1. 1.],
1,1,,[0.2755786  0.72665957],[0. 0.],[1. 1.],386.0
2,2,,[0.29154515 0.71507801],[0. 0.],[1. 1.],365.0
3,3,,[0.302301   0.70691489],[0. 0.],[1. 1.],377.0
4,4,,[0.31871572 0.68929787],[0. 0.],[1. 1.],392.0
5,5,,[0.32655518 0.67814184],[0. 0.],[1. 1.],392.0
6,6,,[0.32482943 0.68285816],[0. 0.],[1. 1.],370.0
7,7,,[0.32454849 0.6807234 ],[0. 0.],[1. 1.],403.0
8,8,,[0.34513043 0.65505674],[0. 0.],[1. 1.],365.0
9,9,,[0.35041472 0.65204965],[0. 0.],[1. 1.],372.0
10,10,,[0.3529699  0.64741844],[0. 0.],[1. 1.],364.0
11,11,,[0.35773913 0.64697872],[0. 0.],[1. 1.],370.0
12,12,,[0.36768562 0.6350922 ],[0. 0.],[1. 1.],381.0
13,13,,[0.37649498 0.62732624],[0. 0.],[1. 1.],386.0
14,14,,[0.37057525 0.62666667],[0. 0.],[1. 1.],358.0
15,15,,[0.38040134 0.61221986],[0. 0.],[1. 1.],376.0
16,16,,[0.38977926 0.58977305],[0. 0.],[1. 1.],377.0
17,17,,[0.38186622 0.60111348],[0. 0.],[1. 1.],378.0
18,18,,[0.38440803 0.61090071],[0. 0.],[1. 1.],392.0
19,19,,[0.37010702 0.63095035],[0. 0.],[1. 1.],388.0
20,20,,[0.36774582 0.63024823],[0. 0.],[1. 1.],390.0
21,21,,[0.36867559 0.62751773],[0. 0.],[1. 1.],388.0
22,22,,[0.3733311 0.6244539],[0. 0.],[1. 1.],373.0
23,23,,[0.38367224 0.61404255],[0. 0.],[1. 1.],386.0
24,24,,[0.3741204 0.6228227],[0. 0.],[1. 1.],400.0
25,25,,[0.38167893 0.61879433],[0. 0.],[1. 1.],382.0
26,26,,[0.39171237 0.61238298],[0. 0.],[1. 1.],372.0
27,27,,[0.3910903  0.60833333],[0. 0.],[1. 1.],380.0
28,28,,[0.38179264 0.61778723],[0. 0.],[1. 1.],359.0
29,29,,[0.39416054 0.60210638],[0. 0.],[1. 1.],398.0
30,30,,[0.40310368 0.60334752],[0. 0.],[1. 1.],383.0
31,31,,[0.404301  0.5968156],[0. 0.],[1. 1.],387.0
32,32,,[0.38929097 0.61175887],[0. 0.],[1. 1.],364.0
33,33,,[0.39782609 0.60346809],[0. 0.],[1. 1.],365.0
34,34,,[0.39844816 0.60516312],[0. 0.],[1. 1.],368.0
35,35,,[0.38940468 0.60976596],[0. 0.],[1. 1.],395.0
36,36,,[0.37668227 0.61460993],[0. 0.],[1. 1.],382.0
37,37,,[0.39502341 0.60670922],[0. 0.],[1. 1.],388.0
38,38,,[0.39995987 0.60511348],[0. 0.],[1. 1.],366.0
39,39,,[0.3938796  0.60957447],[0. 0.],[1. 1.],395.0
40,40,,[0.38006689 0.62023404],[0. 0.],[1. 1.],359.0
41,41,,[0.38192642 0.62465957],[0. 0.],[1. 1.],384.0
42,42,,[0.37319064 0.64120567],[0. 0.],[1. 1.],393.0
43,43,,[0.36936455 0.63978723],[0. 0.],[1. 1.],368.0
44,44,,[0.36014716 0.64650355],[0. 0.],[1. 1.],368.0
45,45,,[0.3627893  0.64596454],[0. 0.],[1. 1.],375.0
46,46,,[0.35834114 0.64819858],[0. 0.],[1. 1.],387.0
47,47,,[0.34458194 0.65570213],[0. 0.],[1. 1.],386.0
48,48,,[0.33997324 0.66931915],[0. 0.],[1. 1.],367.0
49,49,,[0.36274247 0.64741844],[0. 0.],[1. 1.],373.0
50,50,,[0.34828094 0.65655319],[0. 0.],[1. 1.],377.0
