,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.52831768 -0.25972699],[ 0.24026491 -0.26732056],[ 0.82860452 -0.2541199 ],
1,1,,[ 0.53929661 -0.2569246 ],[ 0.24026491 -0.26607088],[ 0.82860452 -0.25504841],370.0
2,2,,[ 0.54402729 -0.2560919 ],[ 0.25705704 -0.26607088],[ 0.82860452 -0.25497222],387.0
3,3,,[ 0.54870259 -0.25602424],[ 0.27659959 -0.26732056],[ 0.84521569 -0.25497222],372.0
4,4,,[ 0.54591278 -0.25602864],[ 0.27486248 -0.26492583],[ 0.83634916 -0.25547056],381.0
5,5,,[ 0.54585683 -0.25606733],[ 0.24001158 -0.26492583],[ 0.83634916 -0.2541199 ],377.0
6,6,,[ 0.54654198 -0.25622284],[ 0.24001158 -0.26597415],[ 0.83634916 -0.2541199 ],383.0
7,7,,[ 0.55050659 -0.25630284],[ 0.25238854 -0.26732056],[ 0.83634916 -0.25504841],395.0
8,8,,[ 0.55154936 -0.25621565],[ 0.27004922 -0.26732056],[ 0.83066734 -0.25545287],369.0
9,9,,[ 0.55654292 -0.25615612],[ 0.28691372 -0.26731665],[ 0.83066734 -0.2541199 ],405.0
10,10,,[ 0.5560388  -0.25626737],[ 0.27323393 -0.26607088],[ 0.83066734 -0.2549011 ],392.0
11,11,,[ 0.55657875 -0.25628532],[ 0.31713231 -0.26607088],[ 0.83066734 -0.25469649],373.0
12,12,,[ 0.56045389 -0.25623039],[ 0.32143891 -0.26521972],[ 0.83316445 -0.25473865],354.0
13,13,,[ 0.56195303 -0.25622793],[ 0.32143891 -0.26474325],[ 0.83316445 -0.2549011 ],382.0
14,14,,[ 0.56385741 -0.25635755],[ 0.28622611 -0.26731665],[ 0.83316445 -0.25417601],382.0
15,15,,[ 0.56435039 -0.25634377],[ 0.28622611 -0.26597415],[ 0.83316445 -0.2541199 ],385.0
16,16,,[ 0.56339765 -0.25627616],[ 0.28622611 -0.26732056],[ 0.81449045 -0.25417601],370.0
17,17,,[ 0.56274515 -0.25620597],[ 0.30370585 -0.26731665],[ 0.79132889 -0.25417601],390.0
18,18,,[ 0.56270042 -0.2560633 ],[ 0.31568471 -0.26471214],[ 0.79132889 -0.25545287],384.0
19,19,,[ 0.56112681 -0.25600403],[ 0.27591199 -0.26731665],[ 0.80269253 -0.25497222],409.0
20,20,,[ 0.55921272 -0.25605981],[ 0.29628691 -0.26522859],[ 0.80837435 -0.25469649],366.0
21,21,,[ 0.55992957 -0.25608573],[ 0.32143891 -0.26731665],[ 0.80450203 -0.25469649],390.0
22,22,,[ 0.55885206 -0.25614401],[ 0.32143891 -0.26731665],[ 0.80450203 -0.25497222],392.0
23,23,,[ 0.55951317 -0.25617428],[ 0.30120874 -0.26490542],[ 0.80450203 -0.25547056],385.0
24,24,,[ 0.55767306 -0.25610442],[ 0.31257238 -0.26490542],[ 0.80450203 -0.25547056],381.0
25,25,,[ 0.5584654  -0.25606754],[ 0.31575709 -0.26490542],[ 0.80450203 -0.25547056],350.0
26,26,,[ 0.56001737 -0.25614372],[ 0.30439346 -0.26521972],[ 0.80450203 -0.25504841],387.0
27,27,,[ 0.56128699 -0.25597125],[ 0.33236827 -0.26597415],[ 0.80200492 -0.25538025],393.0
28,28,,[ 0.56130631 -0.25611596],[ 0.2668645  -0.26454507],[ 0.80200492 -0.25538025],390.0
29,29,,[ 0.56161595 -0.25607761],[ 0.26512739 -0.26458179],[ 0.80200492 -0.2541199 ],361.0
30,30,,[ 0.56527953 -0.25606451],[ 0.26512739 -0.26521972],[ 0.80200492 -0.2541199 ],395.0
