,gen,evals,avg,min,max,nevals
0,0,500.0,[0.24182637 0.7439521 ],[0. 0.],[1. 1.],
1,1,,[0.23674598 0.73171257],[0. 0.],[1. 1.],367.0
2,2,,[0.24238585 0.71786826],[0. 0.],[1. 1.],390.0
3,3,,[0.26242444 0.70367665],[0. 0.],[1. 1.],394.0
4,4,,[0.2793955  0.70591617],[0. 0.],[1. 1.],396.0
5,5,,[0.29351125 0.70245509],[0. 0.],[1. 1.],360.0
6,6,,[0.30308682 0.69664671],[0. 0.],[1. 1.],383.0
7,7,,[0.30893891 0.68976048],[0. 0.],[1. 1.],381.0
8,8,,[0.29516399 0.70058683],[0. 0.],[1. 1.],355.0
9,9,,[0.29932476 0.69011976],[0. 0.],[1. 1.],389.0
10,10,,[0.30700965 0.69949701],[0. 0.],[1. 1.],396.0
11,11,,[0.30300965 0.70234731],[0. 0.],[1. 1.],386.0
12,12,,[0.30776849 0.69361677],[0. 0.],[1. 1.],383.0
13,13,,[0.3149582 0.6831497],[0. 0.],[1. 1.],383.0
14,14,,[0.3252926  0.67786826],[0. 0.],[1. 1.],386.0
15,15,,[0.3216463 0.6760479],[0. 0.],[1. 1.],367.0
16,16,,[0.32770418 0.66732934],[0. 0.],[1. 1.],369.0
17,17,,[0.32855949 0.67104192],[0. 0.],[1. 1.],382.0
18,18,,[0.33178135 0.66360479],[0. 0.],[1. 1.],379.0
19,19,,[0.33132476 0.66256287],[0. 0.],[1. 1.],367.0
20,20,,[0.33589711 0.65850299],[0. 0.],[1. 1.],389.0
21,21,,[0.33900965 0.65585629],[0. 0.],[1. 1.],400.0
22,22,,[0.3372926  0.65530539],[0. 0.],[1. 1.],372.0
23,23,,[0.33730547 0.65146108],[0. 0.],[1. 1.],385.0
24,24,,[0.3253119  0.65956886],[0. 0.],[1. 1.],370.0
25,25,,[0.34585852 0.64985629],[0. 0.],[1. 1.],386.0
26,26,,[0.3436463  0.64525749],[0. 0.],[1. 1.],381.0
27,27,,[0.35072026 0.64698204],[0. 0.],[1. 1.],374.0
28,28,,[0.35251447 0.63798802],[0. 0.],[1. 1.],381.0
29,29,,[0.3582508  0.63288623],[0. 0.],[1. 1.],389.0
30,30,,[0.35481672 0.62337725],[0. 0.],[1. 1.],372.0
31,31,,[0.35553055 0.62347305],[0. 0.],[1. 1.],376.0
32,32,,[0.33814148 0.64495808],[0. 0.],[1. 1.],380.0
33,33,,[0.3477299  0.63671856],[0. 0.],[1. 1.],353.0
34,34,,[0.35731833 0.63846707],[0. 0.],[1. 1.],389.0
35,35,,[0.358791   0.63247904],[0. 0.],[1. 1.],380.0
36,36,,[0.35554984 0.63899401],[0. 0.],[1. 1.],371.0
37,37,,[0.35385209 0.63962874],[0. 0.],[1. 1.],377.0
38,38,,[0.35275241 0.63409581],[0. 0.],[1. 1.],392.0
39,39,,[0.34794855 0.63730539],[0. 0.],[1. 1.],393.0
40,40,,[0.3510418  0.64262275],[0. 0.],[1. 1.],383.0
41,41,,[0.34120257 0.64867066],[0. 0.],[1. 1.],393.0
42,42,,[0.33900965 0.64657485],[0. 0.],[1. 1.],370.0
43,43,,[0.34279743 0.63930539],[0. 0.],[1. 1.],385.0
44,44,,[0.32802572 0.64994012],[0. 0.],[1. 1.],372.0
45,45,,[0.32684887 0.64965269],[0. 0.],[1. 1.],392.0
46,46,,[0.33302894 0.63758084],[0. 0.],[1. 1.],394.0
47,47,,[0.32243087 0.64477844],[0. 0.],[1. 1.],365.0
48,48,,[0.32805788 0.64662275],[0. 0.],[1. 1.],363.0
49,49,,[0.32540193 0.64869461],[0. 0.],[1. 1.],389.0
50,50,,[0.33050161 0.64831138],[0. 0.],[1. 1.],383.0
