,gen,nevals
0,1,500
1,2,353
2,3,385
3,4,382
4,5,372
5,6,375
6,7,365
7,8,364
8,9,366
9,10,371
10,11,394
11,12,391
12,13,398
13,14,406
14,15,368
15,16,375
16,17,372
17,18,393
18,19,385
19,20,377
20,21,378
21,22,363
22,23,377
23,24,389
24,25,389
25,26,377
26,27,388
27,28,370
28,29,380
29,30,373
30,31,385
31,32,377
32,33,370
33,34,362
34,35,381
35,36,388
36,37,372
37,38,380
38,39,360
39,40,374
40,41,384
41,42,369
42,43,358
43,44,373
44,45,376
45,46,386
46,47,389
47,48,393
48,49,407
49,50,366
