,gen,nevals
0,1,500
1,2,378
2,3,384
3,4,376
4,5,361
5,6,388
6,7,385
7,8,375
8,9,395
9,10,377
10,11,389
11,12,374
12,13,390
13,14,387
14,15,384
15,16,385
16,17,382
17,18,376
18,19,388
19,20,378
20,21,372
21,22,375
22,23,366
23,24,366
24,25,378
25,26,372
26,27,372
27,28,379
28,29,401
29,30,387
30,31,399
31,32,374
32,33,400
33,34,391
34,35,371
35,36,374
36,37,375
37,38,376
38,39,381
39,40,379
40,41,365
41,42,373
42,43,385
43,44,368
44,45,383
45,46,399
46,47,386
47,48,387
48,49,367
49,50,378
