,gen,evals,avg,min,max,nevals
0,0,500.0,[0.22571906 0.77843262],[0. 0.],[1. 1.],
1,1,,[0.23510368 0.77105674],[0. 0.],[1. 1.],362.0
2,2,,[0.26692977 0.73579433],[0. 0.],[1. 1.],395.0
3,3,,[0.25914381 0.7394539 ],[0. 0.],[1. 1.],397.0
4,4,,[0.25207358 0.74989362],[0. 0.],[1. 1.],387.0
5,5,,[0.24733779 0.75639007],[0. 0.],[1. 1.],404.0
6,6,,[0.26426087 0.73768794],[0. 0.],[1. 1.],386.0
7,7,,[0.2671505  0.72856738],[0. 0.],[1. 1.],369.0
8,8,,[0.29046823 0.70661702],[0. 0.],[1. 1.],387.0
9,9,,[0.28608027 0.70941844],[0. 0.],[1. 1.],388.0
10,10,,[0.27189967 0.71967376],[0. 0.],[1. 1.],395.0
11,11,,[0.28226087 0.70270922],[0. 0.],[1. 1.],386.0
12,12,,[0.28935786 0.69500709],[0. 0.],[1. 1.],378.0
13,13,,[0.30252843 0.68637589],[0. 0.],[1. 1.],383.0
14,14,,[0.31416054 0.68269504],[0. 0.],[1. 1.],379.0
15,15,,[0.32030769 0.67305674],[0. 0.],[1. 1.],389.0
16,16,,[0.33183946 0.66265957],[0. 0.],[1. 1.],377.0
17,17,,[0.33201338 0.65676596],[0. 0.],[1. 1.],374.0
18,18,,[0.33575251 0.66357447],[0. 0.],[1. 1.],386.0
19,19,,[0.34843478 0.65731915],[0. 0.],[1. 1.],368.0
20,20,,[0.35427425 0.64767376],[0. 0.],[1. 1.],375.0
21,21,,[0.33537124 0.66775887],[0. 0.],[1. 1.],374.0
22,22,,[0.34438796 0.66051064],[0. 0.],[1. 1.],387.0
23,23,,[0.34926421 0.65764539],[0. 0.],[1. 1.],381.0
24,24,,[0.35396656 0.65687943],[0. 0.],[1. 1.],386.0
25,25,,[0.36040803 0.64806383],[0. 0.],[1. 1.],358.0
26,26,,[0.3584214  0.65370213],[0. 0.],[1. 1.],384.0
27,27,,[0.3558796  0.66497872],[0. 0.],[1. 1.],388.0
28,28,,[0.3487291  0.66648936],[0. 0.],[1. 1.],399.0
29,29,,[0.33562542 0.68767376],[0. 0.],[1. 1.],394.0
30,30,,[0.32125753 0.70082979],[0. 0.],[1. 1.],373.0
31,31,,[0.31238796 0.71173759],[0. 0.],[1. 1.],360.0
32,32,,[0.31270903 0.71163121],[0. 0.],[1. 1.],398.0
33,33,,[0.31742475 0.70852482],[0. 0.],[1. 1.],372.0
34,34,,[0.30486957 0.70709929],[0. 0.],[1. 1.],385.0
35,35,,[0.30402676 0.71041844],[0. 0.],[1. 1.],375.0
36,36,,[0.32410033 0.69558156],[0. 0.],[1. 1.],369.0
37,37,,[0.31222742 0.7024539 ],[0. 0.],[1. 1.],375.0
38,38,,[0.31779933 0.69419858],[0. 0.],[1. 1.],374.0
39,39,,[0.33492308 0.66975177],[0. 0.],[1. 1.],386.0
40,40,,[0.33057525 0.67043262],[0. 0.],[1. 1.],369.0
41,41,,[0.33059532 0.66865957],[0. 0.],[1. 1.],362.0
42,42,,[0.32922408 0.65941135],[0. 0.],[1. 1.],365.0
43,43,,[0.33407358 0.66047518],[0. 0.],[1. 1.],359.0
44,44,,[0.34359197 0.64965248],[0. 0.],[1. 1.],365.0
45,45,,[0.34608027 0.64637589],[0. 0.],[1. 1.],367.0
46,46,,[0.33586622 0.66162411],[0. 0.],[1. 1.],384.0
47,47,,[0.33382609 0.6603617 ],[0. 0.],[1. 1.],379.0
48,48,,[0.33343813 0.66426241],[0. 0.],[1. 1.],379.0
49,49,,[0.33712375 0.65557447],[0. 0.],[1. 1.],380.0
50,50,,[0.34064883 0.6505461 ],[0. 0.],[1. 1.],374.0
