,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.49623408 -0.00061291],[ 0.18416523 -0.00066342],[ 7.90017212e-01 -5.47161526e-04],
1,1,,[ 0.4954389  -0.00060564],[ 0.2151463  -0.00066342],[ 7.90017212e-01 -5.56193269e-04],389.0
2,2,,[ 0.49994148 -0.00060437],[ 0.2151463  -0.00065062],[ 7.90017212e-01 -5.73100082e-04],360.0
3,3,,[ 0.49265404 -0.0006037 ],[ 0.2151463  -0.00065039],[ 7.90017212e-01 -5.56193269e-04],379.0
4,4,,[ 0.49290534 -0.00060331],[ 0.2151463  -0.00064812],[ 7.90017212e-01 -5.75912112e-04],384.0
5,5,,[ 0.49396902 -0.00060351],[ 0.19965577 -0.00064914],[ 7.90017212e-01 -5.78585619e-04],370.0
6,6,,[ 0.49422031 -0.00060369],[ 0.2151463  -0.00065062],[ 7.90017212e-01 -5.84078083e-04],376.0
7,7,,[ 0.49098795 -0.00060404],[ 0.2151463  -0.00065044],[ 7.90017212e-01 -5.75912112e-04],395.0
8,8,,[ 0.48728744 -0.00060407],[ 0.2151463  -0.00065039],[ 7.90017212e-01 -5.78585619e-04],380.0
9,9,,[ 0.48726334 -0.00060446],[ 0.2151463  -0.00066342],[ 7.90017212e-01 -5.78585619e-04],376.0
10,10,,[ 0.49249914 -0.00060415],[ 0.2151463  -0.00064812],[ 7.90017212e-01 -5.78585619e-04],366.0
11,11,,[ 0.49456454 -0.00060462],[ 0.2151463  -0.00065039],[ 7.90017212e-01 -5.81903261e-04],376.0
12,12,,[ 0.49715318 -0.00060383],[ 0.2151463  -0.00065039],[ 7.90017212e-01 -5.47161526e-04],393.0
13,13,,[ 0.49782444 -0.00060387],[ 0.2151463  -0.00064914],[ 7.90017212e-01 -5.47161526e-04],388.0
14,14,,[ 0.49779346 -0.00060403],[ 0.2151463  -0.00063868],[ 7.90017212e-01 -5.47161526e-04],358.0
15,15,,[ 0.49881928 -0.00060424],[ 0.21686747 -0.00063868],[ 7.90017212e-01 -5.82194161e-04],387.0
16,16,,[ 0.49637177 -0.00060364],[ 0.2151463  -0.00065039],[ 7.90017212e-01 -5.82194161e-04],393.0
17,17,,[ 0.49564544 -0.00060406],[ 0.2151463  -0.00064675],[ 7.90017212e-01 -5.74970152e-04],380.0
18,18,,[ 0.49499828 -0.00060336],[ 0.2151463  -0.00064675],[ 7.88296041e-01 -5.85428688e-04],403.0
19,19,,[ 0.49109466 -0.00060367],[ 0.2151463  -0.00065365],[ 7.91738382e-01 -5.74970152e-04],372.0
20,20,,[ 0.49218589 -0.00060401],[ 0.21686747 -0.00064914],[ 7.91738382e-01 -5.78585619e-04],384.0
21,21,,[ 0.49278141 -0.00060404],[ 0.21686747 -0.00065365],[ 7.91738382e-01 -5.56193269e-04],377.0
22,22,,[ 0.49444406 -0.00060405],[ 0.21686747 -0.00064733],[ 7.91738382e-01 -5.75912112e-04],382.0
23,23,,[ 0.49306024 -0.00060361],[ 0.20309811 -0.00064395],[ 7.91738382e-01 -5.82803665e-04],379.0
24,24,,[ 0.49432014 -0.00060348],[ 0.20309811 -0.00065044],[ 7.91738382e-01 -5.82658215e-04],377.0
25,25,,[ 0.49070568 -0.00060412],[ 0.20309811 -0.00064914],[ 7.91738382e-01 -5.78585619e-04],370.0
