,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.50011594 -0.2927987 ],[ 0.2705314  -0.31423972],[ 0.75362319 -0.27785413],
1,1,,[ 0.50192271 -0.2968192 ],[ 0.2705314  -0.31203266],[ 0.75362319 -0.28125669],390.0
2,2,,[ 0.50684058 -0.29760524],[ 0.25603865 -0.30538139],[ 0.75362319 -0.27785413],377.0
3,3,,[ 0.51313043 -0.2977457 ],[ 0.25603865 -0.30538139],[ 0.75362319 -0.2778712 ],376.0
4,4,,[ 0.51504348 -0.29779964],[ 0.25603865 -0.3035068 ],[ 0.75362319 -0.2778712 ],378.0
5,5,,[ 0.51776812 -0.29776337],[ 0.25603865 -0.3035068 ],[ 0.75362319 -0.27878898],370.0
6,6,,[ 0.51940097 -0.29738425],[ 0.25603865 -0.30599897],[ 0.75362319 -0.2778712 ],372.0
7,7,,[ 0.52203865 -0.29753726],[ 0.25603865 -0.31189208],[ 0.75362319 -0.28105217],385.0
8,8,,[ 0.52200966 -0.29779939],[ 0.2705314  -0.31423972],[ 0.75362319 -0.28160188],387.0
9,9,,[ 0.52525604 -0.29767767],[ 0.25603865 -0.31423972],[ 0.75362319 -0.28105217],379.0
10,10,,[ 0.52520773 -0.29781676],[ 0.25603865 -0.31423972],[ 0.75362319 -0.28105217],373.0
11,11,,[ 0.52417391 -0.29778649],[ 0.24154589 -0.31423972],[ 0.74396135 -0.28170279],386.0
12,12,,[ 0.52483092 -0.29765454],[ 0.25120773 -0.30357903],[ 0.73913043 -0.28160188],381.0
13,13,,[ 0.5227343  -0.29763363],[ 0.26086957 -0.30619418],[ 0.74396135 -0.28092165],379.0
14,14,,[ 0.52042512 -0.29771327],[ 0.2705314  -0.31203266],[ 0.73913043 -0.27877026],369.0
15,15,,[ 0.52561353 -0.29768739],[ 0.2705314 -0.3040019],[ 0.73913043 -0.27795461],377.0
16,16,,[ 0.5289372  -0.29781605],[ 0.2705314  -0.31203266],[ 0.74879227 -0.28092165],374.0
17,17,,[ 0.52822222 -0.2977551 ],[ 0.28502415 -0.30538139],[ 0.79710145 -0.27785413],384.0
18,18,,[ 0.52683092 -0.29765255],[ 0.28019324 -0.3057917 ],[ 0.79710145 -0.28160188],375.0
19,19,,[ 0.52773913 -0.29751414],[ 0.25603865 -0.30597685],[ 0.74879227 -0.27785413],371.0
20,20,,[ 0.52650242 -0.29790327],[ 0.25603865 -0.31420536],[ 0.74879227 -0.27877026],379.0
21,21,,[ 0.52950725 -0.29797761],[ 0.26570048 -0.31423972],[ 0.77777778 -0.28125669],379.0
22,22,,[ 0.53270531 -0.29821917],[ 0.26086957 -0.31420536],[ 0.76328502 -0.28336991],377.0
23,23,,[ 0.53085024 -0.29786223],[ 0.25120773 -0.30667083],[ 0.77294686 -0.27795461],392.0
24,24,,[ 0.53044444 -0.29784509],[ 0.25120773 -0.30667083],[ 0.77294686 -0.28125669],387.0
25,25,,[ 0.52750725 -0.29783187],[ 0.26086957 -0.30597685],[ 0.76811594 -0.28173982],364.0
