,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.41143933 -0.29657142],[ 0.07322176 -0.3122574 ],[ 0.91004184 -0.28385735],
1,1,,[ 0.41810042 -0.30090949],[ 0.07531381 -0.31214344],[ 0.91004184 -0.28385735],389.0
2,2,,[ 0.42912971 -0.30190127],[ 0.07531381 -0.30786286],[ 0.92050209 -0.28428033],393.0
3,3,,[ 0.43794561 -0.30185057],[ 0.07531381 -0.30786286],[ 0.92050209 -0.28557975],391.0
4,4,,[ 0.43131799 -0.30187954],[ 0.06485356 -0.3122574 ],[ 0.92050209 -0.28557975],382.0
5,5,,[ 0.43799582 -0.30171194],[ 0.08368201 -0.30742033],[ 0.91841004 -0.28634799],409.0
6,6,,[ 0.44459833 -0.30144537],[ 0.09414226 -0.30770267],[ 0.93514644 -0.2840691 ],362.0
7,7,,[ 0.44841423 -0.30139604],[ 0.07322176 -0.3082852 ],[ 0.93514644 -0.2840691 ],370.0
8,8,,[ 0.44320921 -0.30142822],[ 0.08995816 -0.30742033],[ 0.93514644 -0.2840691 ],366.0
9,9,,[ 0.43770293 -0.30146025],[ 0.07322176 -0.30535741],[ 0.91213389 -0.28428033],407.0
10,10,,[ 0.44313808 -0.30149094],[ 0.07322176 -0.30786286],[ 0.89330544 -0.28634799],403.0
11,11,,[ 0.44775732 -0.30171177],[ 0.07322176 -0.30991461],[ 0.91422594 -0.28459688],371.0
12,12,,[ 0.44473222 -0.30190016],[ 0.09832636 -0.30770267],[ 0.92050209 -0.28850912],394.0
13,13,,[ 0.45255649 -0.30170118],[ 0.07949791 -0.3122574 ],[ 0.92050209 -0.28634799],386.0
14,14,,[ 0.44693724 -0.30163119],[ 0.07949791 -0.30786286],[ 0.89748954 -0.2876834 ],381.0
15,15,,[ 0.44508787 -0.30176556],[ 0.11715481 -0.30742033],[ 0.91004184 -0.28557975],376.0
16,16,,[ 0.45334728 -0.30151168],[ 0.07949791 -0.3082852 ],[ 0.89539749 -0.28458208],382.0
17,17,,[ 0.45714226 -0.3015383 ],[ 0.09205021 -0.31214344],[ 0.89958159 -0.28385735],376.0
18,18,,[ 0.45951046 -0.30163411],[ 0.09205021 -0.30707453],[ 0.90794979 -0.2840691 ],368.0
19,19,,[ 0.45930544 -0.30158797],[ 0.08786611 -0.30991461],[ 0.89958159 -0.2840691 ],353.0
20,20,,[ 0.46398745 -0.30180876],[ 0.07322176 -0.3122574 ],[ 0.89958159 -0.28730157],377.0
21,21,,[ 0.46459414 -0.30160185],[ 0.07322176 -0.30971044],[ 0.90376569 -0.2840691 ],374.0
22,22,,[ 0.4599749 -0.3015946],[ 0.07322176 -0.30971044],[ 0.89958159 -0.28428033],371.0
23,23,,[ 0.45607113 -0.30165158],[ 0.07322176 -0.3122574 ],[ 0.90167364 -0.28385735],394.0
24,24,,[ 0.45086192 -0.30139275],[ 0.06066946 -0.30991461],[ 0.90167364 -0.28385735],379.0
25,25,,[ 0.45302092 -0.30146399],[ 0.07949791 -0.30971044],[ 0.90167364 -0.28385735],373.0
26,26,,[ 0.45561506 -0.3015093 ],[ 0.10251046 -0.30620997],[ 0.90167364 -0.28665504],379.0
27,27,,[ 0.45982008 -0.30161119],[ 0.10251046 -0.30439102],[ 0.90167364 -0.2840691 ],384.0
28,28,,[ 0.45517992 -0.30146403],[ 0.10669456 -0.30487297],[ 0.89958159 -0.2840691 ],374.0
29,29,,[ 0.45069038 -0.30183692],[ 0.09205021 -0.3122574 ],[ 0.91004184 -0.2840691 ],370.0
30,30,,[ 0.44502929 -0.30166369],[ 0.10669456 -0.3122574 ],[ 0.88702929 -0.28459688],397.0
31,31,,[ 0.44056485 -0.30163886],[ 0.09623431 -0.3122574 ],[ 0.89958159 -0.2840691 ],373.0
32,32,,[ 0.44104184 -0.30178464],[ 0.11297071 -0.30971044],[ 0.89121339 -0.2840691 ],375.0
33,33,,[ 0.44374895 -0.30177828],[ 0.09414226 -0.3049153 ],[ 0.89539749 -0.28710308],393.0
34,34,,[ 0.44469038 -0.30177354],[ 0.09414226 -0.30971044],[ 0.88702929 -0.28385735],386.0
35,35,,[ 0.44622594 -0.30170556],[ 0.07531381 -0.30991461],[ 0.90376569 -0.28668444],385.0
36,36,,[ 0.44491632 -0.30154689],[ 0.07322176 -0.30991461],[ 0.92259414 -0.28385735],380.0
37,37,,[ 0.44902092 -0.30169345],[ 0.07531381 -0.30770267],[ 0.92468619 -0.28385735],364.0
38,38,,[ 0.44455649 -0.30150755],[ 0.06276151 -0.3122574 ],[ 0.90794979 -0.2840691 ],401.0
39,39,,[ 0.44082008 -0.30153857],[ 0.07740586 -0.3122574 ],[ 0.89748954 -0.28459688],380.0
40,40,,[ 0.4404728 -0.3016026],[ 0.07740586 -0.31214344],[ 0.89748954 -0.2840691 ],390.0
41,41,,[ 0.44079498 -0.30152858],[ 0.07740586 -0.31214344],[ 0.89748954 -0.28557975],365.0
42,42,,[ 0.43853556 -0.30153325],[ 0.07740586 -0.30581263],[ 0.89748954 -0.28385735],368.0
43,43,,[ 0.43386611 -0.30149196],[ 0.07531381 -0.30387002],[ 0.92259414 -0.28489811],381.0
44,44,,[ 0.44206276 -0.30140688],[ 0.08577406 -0.30991461],[ 0.88912134 -0.28459688],355.0
45,45,,[ 0.44770711 -0.30129264],[ 0.08786611 -0.30991461],[ 0.91004184 -0.28385735],375.0
46,46,,[ 0.44168201 -0.30147431],[ 0.08786611 -0.30786286],[ 0.87447699 -0.2840691 ],373.0
