,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.50500439 -0.1531235 ],[ 0.06852533 -0.1539572 ],[ 0.93147467 -0.15283757],
1,1,,[ 0.49711583 -0.15295566],[ 0.06852533 -0.15395149],[ 0.91511832 -0.15285455],391.0
2,2,,[ 0.49676855 -0.15292504],[ 0.06852533 -0.15392416],[ 0.93380442 -0.15285067],400.0
3,3,,[ 0.50066446 -0.15292386],[ 0.06852533 -0.15393894],[ 0.93147467 -0.15285969],375.0
4,4,,[ 0.49856834 -0.15290978],[ 0.07434969 -0.15393894],[ 0.93380442 -0.15285969],366.0
5,5,,[ 0.49861411 -0.15293677],[ 0.07434969 -0.1539572 ],[ 0.93147467 -0.15284133],380.0
6,6,,[ 0.5021367  -0.15292472],[ 0.05122552 -0.1539572 ],[ 0.91007374 -0.15286259],372.0
7,7,,[ 0.49741498 -0.15292808],[ 0.05122552 -0.15385788],[ 0.90758034 -0.15283757],371.0
8,8,,[ 0.49535229 -0.15292142],[ 0.04318694 -0.15370871],[ 0.90758034 -0.15283757],377.0
9,9,,[ 0.49651888 -0.15292657],[ 0.05311242 -0.15386471],[ 0.90758034 -0.15286428],360.0
10,10,,[ 0.50137919 -0.15293478],[ 0.05311242 -0.15394476],[ 0.90758034 -0.15286249],379.0
11,11,,[ 0.49649558 -0.15292247],[ 0.05311242 -0.15385725],[ 0.91173922 -0.15283757],389.0
12,12,,[ 0.49627585 -0.15293302],[ 0.0567707  -0.15395149],[ 0.91173922 -0.15283757],390.0
13,13,,[ 0.50418432 -0.15291594],[ 0.11509136 -0.15378399],[ 0.8875657  -0.15287702],401.0
14,14,,[ 0.50147377 -0.15293038],[ 0.09241966 -0.1539572 ],[ 0.91007374 -0.1528447 ],382.0
15,15,,[ 0.50028082 -0.15292127],[ 0.06503071 -0.1539572 ],[ 0.89544063 -0.15285969],409.0
16,16,,[ 0.49750733 -0.15292594],[ 0.07019081 -0.1539572 ],[ 0.91999923 -0.15286291],377.0
17,17,,[ 0.50242278 -0.15292932],[ 0.07722818 -0.15394453],[ 0.93263954 -0.1528591 ],400.0
18,18,,[ 0.49984083 -0.15293506],[ 0.09241966 -0.15394453],[ 0.93263954 -0.15286249],375.0
19,19,,[ 0.4987786  -0.15292297],[ 0.07612107 -0.15394476],[ 0.94783103 -0.15285455],384.0
20,20,,[ 0.4970594  -0.15292088],[ 0.06852533 -0.15394476],[ 0.94783103 -0.1528385 ],364.0
21,21,,[ 0.49852783 -0.15293129],[ 0.05499933 -0.15395149],[ 0.93263954 -0.1528591 ],387.0
22,22,,[ 0.49944115 -0.15292091],[ 0.05499933 -0.15382743],[ 0.91999923 -0.1528707 ],368.0
23,23,,[ 0.49849783 -0.15292039],[ 0.05499933 -0.1539572 ],[ 0.91999923 -0.15284133],377.0
24,24,,[ 0.49762612 -0.15293147],[ 0.07073955 -0.15395149],[ 0.92615091 -0.15284133],382.0
25,25,,[ 0.49199503 -0.15291973],[ 0.07073955 -0.1538568 ],[ 0.92615091 -0.15286036],387.0
26,26,,[ 0.4931828  -0.15293296],[ 0.05843618 -0.15394476],[ 0.9379633 -0.1528591],391.0
27,27,,[ 0.49888769 -0.15292403],[ 0.05499933 -0.15371902],[ 0.96595876 -0.15285969],390.0
28,28,,[ 0.49404047 -0.15291466],[ 0.0374781  -0.15370958],[ 0.93147467 -0.15285969],376.0
29,29,,[ 0.49771978 -0.15291271],[ 0.0374781  -0.15393894],[ 0.93147467 -0.15285455],411.0
30,30,,[ 0.4980759  -0.15292188],[ 0.0374781 -0.1539572],[ 0.93147467 -0.15286036],386.0
31,31,,[ 0.50550939 -0.15291898],[ 0.0374781  -0.15395149],[ 0.93147467 -0.15284133],369.0
32,32,,[ 0.50933729 -0.15291587],[ 0.05604867 -0.15394424],[ 0.93430502 -0.15283757],400.0
33,33,,[ 0.50708256 -0.15292204],[ 0.05604867 -0.15395149],[ 0.93430502 -0.1528385 ],376.0
34,34,,[ 0.50909332 -0.15291561],[ 0.05604867 -0.15385725],[ 0.93430502 -0.1528591 ],388.0
35,35,,[ 0.50515634 -0.15292189],[ 0.05604867 -0.1539572 ],[ 0.9496024 -0.1528591],365.0
36,36,,[ 0.49646476 -0.15291339],[ 0.06619558 -0.15378299],[ 0.9496024  -0.15286259],370.0
37,37,,[ 0.49631819 -0.15293689],[ 0.06619558 -0.15394476],[ 0.9496024  -0.15285455],371.0
38,38,,[ 0.49975676 -0.15293342],[ 0.06896817 -0.15394476],[ 0.93591274 -0.15285455],380.0
39,39,,[ 0.49787693 -0.15292435],[ 0.06076593 -0.15393894],[ 0.93591274 -0.15285455],364.0
40,40,,[ 0.50187968 -0.15292688],[ 0.04318694 -0.15394476],[ 0.93591274 -0.15286489],382.0
41,41,,[ 0.50756692 -0.15291956],[ 0.06619558 -0.15394424],[ 0.93496929 -0.15285455],362.0
42,42,,[ 0.50583994 -0.15292642],[ 0.05011841 -0.15394476],[ 0.9308104  -0.15285455],370.0
43,43,,[ 0.5025627  -0.15293873],[ 0.05011841 -0.15390833],[ 0.92781639 -0.15284133],376.0
44,44,,[ 0.49222013 -0.15293571],[ 0.05011841 -0.15395149],[ 0.92781639 -0.15286342],371.0
45,45,,[ 0.49463947 -0.1529276 ],[ 0.05011841 -0.15386471],[ 0.92781639 -0.15286249],379.0
46,46,,[ 0.49784495 -0.15291387],[ 0.04618095 -0.15392416],[ 0.9340836  -0.15285969],396.0
47,47,,[ 0.49393995 -0.15292533],[ 0.04618095 -0.15377209],[ 0.9340836  -0.15284133],376.0
48,48,,[ 0.49655492 -0.15292578],[ 0.04618095 -0.15385788],[ 0.9340836  -0.15284133],387.0
49,49,,[ 0.49904819 -0.15292932],[ 0.05011841 -0.15390833],[ 0.93197528 -0.1528385 ],374.0
50,50,,[ 0.50041597 -0.15292398],[ 0.05638562 -0.15390833],[ 0.93197528 -0.1528385 ],376.0
