,gen,evals,avg,min,max,nevals
0,0,500.0,[ 5.90623431e-01 -5.74775693e-05],[ 6.27615063e-02 -5.84861327e-05],[ 9.20502092e-01 -5.73626160e-05],
1,1,,[ 5.89008368e-01 -5.74117302e-05],[ 6.27615063e-02 -5.84861327e-05],[ 9.18410042e-01 -5.73636556e-05],380.0
2,2,,[ 5.84602510e-01 -5.73903707e-05],[ 6.27615063e-02 -5.81432288e-05],[ 9.30962343e-01 -5.73644930e-05],377.0
3,3,,[ 5.80259414e-01 -5.73961622e-05],[ 6.27615063e-02 -5.78866308e-05],[ 9.30962343e-01 -5.73635593e-05],381.0
4,4,,[ 5.83158996e-01 -5.73939873e-05],[ 6.48535565e-02 -5.79752373e-05],[ 9.26778243e-01 -5.73742539e-05],378.0
5,5,,[ 5.88464435e-01 -5.73944250e-05],[ 5.85774059e-02 -5.84160176e-05],[ 9.45606695e-01 -5.73635593e-05],391.0
6,6,,[ 5.83502092e-01 -5.73905449e-05],[ 5.85774059e-02 -5.84074120e-05],[ 9.45606695e-01 -5.73626160e-05],381.0
7,7,,[ 5.77502092e-01 -5.73899962e-05],[ 5.85774059e-02 -5.81358232e-05],[ 9.16317992e-01 -5.73626160e-05],372.0
8,8,,[ 5.64765690e-01 -5.73921069e-05],[ 5.85774059e-02 -5.81506696e-05],[ 9.30962343e-01 -5.73626160e-05],377.0
9,9,,[ 5.52523013e-01 -5.73861581e-05],[ 5.85774059e-02 -5.81656571e-05],[ 9.30962343e-01 -5.73638352e-05],368.0
10,10,,[ 5.50330544e-01 -5.73936111e-05],[ 6.48535565e-02 -5.84160176e-05],[ 9.18410042e-01 -5.73675253e-05],381.0
11,11,,[ 5.45451883e-01 -5.73951890e-05],[ 6.48535565e-02 -5.81656571e-05],[ 9.10041841e-01 -5.73639444e-05],383.0
12,12,,[ 5.45774059e-01 -5.74000219e-05],[ 4.60251046e-02 -5.84861327e-05],[ 9.10041841e-01 -5.73709104e-05],368.0
13,13,,[ 5.48041841e-01 -5.73940430e-05],[ 7.11297071e-02 -5.83232975e-05],[ 9.18410042e-01 -5.73635593e-05],395.0
14,14,,[ 5.45774059e-01 -5.73887563e-05],[ 7.11297071e-02 -5.82665175e-05],[ 9.18410042e-01 -5.73635593e-05],389.0
15,15,,[ 5.51334728e-01 -5.73902986e-05],[ 7.11297071e-02 -5.81432288e-05],[ 9.18410042e-01 -5.73725116e-05],385.0
16,16,,[ 5.50523013e-01 -5.73928150e-05],[ 7.11297071e-02 -5.83232975e-05],[ 9.18410042e-01 -5.73681317e-05],383.0
17,17,,[ 5.50104603e-01 -5.73988294e-05],[ 7.94979079e-02 -5.83232975e-05],[ 9.30962343e-01 -5.73627411e-05],386.0
18,18,,[ 5.47836820e-01 -5.73932844e-05],[ 8.36820084e-02 -5.84160176e-05],[ 9.30962343e-01 -5.73627411e-05],369.0
19,19,,[ 5.46895397e-01 -5.73990718e-05],[ 7.74058577e-02 -5.84160176e-05],[ 9.53974895e-01 -5.73628534e-05],383.0
20,20,,[ 5.49343096e-01 -5.74019785e-05],[ 7.74058577e-02 -5.84861327e-05],[ 9.53974895e-01 -5.73635593e-05],381.0
21,21,,[ 5.50606695e-01 -5.73961299e-05],[ 8.36820084e-02 -5.83232975e-05],[ 9.37238494e-01 -5.73636556e-05],395.0
22,22,,[ 5.49246862e-01 -5.73939837e-05],[ 8.57740586e-02 -5.82348482e-05],[ 9.37238494e-01 -5.73626224e-05],356.0
23,23,,[ 5.56338912e-01 -5.73978500e-05],[ 8.57740586e-02 -5.84160176e-05],[ 9.39330544e-01 -5.73681317e-05],390.0
24,24,,[ 5.52129707e-01 -5.73945734e-05],[ 7.11297071e-02 -5.82665175e-05],[ 9.30962343e-01 -5.73639444e-05],408.0
25,25,,[ 5.55050209e-01 -5.73953011e-05],[ 9.20502092e-02 -5.84160176e-05],[ 9.30962343e-01 -5.73641464e-05],379.0
26,26,,[ 5.54523013e-01 -5.73864666e-05],[ 5.23012552e-02 -5.80358517e-05],[ 9.30962343e-01 -5.73628534e-05],359.0
27,27,,[ 5.53640167e-01 -5.73906124e-05],[ 5.23012552e-02 -5.81506696e-05],[ 9.30962343e-01 -5.73701628e-05],398.0
28,28,,[ 5.51531381e-01 -5.73880668e-05],[ 6.06694561e-02 -5.84160176e-05],[ 9.28870293e-01 -5.73681317e-05],383.0
29,29,,[ 5.50347280e-01 -5.73876128e-05],[ 6.06694561e-02 -5.84074120e-05],[ 9.41422594e-01 -5.73635593e-05],336.0
30,30,,[ 5.53702929e-01 -5.73861649e-05],[ 6.06694561e-02 -5.79818311e-05],[ 9.35146444e-01 -5.73636556e-05],390.0
31,31,,[ 5.54338912e-01 -5.73936540e-05],[ 8.57740586e-02 -5.83232975e-05],[ 9.47698745e-01 -5.73681317e-05],398.0
32,32,,[ 5.51560669e-01 -5.74008555e-05],[ 6.69456067e-02 -5.84160176e-05],[ 9.47698745e-01 -5.73638352e-05],386.0
33,33,,[ 5.52171548e-01 -5.73931365e-05],[ 6.69456067e-02 -5.84160176e-05],[ 9.47698745e-01 -5.73681317e-05],369.0
34,34,,[ 5.55334728e-01 -5.73994247e-05],[ 9.20502092e-02 -5.82665175e-05],[ 9.35146444e-01 -5.73626224e-05],385.0
35,35,,[ 5.61317992e-01 -5.73975727e-05],[ 8.78661088e-02 -5.84861327e-05],[ 9.26778243e-01 -5.73644930e-05],380.0
36,36,,[ 5.64405858e-01 -5.73947984e-05],[ 8.99581590e-02 -5.84861327e-05],[ 9.26778243e-01 -5.73628534e-05],388.0
37,37,,[ 5.63372385e-01 -5.74019063e-05],[ 8.78661088e-02 -5.84861327e-05],[ 9.12133891e-01 -5.73628534e-05],376.0
38,38,,[ 5.59472803e-01 -5.73938627e-05],[ 8.78661088e-02 -5.81656571e-05],[ 9.43514644e-01 -5.73628534e-05],373.0
