,gen,evals,avg,min,max,nevals
0,0,500.0,[0.33869643 0.69789474],[0. 0.],[1. 1.],
1,1,,[0.37853571 0.662     ],[0. 0.],[1. 1.],388.0
2,2,,[0.40755357 0.63964211],[0. 0.],[1. 1.],387.0
3,3,,[0.41105357 0.64433684],[0. 0.],[1. 1.],380.0
4,4,,[0.4175     0.63745263],[0. 0.],[1. 1.],391.0
5,5,,[0.43182143 0.62109474],[0. 0.],[1. 1.],354.0
6,6,,[0.45251786 0.60204211],[0. 0.],[1. 1.],379.0
7,7,,[0.47016071 0.58810526],[0. 0.],[1. 1.],395.0
8,8,,[0.46416071 0.58336842],[0. 0.],[1. 1.],371.0
9,9,,[0.47778571 0.57498947],[0. 0.],[1. 1.],390.0
10,10,,[0.48253571 0.57147368],[0. 0.],[1. 1.],389.0
11,11,,[0.48241071 0.57475789],[0. 0.],[1. 1.],393.0
12,12,,[0.49123214 0.56917895],[0. 0.],[1. 1.],398.0
13,13,,[0.48730357 0.57185263],[0. 0.],[1. 1.],380.0
14,14,,[0.49169643 0.56404211],[0. 0.],[1. 1.],387.0
15,15,,[0.49969643 0.55374737],[0. 0.],[1. 1.],373.0
16,16,,[0.509625   0.54189474],[0. 0.],[1. 1.],379.0
17,17,,[0.51880357 0.53136842],[0. 0.],[1. 1.],358.0
18,18,,[0.51780357 0.54037895],[0. 0.],[1. 1.],385.0
19,19,,[0.51232143 0.54593684],[0. 0.],[1. 1.],382.0
20,20,,[0.528625   0.53109474],[0. 0.],[1. 1.],377.0
21,21,,[0.51991071 0.54469474],[0. 0.],[1. 1.],375.0
22,22,,[0.52875    0.53608421],[0. 0.],[1. 1.],369.0
23,23,,[0.52925    0.54075789],[0. 0.],[1. 1.],368.0
24,24,,[0.52828571 0.53917895],[0. 0.],[1. 1.],378.0
25,25,,[0.52301786 0.54317895],[0. 0.],[1. 1.],410.0
26,26,,[0.52467857 0.53623158],[0. 0.],[1. 1.],386.0
27,27,,[0.51092857 0.55376842],[0. 0.],[1. 1.],389.0
28,28,,[0.52060714 0.54776842],[0. 0.],[1. 1.],396.0
29,29,,[0.53658929 0.53183158],[0. 0.],[1. 1.],379.0
30,30,,[0.533125   0.53663158],[0. 0.],[1. 1.],363.0
