,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.52302453 -0.28948468],[ 0.2712406 -0.3071669],[ 0.77213346 -0.27517919],
1,1,,[ 0.52677509 -0.28665746],[ 0.21846805 -0.30312043],[ 0.77213346 -0.27564336],381.0
2,2,,[ 0.52917218 -0.28598146],[ 0.22579887 -0.30096474],[ 0.77213346 -0.27517919],370.0
3,3,,[ 0.53151927 -0.28576396],[ 0.24863722 -0.30096474],[ 0.77213346 -0.27517919],380.0
4,4,,[ 0.53566024 -0.28581392],[ 0.27509398 -0.29879522],[ 0.77213346 -0.27517919],354.0
5,5,,[ 0.53663402 -0.28601536],[ 0.25164474 -0.30150747],[ 0.75667293 -0.27818314],377.0
6,6,,[ 0.53717585 -0.28593936],[ 0.26151316 -0.30709346],[ 0.77819549 -0.27517919],374.0
7,7,,[ 0.537211  -0.2859491],[ 0.26823308 -0.30709346],[ 0.75667293 -0.2803596 ],355.0
8,8,,[ 0.53358167 -0.28594175],[ 0.26823308 -0.30239277],[ 0.75667293 -0.28019415],403.0
9,9,,[ 0.53253703 -0.28608762],[ 0.26823308 -0.30709346],[ 0.75667293 -0.27713768],360.0
10,10,,[ 0.53115301 -0.28593149],[ 0.26823308 -0.30312043],[ 0.76654135 -0.27568611],389.0
11,11,,[ 0.52892387 -0.28593625],[ 0.26823308 -0.30312043],[ 0.76654135 -0.27823434],373.0
12,12,,[ 0.52871748 -0.28578991],[ 0.27922932 -0.29979396],[ 0.76654135 -0.27754325],382.0
13,13,,[ 0.53085761 -0.28617669],[ 0.27922932 -0.30320919],[ 0.76654135 -0.27713768],383.0
14,14,,[ 0.52953412 -0.28612314],[ 0.26823308 -0.30155023],[ 0.75888158 -0.27517919],390.0
15,15,,[ 0.53521447 -0.28590823],[ 0.2693609 -0.2996164],[ 0.75281955 -0.27517919],381.0
16,16,,[ 0.53471043 -0.28584918],[ 0.24971805 -0.30312043],[ 0.75281955 -0.27517919],367.0
17,17,,[ 0.53558609 -0.28588967],[ 0.2693609 -0.2996164],[ 0.75281955 -0.27517919],393.0
18,18,,[ 0.53602293 -0.28614577],[ 0.2693609  -0.30312043],[ 0.75667293 -0.27517919],357.0
19,19,,[ 0.53736598 -0.28592037],[ 0.2693609  -0.30312043],[ 0.75361842 -0.27525718],391.0
20,20,,[ 0.53511006 -0.28600857],[ 0.2693609  -0.30312043],[ 0.77866541 -0.27525718],370.0
21,21,,[ 0.53531344 -0.2861373 ],[ 0.27922932 -0.30709346],[ 0.77866541 -0.27713768],373.0
22,22,,[ 0.53480987 -0.28613554],[ 0.25723684 -0.30709346],[ 0.75667293 -0.27699846],379.0
23,23,,[ 0.53888618 -0.28602091],[ 0.27922932 -0.30310159],[ 0.76461466 -0.27699846],387.0
24,24,,[ 0.53753327 -0.28598818],[ 0.26790414 -0.30320919],[ 0.76574248 -0.27813743],394.0
25,25,,[ 0.53829624 -0.28591003],[ 0.24971805 -0.30320919],[ 0.76574248 -0.27564336],376.0
26,26,,[ 0.53356767 -0.2858466 ],[ 0.24971805 -0.3012707 ],[ 0.77020677 -0.27813743],382.0
27,27,,[ 0.53698008 -0.2858957 ],[ 0.25418233 -0.2996164 ],[ 0.77514098 -0.27525718],398.0
28,28,,[ 0.53904991 -0.2858462 ],[ 0.25418233 -0.30096474],[ 0.77514098 -0.27525718],398.0
29,29,,[ 0.53830517 -0.28590769],[ 0.25418233 -0.30130102],[ 0.77514098 -0.27914332],403.0
30,30,,[ 0.5395469  -0.28599663],[ 0.25418233 -0.30130102],[ 0.77020677 -0.27564336],387.0
31,31,,[ 0.53948741 -0.28622076],[ 0.25418233 -0.30709346],[ 0.77020677 -0.27517919],358.0
32,32,,[ 0.54112209 -0.28614684],[ 0.27922932 -0.30096474],[ 0.77020677 -0.27813743],365.0
33,33,,[ 0.541      -0.28591615],[ 0.26903195 -0.30239277],[ 0.77293233 -0.27997536],394.0
34,34,,[ 0.54245724 -0.28586131],[ 0.27030075 -0.30709346],[ 0.77293233 -0.27525718],397.0
35,35,,[ 0.54057679 -0.28584783],[ 0.27030075 -0.30709346],[ 0.76973684 -0.2775492 ],367.0
36,36,,[ 0.54160179 -0.28602938],[ 0.27030075 -0.30320919],[ 0.76973684 -0.27819076],383.0
37,37,,[ 0.53872415 -0.28602251],[ 0.27922932 -0.30320919],[ 0.76973684 -0.27517919],377.0
38,38,,[ 0.53630536 -0.28602266],[ 0.27922932 -0.30709346],[ 0.76973684 -0.27517919],379.0
39,39,,[ 0.53759079 -0.28617776],[ 0.27922932 -0.30154053],[ 0.76287594 -0.27517919],365.0
40,40,,[ 0.53599126 -0.28590512],[ 0.27922932 -0.30320919],[ 0.76287594 -0.27525718],361.0
41,41,,[ 0.53262735 -0.28592442],[ 0.26456767 -0.29876463],[ 0.76287594 -0.27564336],379.0
42,42,,[ 0.53274793 -0.28580907],[ 0.26456767 -0.29876463],[ 0.76287594 -0.27564336],373.0
43,43,,[ 0.53416945 -0.28608299],[ 0.26456767 -0.30155023],[ 0.77866541 -0.27517919],381.0
44,44,,[ 0.53157707 -0.28607075],[ 0.26456767 -0.30320919],[ 0.77866541 -0.27568611],398.0
45,45,,[ 0.53083534 -0.28616828],[ 0.23952068 -0.3071669 ],[ 0.76893797 -0.27525718],384.0
46,46,,[ 0.53046278 -0.28613052],[ 0.24478383 -0.30155023],[ 0.76893797 -0.27713768],373.0
47,47,,[ 0.53095799 -0.2860135 ],[ 0.24478383 -0.30150747],[ 0.76893797 -0.27564336],381.0
48,48,,[ 0.53214051 -0.28600797],[ 0.24478383 -0.30239277],[ 0.76893797 -0.27713768],392.0
49,49,,[ 0.52846729 -0.28592163],[ 0.24478383 -0.30312043],[ 0.77307331 -0.27517919],385.0
50,50,,[ 0.5289515  -0.28594688],[ 0.24478383 -0.30150747],[ 0.77307331 -0.27713768],392.0
