,gen,nevals
0,1,500
1,2,372
2,3,392
3,4,382
4,5,383
5,6,383
6,7,372
7,8,375
8,9,385
9,10,409
10,11,385
11,12,374
12,13,392
13,14,364
14,15,382
15,16,375
16,17,372
17,18,372
18,19,374
19,20,389
20,21,385
21,22,388
22,23,360
23,24,391
24,25,369
25,26,375
26,27,375
27,28,368
28,29,359
29,30,379
30,31,373
31,32,371
32,33,382
33,34,371
34,35,377
35,36,376
36,37,402
37,38,359
38,39,374
39,40,378
40,41,388
41,42,385
42,43,377
43,44,383
44,45,406
45,46,367
46,47,381
47,48,398
48,49,376
49,50,368
