,gen,evals,avg,min,max,nevals
0,0,500.0,[0.20000643 0.75867066],[0. 0.],[1. 1.],
1,1,,[0.22856592 0.73328144],[0. 0.],[1. 1.],380.0
2,2,,[0.24934405 0.71803593],[0. 0.],[1. 1.],373.0
3,3,,[0.27369775 0.70231138],[0. 0.],[1. 1.],389.0
4,4,,[0.28081029 0.69325749],[0. 0.],[1. 1.],372.0
5,5,,[0.29213505 0.68874251],[0. 0.],[1. 1.],363.0
6,6,,[0.30540836 0.68106587],[0. 0.],[1. 1.],393.0
7,7,,[0.30004502 0.68609581],[0. 0.],[1. 1.],383.0
8,8,,[0.31088103 0.67705389],[0. 0.],[1. 1.],390.0
9,9,,[0.31754341 0.66822754],[0. 0.],[1. 1.],369.0
10,10,,[0.31556913 0.66669461],[0. 0.],[1. 1.],388.0
11,11,,[0.31100965 0.66887425],[0. 0.],[1. 1.],378.0
12,12,,[0.31363344 0.66720958],[0. 0.],[1. 1.],371.0
13,13,,[0.30763344 0.66589222],[0. 0.],[1. 1.],392.0
14,14,,[0.32305466 0.65530539],[0. 0.],[1. 1.],370.0
15,15,,[0.31656592 0.65928144],[0. 0.],[1. 1.],399.0
16,16,,[0.3068746  0.66687425],[0. 0.],[1. 1.],378.0
17,17,,[0.31054662 0.66307784],[0. 0.],[1. 1.],383.0
18,18,,[0.30778778 0.66585629],[0. 0.],[1. 1.],379.0
19,19,,[0.31121543 0.66102994],[0. 0.],[1. 1.],390.0
20,20,,[0.31417363 0.65304192],[0. 0.],[1. 1.],376.0
21,21,,[0.31571061 0.65525749],[0. 0.],[1. 1.],365.0
22,22,,[0.31855949 0.65281437],[0. 0.],[1. 1.],370.0
23,23,,[0.31300965 0.65846707],[0. 0.],[1. 1.],388.0
24,24,,[0.30590354 0.6648503 ],[0. 0.],[1. 1.],418.0
25,25,,[0.31605145 0.66426347],[0. 0.],[1. 1.],372.0
26,26,,[0.31264952 0.6542994 ],[0. 0.],[1. 1.],391.0
27,27,,[0.31641158 0.65798802],[0. 0.],[1. 1.],370.0
28,28,,[0.32886174 0.65245509],[0. 0.],[1. 1.],374.0
29,29,,[0.33030225 0.65808383],[0. 0.],[1. 1.],392.0
30,30,,[0.32505466 0.66184431],[0. 0.],[1. 1.],389.0
31,31,,[0.326      0.65471856],[0. 0.],[1. 1.],368.0
32,32,,[0.32696463 0.65086228],[0. 0.],[1. 1.],388.0
33,33,,[0.32790354 0.65      ],[0. 0.],[1. 1.],364.0
34,34,,[0.33256592 0.64645509],[0. 0.],[1. 1.],384.0
35,35,,[0.32436013 0.65062275],[0. 0.],[1. 1.],375.0
36,36,,[0.32379421 0.64050299],[0. 0.],[1. 1.],384.0
37,37,,[0.32672026 0.64298204],[0. 0.],[1. 1.],381.0
38,38,,[0.33131833 0.6377006 ],[0. 0.],[1. 1.],394.0
39,39,,[0.32861093 0.64249102],[0. 0.],[1. 1.],387.0
40,40,,[0.32502251 0.64682635],[0. 0.],[1. 1.],386.0
41,41,,[0.33983923 0.64271856],[0. 0.],[1. 1.],397.0
42,42,,[0.34481672 0.64165269],[0. 0.],[1. 1.],387.0
43,43,,[0.33525402 0.64027545],[0. 0.],[1. 1.],398.0
44,44,,[0.34650161 0.62796407],[0. 0.],[1. 1.],381.0
45,45,,[0.36172347 0.61706587],[0. 0.],[1. 1.],381.0
46,46,,[0.34777492 0.6271018 ],[0. 0.],[1. 1.],382.0
47,47,,[0.35891961 0.62627545],[0. 0.],[1. 1.],385.0
48,48,,[0.35019293 0.63064671],[0. 0.],[1. 1.],389.0
49,49,,[0.35924116 0.62298204],[0. 0.],[1. 1.],377.0
50,50,,[0.35515113 0.61803593],[0. 0.],[1. 1.],362.0
