,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.50842036 -0.32853663],[ 0.20643279 -0.34719295],[ 0.79356721 -0.30787487],
1,1,,[ 0.5079434  -0.32701381],[ 0.20101283 -0.34719295],[ 0.78607178 -0.30815709],379.0
2,2,,[ 0.51077587 -0.32637896],[ 0.20820584 -0.34193022],[ 0.78673593 -0.31416704],402.0
3,3,,[ 0.50948064 -0.3265226 ],[ 0.20790341 -0.34346159],[ 0.78673593 -0.31249408],386.0
4,4,,[ 0.50522265 -0.32688299],[ 0.20790341 -0.34719295],[ 0.78673593 -0.31396909],375.0
5,5,,[ 0.50264322 -0.3267317 ],[ 0.2065336  -0.34346159],[ 0.79356721 -0.31052497],372.0
6,6,,[ 0.50533709 -0.3264955 ],[ 0.20697834 -0.34360955],[ 0.79521573 -0.31338464],363.0
7,7,,[ 0.50639425 -0.32640779],[ 0.19507104 -0.34360955],[ 0.79356721 -0.31052497],386.0
8,8,,[ 0.50684091 -0.32641368],[ 0.20820584 -0.34346159],[ 0.79356721 -0.31052497],390.0
9,9,,[ 0.50747792 -0.32633901],[ 0.20820584 -0.34346159],[ 0.80545079 -0.31716733],398.0
10,10,,[ 0.50519925 -0.32626407],[ 0.20643279 -0.34719295],[ 0.80545079 -0.31396909],391.0
11,11,,[ 0.5042467  -0.32661342],[ 0.20478427 -0.34719295],[ 0.79356721 -0.30787487],393.0
12,12,,[ 0.50680119 -0.32642273],[ 0.20643279 -0.34616384],[ 0.79356721 -0.31052497],373.0
13,13,,[ 0.50818363 -0.32637724],[ 0.20236486 -0.34034849],[ 0.79356721 -0.30787487],391.0
14,14,,[ 0.51033799 -0.32649049],[ 0.20236486 -0.34174183],[ 0.79356721 -0.30787487],374.0
15,15,,[ 0.50729996 -0.3264485 ],[ 0.20236486 -0.34193022],[ 0.83023198 -0.31396909],381.0
16,16,,[ 0.50881633 -0.32669454],[ 0.20236486 -0.34719295],[ 0.79356721 -0.31173837],371.0
17,17,,[ 0.51050098 -0.32679414],[ 0.20236486 -0.34719295],[ 0.79356721 -0.31052497],391.0
18,18,,[ 0.50794224 -0.32688352],[ 0.16976802 -0.34616384],[ 0.79356721 -0.31249408],390.0
19,19,,[ 0.50261427 -0.32668688],[ 0.16976802 -0.34360735],[ 0.80871819 -0.30815709],354.0
20,20,,[ 0.5023977  -0.32653125],[ 0.16976802 -0.34143271],[ 0.79169335 -0.31052497],395.0
21,21,,[ 0.50278473 -0.32671441],[ 0.16976802 -0.34143271],[ 0.79521573 -0.31810964],374.0
22,22,,[ 0.50302715 -0.32676607],[ 0.20643279 -0.34616384],[ 0.79521573 -0.30924481],383.0
23,23,,[ 0.50562874 -0.32650166],[ 0.20643279 -0.34346159],[ 0.79521573 -0.31625015],406.0
24,24,,[ 0.49954957 -0.3266152 ],[ 0.20643279 -0.34346159],[ 0.79169335 -0.30924481],375.0
25,25,,[ 0.49976858 -0.32649347],[ 0.20643279 -0.34011619],[ 0.79169335 -0.30924481],392.0
26,26,,[ 0.49987668 -0.32636801],[ 0.20643279 -0.34719295],[ 0.79169335 -0.31625015],380.0
27,27,,[ 0.49851558 -0.32642069],[ 0.20820584 -0.34616384],[ 0.78729927 -0.30815709],372.0
28,28,,[ 0.49908607 -0.32647779],[ 0.20369316 -0.34277657],[ 0.78729927 -0.30815709],387.0
29,29,,[ 0.49761501 -0.32643357],[ 0.20369316 -0.34616384],[ 0.7853246  -0.30787487],376.0
30,30,,[ 0.50141927 -0.32648435],[ 0.20369316 -0.34360735],[ 0.79856021 -0.31249408],367.0
31,31,,[ 0.49776083 -0.3263506 ],[ 0.20369316 -0.34004422],[ 0.80919851 -0.31249408],365.0
32,32,,[ 0.49660967 -0.32643293],[ 0.20369316 -0.34719295],[ 0.80726535 -0.30924481],390.0
33,33,,[ 0.49474047 -0.32651078],[ 0.20369316 -0.34719295],[ 0.80726535 -0.30924481],380.0
34,34,,[ 0.49533668 -0.32645394],[ 0.19722954 -0.34719295],[ 0.80726535 -0.30787487],370.0
35,35,,[ 0.50172506 -0.3266456 ],[ 0.20369316 -0.34414712],[ 0.7984594  -0.30787487],379.0
36,36,,[ 0.5041939  -0.32649132],[ 0.20369316 -0.34360735],[ 0.7984594  -0.30787487],377.0
37,37,,[ 0.50484411 -0.32659761],[ 0.19962523 -0.34360735],[ 0.79356721 -0.30924481],362.0
38,38,,[ 0.50250859 -0.32646814],[ 0.19962523 -0.34360735],[ 0.81949287 -0.30924481],377.0
39,39,,[ 0.50064924 -0.32646564],[ 0.19962523 -0.34277657],[ 0.81949287 -0.30924481],373.0
40,40,,[ 0.5020347  -0.32658383],[ 0.19962523 -0.34414712],[ 0.82038236 -0.30787487],392.0
41,41,,[ 0.50633439 -0.32650784],[ 0.19962523 -0.34037054],[ 0.82038236 -0.30787487],376.0
42,42,,[ 0.50221698 -0.32679645],[ 0.19962523 -0.34719295],[ 0.82038236 -0.30787487],381.0
43,43,,[ 0.50018369 -0.32632646],[ 0.20643279 -0.34360955],[ 0.82038236 -0.31608084],388.0
44,44,,[ 0.50121158 -0.32657289],[ 0.20526459 -0.34719295],[ 0.82038236 -0.31052497],367.0
45,45,,[ 0.50018117 -0.32668394],[ 0.20526459 -0.34360955],[ 0.82038236 -0.31678622],374.0
46,46,,[ 0.49919316 -0.32660385],[ 0.18364999 -0.34292662],[ 0.82038236 -0.31671992],361.0
47,47,,[ 0.49763762 -0.32635136],[ 0.18364999 -0.34346159],[ 0.82038236 -0.31197059],371.0
48,48,,[ 0.50550302 -0.32634119],[ 0.20141607 -0.34360735],[ 0.82038236 -0.31052497],381.0
49,49,,[ 0.50453068 -0.32622123],[ 0.20141607 -0.34128715],[ 0.82038236 -0.30787487],380.0
50,50,,[ 0.50447915 -0.32653128],[ 0.20643279 -0.34194815],[ 0.8244503  -0.30787487],383.0
