,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.56231837 -0.01834535],[ 0.1755102 -0.0184898],[ 0.82040816 -0.01823948],
1,1,,[ 0.56235918 -0.01831085],[ 0.1755102  -0.01848298],[ 0.82857143 -0.01823948],379.0
2,2,,[ 0.56857143 -0.01830321],[ 0.19183673 -0.01848298],[ 0.82857143 -0.01825336],381.0
3,3,,[ 0.56378776 -0.01830082],[ 0.20816327 -0.01842911],[ 0.82857143 -0.01824912],394.0
4,4,,[ 0.5694449  -0.01830147],[ 0.2122449  -0.01846284],[ 0.82857143 -0.01828954],374.0
5,5,,[ 0.56684898 -0.01830275],[ 0.20408163 -0.01848111],[ 0.82857143 -0.0182552 ],381.0
6,6,,[ 0.56865306 -0.01830211],[ 0.23265306 -0.01848111],[ 0.82857143 -0.01825336],368.0
7,7,,[ 0.5678449  -0.01830329],[ 0.23265306 -0.01848111],[ 0.82857143 -0.01823948],385.0
8,8,,[ 0.56691429 -0.01830369],[ 0.1877551  -0.01848111],[ 0.82857143 -0.01823948],379.0
9,9,,[ 0.5654449  -0.01830404],[ 0.24081633 -0.01848111],[ 0.8244898  -0.01826095],375.0
10,10,,[ 0.56631837 -0.0183036 ],[ 0.20408163 -0.01846046],[ 0.8244898  -0.01825656],371.0
11,11,,[ 0.5695102  -0.01830501],[ 0.20816327 -0.01848298],[ 0.8122449  -0.01823948],387.0
12,12,,[ 0.56305306 -0.01830413],[ 0.21632653 -0.01848111],[ 0.8122449  -0.01823948],379.0
13,13,,[ 0.5627102 -0.0183025],[ 0.24081633 -0.01848298],[ 0.84897959 -0.01824658],383.0
14,14,,[ 0.56342041 -0.01830371],[ 0.24081633 -0.01848111],[ 0.84897959 -0.01826471],368.0
15,15,,[ 0.56087347 -0.01830313],[ 0.23673469 -0.01848298],[ 0.84897959 -0.01827264],370.0
16,16,,[ 0.56196735 -0.0183025 ],[ 0.2122449  -0.01848298],[ 0.85714286 -0.01826244],368.0
17,17,,[ 0.56977959 -0.01830262],[ 0.24897959 -0.0184898 ],[ 0.85714286 -0.01825656],356.0
18,18,,[ 0.56988571 -0.01830163],[ 0.19183673 -0.01846284],[ 0.85714286 -0.01825656],370.0
19,19,,[ 0.57205714 -0.01830417],[ 0.19183673 -0.0184898 ],[ 0.85306122 -0.01825656],389.0
20,20,,[ 0.57497143 -0.0183023 ],[ 0.19183673 -0.01847836],[ 0.85306122 -0.01826095],388.0
21,21,,[ 0.57138776 -0.01830263],[ 0.28163265 -0.01847053],[ 0.84897959 -0.01824912],399.0
22,22,,[ 0.56914286 -0.01830319],[ 0.24897959 -0.01844468],[ 0.84897959 -0.01827264],411.0
23,23,,[ 0.56454694 -0.01830255],[ 0.24897959 -0.01845043],[ 0.84897959 -0.01826855],383.0
24,24,,[ 0.56076735 -0.01830367],[ 0.20816327 -0.01845151],[ 0.84897959 -0.01824912],375.0
25,25,,[ 0.56306122 -0.01830201],[ 0.22040816 -0.01847836],[ 0.84897959 -0.01824912],399.0
26,26,,[ 0.56568163 -0.01830235],[ 0.24081633 -0.01844468],[ 0.84897959 -0.01824912],379.0
27,27,,[ 0.56644082 -0.01830184],[ 0.24489796 -0.0184428 ],[ 0.84897959 -0.01826363],389.0
28,28,,[ 0.56595918 -0.01830255],[ 0.24489796 -0.01845   ],[ 0.84489796 -0.01824912],391.0
29,29,,[ 0.5672898  -0.01830221],[ 0.24489796 -0.01844468],[ 0.84489796 -0.01824912],362.0
30,30,,[ 0.56850612 -0.01830127],[ 0.23265306 -0.01845   ],[ 0.84897959 -0.01823948],379.0
31,31,,[ 0.56702041 -0.01830309],[ 0.25306122 -0.01846284],[ 0.84897959 -0.01824658],376.0
32,32,,[ 0.56697959 -0.01830188],[ 0.23265306 -0.01846284],[ 0.84897959 -0.01824658],370.0
33,33,,[ 0.56478367 -0.01830206],[ 0.24489796 -0.01848298],[ 0.84897959 -0.0182552 ],380.0
34,34,,[ 0.5628     -0.01830313],[ 0.24081633 -0.0184898 ],[ 0.84897959 -0.01825489],375.0
35,35,,[ 0.56324898 -0.01830101],[ 0.24081633 -0.01847053],[ 0.80408163 -0.01825489],376.0
36,36,,[ 0.5632     -0.01830271],[ 0.2244898  -0.01847053],[ 0.80408163 -0.01824912],378.0
37,37,,[ 0.55886531 -0.01830289],[ 0.22857143 -0.0184898 ],[ 0.80408163 -0.01824912],379.0
38,38,,[ 0.55957551 -0.0183015 ],[ 0.25714286 -0.01845151],[ 0.8        -0.01825489],371.0
39,39,,[ 0.56106122 -0.01830243],[ 0.25306122 -0.0184428 ],[ 0.8        -0.01826095],386.0
40,40,,[ 0.56011429 -0.01830158],[ 0.24081633 -0.01847053],[ 0.79591837 -0.01828033],383.0
41,41,,[ 0.56179592 -0.01830379],[ 0.26122449 -0.01846284],[ 0.79591837 -0.01823948],366.0
42,42,,[ 0.56102041 -0.01830325],[ 0.26122449 -0.01848111],[ 0.7755102  -0.01826471],385.0
43,43,,[ 0.55972245 -0.01830201],[ 0.16734694 -0.01847836],[ 0.75918367 -0.01823948],363.0
44,44,,[ 0.55942041 -0.01830234],[ 0.22040816 -0.01847836],[ 0.7877551  -0.01825656],378.0
45,45,,[ 0.55550204 -0.01830157],[ 0.19591837 -0.0184428 ],[ 0.79591837 -0.01824658],378.0
46,46,,[ 0.55909388 -0.01830282],[ 0.23265306 -0.01842911],[ 0.7877551  -0.01824658],405.0
47,47,,[ 0.5560898 -0.0183003],[ 0.22040816 -0.01844796],[ 0.7877551 -0.0182552],385.0
48,48,,[ 0.5598449  -0.01830316],[ 0.23265306 -0.01848298],[ 0.8122449  -0.01826855],370.0
49,49,,[ 0.56065306 -0.01830262],[ 0.2244898  -0.01844468],[ 0.8122449 -0.0182552],372.0
50,50,,[ 0.55796735 -0.01830368],[ 0.2244898 -0.0184898],[ 0.81632653 -0.0182552 ],365.0
