,gen,evals,avg,min,max,nevals
0,0,500.0,[0.25068896 0.73637589],[0. 0.],[1. 1.],
1,1,,[0.2678796  0.71558865],[0. 0.],[1. 1.],367.0
2,2,,[0.28023411 0.69787943],[0. 0.],[1. 1.],369.0
3,3,,[0.29688294 0.68051064],[0. 0.],[1. 1.],382.0
4,4,,[0.28681605 0.69078723],[0. 0.],[1. 1.],367.0
5,5,,[0.29089632 0.67997872],[0. 0.],[1. 1.],397.0
6,6,,[0.30434783 0.66300709],[0. 0.],[1. 1.],364.0
7,7,,[0.31540468 0.65821277],[0. 0.],[1. 1.],370.0
8,8,,[0.33501003 0.64467376],[0. 0.],[1. 1.],377.0
9,9,,[0.3227291  0.65913475],[0. 0.],[1. 1.],382.0
10,10,,[0.32177258 0.66715603],[0. 0.],[1. 1.],366.0
11,11,,[0.31283612 0.67478723],[0. 0.],[1. 1.],380.0
12,12,,[0.30591304 0.68107801],[0. 0.],[1. 1.],383.0
13,13,,[0.32094314 0.66457447],[0. 0.],[1. 1.],384.0
14,14,,[0.31954515 0.66551064],[0. 0.],[1. 1.],386.0
15,15,,[0.31055518 0.66721986],[0. 0.],[1. 1.],379.0
16,16,,[0.31922408 0.65880851],[0. 0.],[1. 1.],344.0
17,17,,[0.33044147 0.65786525],[0. 0.],[1. 1.],370.0
18,18,,[0.3267291  0.65526241],[0. 0.],[1. 1.],385.0
19,19,,[0.31898328 0.66812057],[0. 0.],[1. 1.],384.0
20,20,,[0.33888963 0.6551773 ],[0. 0.],[1. 1.],375.0
21,21,,[0.34694314 0.65660284],[0. 0.],[1. 1.],397.0
22,22,,[0.34476254 0.65495035],[0. 0.],[1. 1.],369.0
23,23,,[0.33456187 0.66229078],[0. 0.],[1. 1.],399.0
24,24,,[0.33181271 0.66465957],[0. 0.],[1. 1.],359.0
25,25,,[0.33064883 0.66374468],[0. 0.],[1. 1.],368.0
26,26,,[0.31265552 0.68339007],[0. 0.],[1. 1.],380.0
27,27,,[0.32021405 0.67961702],[0. 0.],[1. 1.],385.0
28,28,,[0.33258863 0.66523404],[0. 0.],[1. 1.],385.0
29,29,,[0.33642809 0.66570213],[0. 0.],[1. 1.],380.0
30,30,,[0.33717057 0.65958865],[0. 0.],[1. 1.],374.0
31,31,,[0.31474247 0.68180851],[0. 0.],[1. 1.],400.0
32,32,,[0.33500334 0.67093617],[0. 0.],[1. 1.],388.0
33,33,,[0.337699   0.65611348],[0. 0.],[1. 1.],387.0
34,34,,[0.32745151 0.66295745],[0. 0.],[1. 1.],387.0
35,35,,[0.33264214 0.66098582],[0. 0.],[1. 1.],378.0
36,36,,[0.33820736 0.65638298],[0. 0.],[1. 1.],368.0
37,37,,[0.34476923 0.64851773],[0. 0.],[1. 1.],383.0
38,38,,[0.34387291 0.6532766 ],[0. 0.],[1. 1.],390.0
39,39,,[0.32160535 0.66649645],[0. 0.],[1. 1.],376.0
40,40,,[0.31570569 0.67948227],[0. 0.],[1. 1.],378.0
41,41,,[0.31034114 0.68760284],[0. 0.],[1. 1.],389.0
42,42,,[0.30709699 0.68509929],[0. 0.],[1. 1.],384.0
43,43,,[0.31247492 0.67248227],[0. 0.],[1. 1.],385.0
44,44,,[0.31452843 0.6702766 ],[0. 0.],[1. 1.],376.0
45,45,,[0.31259532 0.66960993],[0. 0.],[1. 1.],375.0
46,46,,[0.30353846 0.67428369],[0. 0.],[1. 1.],374.0
47,47,,[0.30331773 0.67862411],[0. 0.],[1. 1.],393.0
48,48,,[0.29771237 0.67377305],[0. 0.],[1. 1.],378.0
49,49,,[0.3053913 0.6771844],[0. 0.],[1. 1.],371.0
50,50,,[0.3033311  0.68536879],[0. 0.],[1. 1.],376.0
