,gen,nevals
0,1,500
1,2,382
2,3,367
3,4,383
4,5,367
5,6,358
6,7,371
7,8,384
8,9,374
9,10,380
10,11,379
11,12,369
12,13,359
13,14,379
14,15,388
15,16,391
16,17,366
17,18,366
18,19,374
19,20,384
20,21,390
21,22,396
22,23,394
23,24,393
24,25,381
25,26,384
26,27,393
27,28,372
28,29,392
29,30,370
30,31,371
31,32,382
32,33,384
33,34,365
34,35,389
35,36,379
36,37,394
37,38,367
38,39,387
39,40,382
40,41,385
41,42,380
42,43,377
43,44,372
44,45,372
45,46,355
46,47,397
47,48,386
48,49,374
49,50,387
