,gen,evals,avg,min,max,nevals
0,0,500.0,[0.21385852 0.77697006],[0. 0.],[1. 1.],
1,1,,[0.24169132 0.75132934],[0. 0.],[1. 1.],358.0
2,2,,[0.25996141 0.7320479 ],[0. 0.],[1. 1.],377.0
3,3,,[0.26569132 0.72713772],[0. 0.],[1. 1.],389.0
4,4,,[0.27605145 0.72856287],[0. 0.],[1. 1.],383.0
5,5,,[0.28895177 0.72194012],[0. 0.],[1. 1.],356.0
6,6,,[0.28676527 0.72201198],[0. 0.],[1. 1.],385.0
7,7,,[0.29888103 0.7171497 ],[0. 0.],[1. 1.],365.0
8,8,,[0.30819936 0.70950898],[0. 0.],[1. 1.],361.0
9,9,,[0.30390354 0.70847904],[0. 0.],[1. 1.],382.0
10,10,,[0.30894534 0.70908982],[0. 0.],[1. 1.],378.0
11,11,,[0.32252733 0.69379641],[0. 0.],[1. 1.],376.0
12,12,,[0.32327331 0.68276647],[0. 0.],[1. 1.],363.0
13,13,,[0.33844373 0.66888623],[0. 0.],[1. 1.],383.0
14,14,,[0.33521543 0.67032335],[0. 0.],[1. 1.],365.0
15,15,,[0.33646302 0.66738922],[0. 0.],[1. 1.],371.0
16,16,,[0.32546624 0.66469461],[0. 0.],[1. 1.],380.0
17,17,,[0.33292605 0.66071856],[0. 0.],[1. 1.],371.0
18,18,,[0.34491318 0.65226347],[0. 0.],[1. 1.],376.0
19,19,,[0.35145338 0.6411018 ],[0. 0.],[1. 1.],406.0
20,20,,[0.3583537  0.63841916],[0. 0.],[1. 1.],382.0
21,21,,[0.35409646 0.63791617],[0. 0.],[1. 1.],383.0
22,22,,[0.35135048 0.63819162],[0. 0.],[1. 1.],374.0
23,23,,[0.35969132 0.63641916],[0. 0.],[1. 1.],378.0
24,24,,[0.35297106 0.63723353],[0. 0.],[1. 1.],376.0
25,25,,[0.34434727 0.63701796],[0. 0.],[1. 1.],396.0
26,26,,[0.35538264 0.63565269],[0. 0.],[1. 1.],403.0
27,27,,[0.36269453 0.63492216],[0. 0.],[1. 1.],346.0
28,28,,[0.34618006 0.64269461],[0. 0.],[1. 1.],352.0
29,29,,[0.33288746 0.64861078],[0. 0.],[1. 1.],365.0
30,30,,[0.33631511 0.65037126],[0. 0.],[1. 1.],365.0
31,31,,[0.33482315 0.64602395],[0. 0.],[1. 1.],359.0
32,32,,[0.33109968 0.64968862],[0. 0.],[1. 1.],388.0
33,33,,[0.33299678 0.6428982 ],[0. 0.],[1. 1.],396.0
34,34,,[0.3367074  0.64173653],[0. 0.],[1. 1.],393.0
35,35,,[0.34036656 0.64434731],[0. 0.],[1. 1.],362.0
36,36,,[0.34414148 0.64525749],[0. 0.],[1. 1.],378.0
37,37,,[0.34292605 0.65240719],[0. 0.],[1. 1.],375.0
38,38,,[0.33322186 0.63752096],[0. 0.],[1. 1.],374.0
39,39,,[0.34055949 0.63168862],[0. 0.],[1. 1.],373.0
40,40,,[0.33893891 0.6382994 ],[0. 0.],[1. 1.],396.0
41,41,,[0.34180064 0.63741317],[0. 0.],[1. 1.],383.0
42,42,,[0.3456463  0.63986826],[0. 0.],[1. 1.],375.0
43,43,,[0.33434727 0.65771257],[0. 0.],[1. 1.],394.0
44,44,,[0.32133762 0.66479042],[0. 0.],[1. 1.],374.0
45,45,,[0.32629582 0.66287425],[0. 0.],[1. 1.],401.0
46,46,,[0.32241158 0.66124551],[0. 0.],[1. 1.],396.0
47,47,,[0.32968489 0.64476647],[0. 0.],[1. 1.],385.0
48,48,,[0.32540193 0.63918563],[0. 0.],[1. 1.],367.0
49,49,,[0.31569132 0.63783234],[0. 0.],[1. 1.],385.0
50,50,,[0.31069453 0.63742515],[0. 0.],[1. 1.],401.0
