,gen,evals,avg,min,max,nevals
0,0,500.0,[0.32869643 0.69755789],[0. 0.],[1. 1.],
1,1,,[0.35410714 0.67564211],[0. 0.],[1. 1.],376.0
2,2,,[0.36746429 0.66726316],[0. 0.],[1. 1.],380.0
3,3,,[0.38775    0.64922105],[0. 0.],[1. 1.],368.0
4,4,,[0.41608929 0.62583158],[0. 0.],[1. 1.],397.0
5,5,,[0.433875   0.61181053],[0. 0.],[1. 1.],380.0
6,6,,[0.44680357 0.6052    ],[0. 0.],[1. 1.],384.0
7,7,,[0.456625   0.59650526],[0. 0.],[1. 1.],373.0
8,8,,[0.44141071 0.61136842],[0. 0.],[1. 1.],385.0
9,9,,[0.45533929 0.60591579],[0. 0.],[1. 1.],395.0
10,10,,[0.47494643 0.59187368],[0. 0.],[1. 1.],380.0
11,11,,[0.48196429 0.58888421],[0. 0.],[1. 1.],387.0
12,12,,[0.49135714 0.57964211],[0. 0.],[1. 1.],391.0
13,13,,[0.49525    0.57494737],[0. 0.],[1. 1.],395.0
14,14,,[0.51307143 0.55225263],[0. 0.],[1. 1.],384.0
15,15,,[0.51626786 0.54903158],[0. 0.],[1. 1.],363.0
16,16,,[0.52614286 0.53393684],[0. 0.],[1. 1.],388.0
17,17,,[0.53   0.5204],[0. 0.],[1. 1.],362.0
18,18,,[0.52307143 0.52210526],[0. 0.],[1. 1.],389.0
19,19,,[0.53014286 0.52454737],[0. 0.],[1. 1.],378.0
20,20,,[0.53725    0.52437895],[0. 0.],[1. 1.],363.0
21,21,,[0.52953571 0.53094737],[0. 0.],[1. 1.],378.0
22,22,,[0.51533929 0.54463158],[0. 0.],[1. 1.],372.0
23,23,,[0.51969643 0.5412    ],[0. 0.],[1. 1.],386.0
24,24,,[0.526625   0.53738947],[0. 0.],[1. 1.],372.0
25,25,,[0.51991071 0.54210526],[0. 0.],[1. 1.],373.0
26,26,,[0.51941071 0.54831579],[0. 0.],[1. 1.],379.0
27,27,,[0.51153571 0.54972632],[0. 0.],[1. 1.],370.0
28,28,,[0.51089286 0.54673684],[0. 0.],[1. 1.],357.0
29,29,,[0.51282143 0.5448    ],[0. 0.],[1. 1.],374.0
30,30,,[0.50948214 0.54492632],[0. 0.],[1. 1.],389.0
