,gen,evals,avg,min,max,nevals
0,0,500.0,[0.24267559 0.75666667],[0. 0.],[1. 1.],
1,1,,[0.26014047 0.73797872],[0. 0.],[1. 1.],377.0
2,2,,[0.26033445 0.74200709],[0. 0.],[1. 1.],383.0
3,3,,[0.26454181 0.7341844 ],[0. 0.],[1. 1.],376.0
4,4,,[0.27517726 0.72559574],[0. 0.],[1. 1.],395.0
5,5,,[0.28248161 0.72112057],[0. 0.],[1. 1.],392.0
6,6,,[0.28329097 0.72329787],[0. 0.],[1. 1.],356.0
7,7,,[0.28439465 0.7213617 ],[0. 0.],[1. 1.],382.0
8,8,,[0.27761204 0.72690071],[0. 0.],[1. 1.],385.0
9,9,,[0.28915719 0.71380851],[0. 0.],[1. 1.],379.0
10,10,,[0.27266221 0.72223404],[0. 0.],[1. 1.],376.0
11,11,,[0.28597993 0.70941135],[0. 0.],[1. 1.],374.0
12,12,,[0.28908361 0.7047305 ],[0. 0.],[1. 1.],378.0
13,13,,[0.30718395 0.68713475],[0. 0.],[1. 1.],381.0
14,14,,[0.3099398  0.68850355],[0. 0.],[1. 1.],372.0
15,15,,[0.30186622 0.69002837],[0. 0.],[1. 1.],385.0
16,16,,[0.31690301 0.67884397],[0. 0.],[1. 1.],378.0
17,17,,[0.30309699 0.68991489],[0. 0.],[1. 1.],381.0
18,18,,[0.31763211 0.67965248],[0. 0.],[1. 1.],385.0
19,19,,[0.32961204 0.66489362],[0. 0.],[1. 1.],382.0
20,20,,[0.3415786  0.65304255],[0. 0.],[1. 1.],369.0
21,21,,[0.32911037 0.66691489],[0. 0.],[1. 1.],360.0
22,22,,[0.33623411 0.65310638],[0. 0.],[1. 1.],368.0
23,23,,[0.34247492 0.64357447],[0. 0.],[1. 1.],367.0
24,24,,[0.33551839 0.64949645],[0. 0.],[1. 1.],368.0
25,25,,[0.32591973 0.65438298],[0. 0.],[1. 1.],379.0
26,26,,[0.32620736 0.66153901],[0. 0.],[1. 1.],374.0
27,27,,[0.33234783 0.66164539],[0. 0.],[1. 1.],368.0
28,28,,[0.32210033 0.67168085],[0. 0.],[1. 1.],378.0
29,29,,[0.32105686 0.67099291],[0. 0.],[1. 1.],370.0
30,30,,[0.31850836 0.67055319],[0. 0.],[1. 1.],400.0
31,31,,[0.31846154 0.66909929],[0. 0.],[1. 1.],373.0
32,32,,[0.33081605 0.65407092],[0. 0.],[1. 1.],388.0
33,33,,[0.32620736 0.66162411],[0. 0.],[1. 1.],380.0
34,34,,[0.32901672 0.66252482],[0. 0.],[1. 1.],366.0
35,35,,[0.3247291  0.66866667],[0. 0.],[1. 1.],378.0
36,36,,[0.32971906 0.66666667],[0. 0.],[1. 1.],375.0
37,37,,[0.31819398 0.6897305 ],[0. 0.],[1. 1.],386.0
38,38,,[0.31892308 0.69258156],[0. 0.],[1. 1.],376.0
39,39,,[0.3169699  0.69016312],[0. 0.],[1. 1.],395.0
40,40,,[0.33266221 0.66804255],[0. 0.],[1. 1.],383.0
41,41,,[0.33639465 0.66559574],[0. 0.],[1. 1.],387.0
42,42,,[0.31819398 0.68302837],[0. 0.],[1. 1.],392.0
43,43,,[0.32543144 0.67269504],[0. 0.],[1. 1.],385.0
44,44,,[0.32915719 0.6597234 ],[0. 0.],[1. 1.],373.0
45,45,,[0.33691639 0.65325532],[0. 0.],[1. 1.],361.0
46,46,,[0.33414047 0.65885816],[0. 0.],[1. 1.],375.0
47,47,,[0.3391505  0.65740426],[0. 0.],[1. 1.],387.0
48,48,,[0.34870234 0.64785106],[0. 0.],[1. 1.],394.0
49,49,,[0.328301  0.6617234],[0. 0.],[1. 1.],398.0
50,50,,[0.33458863 0.66122695],[0. 0.],[1. 1.],384.0
