,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.55481633 -0.25981098],[ 0.1755102  -0.26474183],[ 0.8244898  -0.25509136],
1,1,,[ 0.55869388 -0.25933454],[ 0.16734694 -0.26474124],[ 0.8244898  -0.25554749],392.0
2,2,,[ 0.5585551  -0.25935737],[ 0.16734694 -0.26474124],[ 0.82040816 -0.25512855],403.0
3,3,,[ 0.56111837 -0.2593278 ],[ 0.15510204 -0.26441659],[ 0.82040816 -0.25628662],386.0
4,4,,[ 0.56062041 -0.2593636 ],[ 0.1755102  -0.26441659],[ 0.81632653 -0.25532849],381.0
5,5,,[ 0.56563265 -0.2593289 ],[ 0.2        -0.26474124],[ 0.84489796 -0.25556237],412.0
6,6,,[ 0.56539592 -0.25929997],[ 0.20408163 -0.26474124],[ 0.84489796 -0.25556237],394.0
7,7,,[ 0.56502857 -0.25939892],[ 0.20408163 -0.26474124],[ 0.82040816 -0.25619425],367.0
8,8,,[ 0.56354286 -0.25932969],[ 0.24897959 -0.26449872],[ 0.84489796 -0.25539217],372.0
9,9,,[ 0.56452245 -0.25929954],[ 0.24897959 -0.26474124],[ 0.84897959 -0.25512855],364.0
10,10,,[ 0.56654694 -0.25930582],[ 0.2122449  -0.26474124],[ 0.84897959 -0.25628662],377.0
11,11,,[ 0.56660408 -0.25927078],[ 0.21632653 -0.26443892],[ 0.84897959 -0.25516786],379.0
12,12,,[ 0.56831837 -0.25936145],[ 0.20408163 -0.26474124],[ 0.84897959 -0.25516786],385.0
13,13,,[ 0.56902857 -0.25932315],[ 0.20408163 -0.26452003],[ 0.84897959 -0.25556237],377.0
14,14,,[ 0.56871837 -0.25933519],[ 0.2244898  -0.26452003],[ 0.85714286 -0.25556237],370.0
15,15,,[ 0.56448163 -0.25930733],[ 0.23265306 -0.26292133],[ 0.85306122 -0.25532849],381.0
16,16,,[ 0.56480816 -0.25935747],[ 0.23265306 -0.26452003],[ 0.85306122 -0.25512855],395.0
17,17,,[ 0.56531429 -0.25933468],[ 0.23265306 -0.26452003],[ 0.83673469 -0.25532849],390.0
18,18,,[ 0.5665551  -0.25936367],[ 0.23673469 -0.26452003],[ 0.83673469 -0.25639966],365.0
19,19,,[ 0.56573878 -0.259362  ],[ 0.24489796 -0.26419025],[ 0.83673469 -0.25512855],383.0
20,20,,[ 0.56646531 -0.25934899],[ 0.23673469 -0.26419025],[ 0.83673469 -0.25636469],359.0
21,21,,[ 0.56186122 -0.25932236],[ 0.23265306 -0.26474183],[ 0.83673469 -0.25554749],373.0
22,22,,[ 0.56027755 -0.25936518],[ 0.23265306 -0.26474183],[ 0.83673469 -0.25516786],361.0
23,23,,[ 0.55707755 -0.25932218],[ 0.22857143 -0.26386639],[ 0.83673469 -0.25516695],378.0
24,24,,[ 0.56043265 -0.2592874 ],[ 0.22857143 -0.26441245],[ 0.83265306 -0.25516786],369.0
25,25,,[ 0.5621551  -0.25925548],[ 0.26938776 -0.26415322],[ 0.83673469 -0.25516695],380.0
26,26,,[ 0.56113469 -0.25931431],[ 0.26122449 -0.26365867],[ 0.82857143 -0.25509136],388.0
27,27,,[ 0.55883265 -0.25940601],[ 0.26122449 -0.26474183],[ 0.82040816 -0.25599822],379.0
28,28,,[ 0.55817143 -0.25931137],[ 0.23673469 -0.26370418],[ 0.82040816 -0.25599822],378.0
29,29,,[ 0.55755918 -0.25925476],[ 0.23673469 -0.26449872],[ 0.84897959 -0.25554749],374.0
30,30,,[ 0.56018776 -0.2592663 ],[ 0.23673469 -0.26415322],[ 0.84897959 -0.25601105],386.0
31,31,,[ 0.55875102 -0.25930735],[ 0.2244898  -0.26441659],[ 0.84897959 -0.25539217],401.0
32,32,,[ 0.55850612 -0.25930103],[ 0.24897959 -0.26415322],[ 0.84897959 -0.25539217],412.0
33,33,,[ 0.55872653 -0.25928871],[ 0.23265306 -0.26443892],[ 0.83265306 -0.25509136],389.0
34,34,,[ 0.56210612 -0.25928363],[ 0.24489796 -0.26415322],[ 0.84081633 -0.25516786],383.0
35,35,,[ 0.56647347 -0.25929641],[ 0.26530612 -0.26452003],[ 0.84081633 -0.25554749],370.0
36,36,,[ 0.56783673 -0.25934212],[ 0.26938776 -0.26381245],[ 0.84081633 -0.25655517],355.0
37,37,,[ 0.5660898  -0.25930744],[ 0.27346939 -0.26474183],[ 0.83673469 -0.25509136],386.0
38,38,,[ 0.56958367 -0.25932388],[ 0.27346939 -0.26474183],[ 0.83673469 -0.25619425],371.0
39,39,,[ 0.56887347 -0.25929877],[ 0.24489796 -0.26474124],[ 0.83673469 -0.25516695],379.0
40,40,,[ 0.56729796 -0.25930139],[ 0.2244898  -0.26474183],[ 0.83673469 -0.25601105],369.0
41,41,,[ 0.5666449  -0.25929523],[ 0.17959184 -0.26441245],[ 0.83673469 -0.25512855],378.0
42,42,,[ 0.57077551 -0.25943256],[ 0.24897959 -0.26441245],[ 0.83673469 -0.25556237],374.0
