,gen,evals,avg,min,max,nevals
0,0,500.0,[0.282      0.75315789],[0. 0.],[1. 1.],
1,1,,[0.32441071 0.7112    ],[0. 0.],[1. 1.],381.0
2,2,,[0.356125   0.68138947],[0. 0.],[1. 1.],378.0
3,3,,[0.37653571 0.66256842],[0. 0.],[1. 1.],378.0
4,4,,[0.41080357 0.63597895],[0. 0.],[1. 1.],388.0
5,5,,[0.42601786 0.62166316],[0. 0.],[1. 1.],361.0
6,6,,[0.43810714 0.60642105],[0. 0.],[1. 1.],379.0
7,7,,[0.45626786 0.59265263],[0. 0.],[1. 1.],379.0
8,8,,[0.455125   0.59698947],[0. 0.],[1. 1.],409.0
9,9,,[0.46851786 0.58770526],[0. 0.],[1. 1.],392.0
10,10,,[0.46601786 0.5888    ],[0. 0.],[1. 1.],404.0
11,11,,[0.47960714 0.57802105],[0. 0.],[1. 1.],383.0
12,12,,[0.48553571 0.57313684],[0. 0.],[1. 1.],373.0
13,13,,[0.48201786 0.57890526],[0. 0.],[1. 1.],364.0
14,14,,[0.47107143 0.59164211],[0. 0.],[1. 1.],381.0
15,15,,[0.47526786 0.58138947],[0. 0.],[1. 1.],384.0
16,16,,[0.482      0.57804211],[0. 0.],[1. 1.],376.0
17,17,,[0.47228571 0.58328421],[0. 0.],[1. 1.],359.0
18,18,,[0.45923214 0.60389474],[0. 0.],[1. 1.],395.0
19,19,,[0.47139286 0.59402105],[0. 0.],[1. 1.],397.0
20,20,,[0.47891071 0.58391579],[0. 0.],[1. 1.],389.0
21,21,,[0.48358929 0.57654737],[0. 0.],[1. 1.],377.0
22,22,,[0.47016071 0.58732632],[0. 0.],[1. 1.],374.0
23,23,,[0.47728571 0.58025263],[0. 0.],[1. 1.],373.0
24,24,,[0.49208929 0.56957895],[0. 0.],[1. 1.],360.0
25,25,,[0.48942857 0.57578947],[0. 0.],[1. 1.],364.0
26,26,,[0.48564286 0.57903158],[0. 0.],[1. 1.],386.0
27,27,,[0.48996429 0.56856842],[0. 0.],[1. 1.],383.0
28,28,,[0.49421429 0.5704    ],[0. 0.],[1. 1.],390.0
29,29,,[0.48855357 0.57332632],[0. 0.],[1. 1.],391.0
30,30,,[0.47446429 0.59042105],[0. 0.],[1. 1.],373.0
31,31,,[0.47417857 0.59484211],[0. 0.],[1. 1.],376.0
32,32,,[0.477125   0.59690526],[0. 0.],[1. 1.],382.0
33,33,,[0.478375   0.59385263],[0. 0.],[1. 1.],380.0
34,34,,[0.47069643 0.59829474],[0. 0.],[1. 1.],394.0
35,35,,[0.47371429 0.59484211],[0. 0.],[1. 1.],355.0
36,36,,[0.47648214 0.58993684],[0. 0.],[1. 1.],390.0
37,37,,[0.46382143 0.59246316],[0. 0.],[1. 1.],383.0
38,38,,[0.47151786 0.58696842],[0. 0.],[1. 1.],373.0
39,39,,[0.46510714 0.59275789],[0. 0.],[1. 1.],407.0
40,40,,[0.46446429 0.59749474],[0. 0.],[1. 1.],377.0
41,41,,[0.45273214 0.60867368],[0. 0.],[1. 1.],381.0
42,42,,[0.45705357 0.60568421],[0. 0.],[1. 1.],378.0
43,43,,[0.45201786 0.60915789],[0. 0.],[1. 1.],382.0
44,44,,[0.46516071 0.59456842],[0. 0.],[1. 1.],396.0
45,45,,[0.46594643 0.59307368],[0. 0.],[1. 1.],383.0
46,46,,[0.45696429 0.60404211],[0. 0.],[1. 1.],396.0
47,47,,[0.464125   0.59686316],[0. 0.],[1. 1.],370.0
48,48,,[0.46658929 0.59258947],[0. 0.],[1. 1.],393.0
49,49,,[0.46282143 0.59362105],[0. 0.],[1. 1.],389.0
50,50,,[0.46941071 0.58934737],[0. 0.],[1. 1.],377.0
