,gen,nevals
0,1,500
1,2,381
2,3,382
3,4,375
4,5,392
5,6,367
6,7,372
7,8,372
8,9,382
9,10,380
10,11,381
11,12,388
12,13,381
13,14,397
14,15,380
15,16,380
16,17,363
17,18,365
18,19,384
19,20,381
20,21,365
21,22,379
22,23,378
23,24,368
24,25,376
25,26,382
26,27,390
27,28,372
28,29,378
29,30,370
30,31,369
31,32,375
32,33,368
33,34,381
34,35,359
35,36,384
36,37,385
37,38,378
38,39,391
39,40,366
40,41,393
41,42,391
42,43,388
43,44,386
44,45,373
45,46,389
46,47,367
47,48,384
48,49,387
49,50,386
