,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.404      -0.00113589],[ 0.07740586 -0.00120823],[ 0.93096234 -0.00106204],
1,1,,[ 0.4074728  -0.00109976],[ 0.08786611 -0.00120823],[ 0.92677824 -0.00107553],385.0
2,2,,[ 0.41191213 -0.00109367],[ 0.08368201 -0.00117638],[ 0.92677824 -0.00107553],373.0
3,3,,[ 0.41229707 -0.00109057],[ 0.08368201 -0.00117775],[ 0.92259414 -0.00107624],391.0
4,4,,[ 0.41989121 -0.00109114],[ 0.07531381 -0.00120823],[ 0.92259414 -0.00107624],386.0
5,5,,[ 0.41671967 -0.00109084],[ 0.06903766 -0.0011974 ],[ 0.92468619 -0.00107624],367.0
6,6,,[ 0.4201046  -0.00108901],[ 0.07322176 -0.0011974 ],[ 0.92677824 -0.00107624],382.0
7,7,,[ 0.42700418 -0.00109021],[ 0.05857741 -0.00119425],[ 0.92677824 -0.00106204],383.0
8,8,,[ 0.4268954  -0.00109116],[ 0.10669456 -0.00119425],[ 0.91422594 -0.00108261],382.0
9,9,,[ 0.4280795  -0.00109163],[ 0.07740586 -0.0011974 ],[ 0.91422594 -0.00108261],384.0
10,10,,[ 0.43248954 -0.00108927],[ 0.07531381 -0.00116472],[ 0.91422594 -0.00107553],401.0
11,11,,[ 0.43743515 -0.00109125],[ 0.07740586 -0.00117813],[ 0.91422594 -0.00106204],385.0
12,12,,[ 0.43666946 -0.0010918 ],[ 0.07531381 -0.0011974 ],[ 0.91422594 -0.00106204],353.0
13,13,,[ 0.43905858 -0.00109195],[ 0.07531381 -0.0011974 ],[ 0.91422594 -0.00107553],382.0
14,14,,[ 0.43243515 -0.00109174],[ 0.07531381 -0.00120823],[ 0.91213389 -0.00107288],384.0
15,15,,[ 0.42821757 -0.00109239],[ 0.07531381 -0.00120823],[ 0.91213389 -0.00107553],406.0
16,16,,[ 0.43213389 -0.00109406],[ 0.07531381 -0.00119615],[ 0.91213389 -0.00107288],370.0
17,17,,[ 0.43687866 -0.00109138],[ 0.07322176 -0.0011996 ],[ 0.88075314 -0.00108261],375.0
18,18,,[ 0.44228033 -0.00109219],[ 0.07531381 -0.00119615],[ 0.90167364 -0.00107288],393.0
