,gen,evals,avg,min,max,nevals
0,0,500.0,[0.45388636 0.62309554],[0. 0.],[1. 1.],
1,1,,[0.45393182 0.62252229],[0. 0.],[1. 1.],378.0
2,2,,[0.46040909 0.61657325],[0. 0.],[1. 1.],377.0
3,3,,[0.46927273 0.61750318],[0. 0.],[1. 1.],370.0
4,4,,[0.48409091 0.61175796],[0. 0.],[1. 1.],397.0
5,5,,[0.49509091 0.61221656],[0. 0.],[1. 1.],377.0
6,6,,[0.50131818 0.61256051],[0.         0.01273885],[0.97727273 1.        ],379.0
7,7,,[0.50779545 0.60421656],[0. 0.],[0.98863636 1.        ],400.0
8,8,,[0.51211364 0.59568153],[0. 0.],[1. 1.],369.0
9,9,,[0.52177273 0.59156688],[0. 0.],[1. 1.],393.0
10,10,,[0.52611364 0.58411465],[0. 0.],[1. 1.],399.0
11,11,,[0.53475   0.5755414],[0. 0.],[1. 1.],366.0
12,12,,[0.54275    0.57849682],[0.         0.01273885],[0.97727273 1.        ],390.0
13,13,,[0.54847727 0.58012739],[0. 0.],[1. 1.],364.0
14,14,,[0.55370455 0.57303185],[0.         0.03184713],[0.97727273 1.        ],362.0
15,15,,[0.55395455 0.57593631],[0. 0.],[1. 1.],392.0
16,16,,[0.55115909 0.5773758 ],[0.         0.03821656],[0.95454545 1.        ],385.0
17,17,,[0.55593182 0.58002548],[0. 0.],[1. 1.],350.0
18,18,,[0.55995455 0.58324841],[0.         0.02547771],[0.96590909 1.        ],393.0
19,19,,[0.56579545 0.57815287],[0. 0.],[1. 1.],378.0
20,20,,[0.572      0.57499363],[0. 0.],[1. 1.],372.0
21,21,,[0.57343182 0.56989809],[0. 0.],[1. 1.],387.0
22,22,,[0.57168182 0.56774522],[0. 0.],[1. 1.],384.0
23,23,,[0.57295455 0.5649172 ],[0. 0.],[1. 1.],376.0
24,24,,[0.57322727 0.5668535 ],[0. 0.],[1. 1.],371.0
25,25,,[0.57393182 0.56588535],[0. 0.],[1. 1.],389.0
26,26,,[0.58347727 0.56242038],[0. 0.],[1. 1.],391.0
27,27,,[0.58002273 0.5669172 ],[0. 0.],[1. 1.],366.0
28,28,,[0.57579545 0.56912102],[0. 0.],[1. 1.],356.0
29,29,,[0.57806818 0.56830573],[0. 0.],[1. 1.],382.0
30,30,,[0.58072727 0.55994904],[0. 0.],[1. 1.],390.0
31,31,,[0.58193182 0.5588535 ],[0. 0.],[1. 1.],370.0
32,32,,[0.58229545 0.55243312],[0. 0.],[0.96590909 1.        ],377.0
33,33,,[0.58259091 0.55113376],[0.         0.00636943],[0.96590909 1.        ],382.0
34,34,,[0.57877273 0.55298089],[0.         0.00636943],[0.96590909 1.        ],366.0
35,35,,[0.57090909 0.56257325],[0.         0.00636943],[0.97727273 1.        ],381.0
36,36,,[0.57645455 0.55956688],[0.         0.00636943],[0.97727273 1.        ],372.0
37,37,,[0.57952273 0.55220382],[0. 0.],[0.97727273 1.        ],390.0
38,38,,[0.57409091 0.56185987],[0. 0.],[0.97727273 1.        ],385.0
39,39,,[0.567      0.56495541],[0.         0.01273885],[0.97727273 1.        ],383.0
40,40,,[0.56625    0.56950318],[0.         0.01273885],[0.97727273 1.        ],376.0
41,41,,[0.56204545 0.56955414],[0.         0.01273885],[0.97727273 1.        ],372.0
42,42,,[0.56743182 0.56374522],[0. 0.],[1. 1.],381.0
43,43,,[0.56781818 0.56578344],[0. 0.],[1. 1.],405.0
44,44,,[0.57036364 0.56380892],[0. 0.],[1. 1.],359.0
45,45,,[0.57       0.56444586],[0. 0.],[1. 1.],389.0
46,46,,[0.56604545 0.57481529],[0. 0.],[1. 1.],350.0
47,47,,[0.56709091 0.56895541],[0. 0.],[1. 1.],379.0
48,48,,[0.56206818 0.58089172],[0. 0.],[1. 1.],382.0
49,49,,[0.5645     0.57770701],[0. 0.],[1. 1.],372.0
50,50,,[0.56022727 0.58020382],[0. 0.],[1. 1.],389.0
