,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.49682459 -0.31591464],[ 0.19881876 -0.33290013],[ 0.78141678 -0.30195864],
1,1,,[ 0.49904637 -0.31979383],[ 0.21219668 -0.32849729],[ 0.78141678 -0.30316457],367.0
2,2,,[ 0.49739754 -0.32092839],[ 0.21864252 -0.33190926],[ 0.78141678 -0.30316457],386.0
3,3,,[ 0.49880504 -0.32130571],[ 0.21697028 -0.32856457],[ 0.78141678 -0.30484919],396.0
4,4,,[ 0.49706196 -0.32124586],[ 0.18719609 -0.32856457],[ 0.78141678 -0.30303616],387.0
5,5,,[ 0.49970942 -0.32121127],[ 0.18719609 -0.32726596],[ 0.78141678 -0.30195864],394.0
6,6,,[ 0.50231695 -0.32139749],[ 0.18719609 -0.33222997],[ 0.78141678 -0.30484919],363.0
7,7,,[ 0.50015443 -0.3212658 ],[ 0.18719609 -0.33190926],[ 0.78141678 -0.30303616],372.0
8,8,,[ 0.499355  -0.3210751],[ 0.18719609 -0.33190926],[ 0.78409711 -0.30445901],395.0
9,9,,[ 0.50249776 -0.32127482],[ 0.18719609 -0.33141566],[ 0.78409711 -0.30445901],362.0
10,10,,[ 0.50627023 -0.32105443],[ 0.21549966 -0.32804998],[ 0.78330843 -0.30303616],377.0
11,11,,[ 0.50552743 -0.32125543],[ 0.21549966 -0.33290013],[ 0.78330843 -0.29956183],375.0
12,12,,[ 0.50663877 -0.32133672],[ 0.21549966 -0.33136602],[ 0.79509713 -0.29956183],377.0
13,13,,[ 0.50949972 -0.32135568],[ 0.21519723 -0.33136602],[ 0.79509713 -0.30303616],380.0
14,14,,[ 0.50846211 -0.32122037],[ 0.21519723 -0.33141566],[ 0.79509713 -0.30303616],387.0
15,15,,[ 0.50868374 -0.32124481],[ 0.18719609 -0.32777518],[ 0.78330843 -0.30316457],364.0
16,16,,[ 0.50544818 -0.32112117],[ 0.18719609 -0.33222997],[ 0.78330843 -0.30484919],357.0
17,17,,[ 0.5028217  -0.32125948],[ 0.18719609 -0.33222997],[ 0.80265187 -0.30661965],370.0
18,18,,[ 0.50079187 -0.32147957],[ 0.21519723 -0.33222997],[ 0.80265187 -0.30445901],383.0
19,19,,[ 0.50343367 -0.32088957],[ 0.21519723 -0.32920885],[ 0.80265187 -0.3052061 ],392.0
20,20,,[ 0.50864635 -0.3209464 ],[ 0.21519723 -0.32856457],[ 0.80265187 -0.30303616],385.0
21,21,,[ 0.50461556 -0.32077492],[ 0.21519723 -0.32860797],[ 0.80265187 -0.30389854],383.0
22,22,,[ 0.50214294 -0.32106583],[ 0.20504519 -0.33190926],[ 0.80265187 -0.30389854],393.0
23,23,,[ 0.50296685 -0.32110258],[ 0.20504519 -0.32920885],[ 0.80265187 -0.30445901],385.0
24,24,,[ 0.5043131  -0.32082015],[ 0.21519723 -0.32920885],[ 0.80265187 -0.30303616],386.0
25,25,,[ 0.50389136 -0.32117541],[ 0.21519723 -0.33290013],[ 0.80265187 -0.30303616],387.0
26,26,,[ 0.50418265 -0.32103553],[ 0.21519723 -0.32920885],[ 0.80265187 -0.3052061 ],358.0
27,27,,[ 0.50664152 -0.32127612],[ 0.21519723 -0.33222997],[ 0.80265187 -0.30316457],381.0
28,28,,[ 0.50519579 -0.32131023],[ 0.21691098 -0.32920885],[ 0.80265187 -0.30445901],373.0
29,29,,[ 0.49990197 -0.32087529],[ 0.21691098 -0.32860797],[ 0.80265187 -0.30303616],375.0
30,30,,[ 0.5021398  -0.32095563],[ 0.190843   -0.32860797],[ 0.80265187 -0.30303616],389.0
31,31,,[ 0.50039524 -0.32127708],[ 0.190843   -0.32860797],[ 0.78542541 -0.30672783],381.0
32,32,,[ 0.49655719 -0.3209407 ],[ 0.190843   -0.32860797],[ 0.78619037 -0.3052061 ],385.0
33,33,,[ 0.49579762 -0.3210833 ],[ 0.190843   -0.32726596],[ 0.78619037 -0.30389854],359.0
34,34,,[ 0.49322141 -0.32111776],[ 0.2088522  -0.33222997],[ 0.78619037 -0.29956183],376.0
35,35,,[ 0.49349509 -0.32125081],[ 0.20728077 -0.33222997],[ 0.78542541 -0.30389854],374.0
36,36,,[ 0.49523356 -0.32132245],[ 0.2088522  -0.33222997],[ 0.78542541 -0.30753811],383.0
37,37,,[ 0.49275486 -0.32114923],[ 0.2088522  -0.32856457],[ 0.78542541 -0.30445901],385.0
38,38,,[ 0.49166732 -0.32125346],[ 0.2088522  -0.33290013],[ 0.79586209 -0.30445901],372.0
39,39,,[ 0.49068265 -0.32120442],[ 0.2088522  -0.33222997],[ 0.79586209 -0.30445901],374.0
40,40,,[ 0.4907166  -0.32107924],[ 0.2088522  -0.33190926],[ 0.79586209 -0.30195864],399.0
41,41,,[ 0.49007988 -0.32110768],[ 0.19831471 -0.32798061],[ 0.79586209 -0.30389854],402.0
42,42,,[ 0.49003508 -0.32113506],[ 0.19329799 -0.32920885],[ 0.79586209 -0.29956183],364.0
43,43,,[ 0.49017534 -0.32107433],[ 0.19329799 -0.33190926],[ 0.79586209 -0.30575562],390.0
44,44,,[ 0.48846842 -0.32116314],[ 0.19329799 -0.33290013],[ 0.79586209 -0.30195864],364.0
45,45,,[ 0.49061906 -0.32118783],[ 0.19329799 -0.32849729],[ 0.79586209 -0.30316457],377.0
46,46,,[ 0.49207596 -0.32135137],[ 0.19329799 -0.33222997],[ 0.79586209 -0.30303616],385.0
47,47,,[ 0.49203022 -0.32114191],[ 0.19329799 -0.33222997],[ 0.79586209 -0.30316457],362.0
48,48,,[ 0.49273021 -0.32149678],[ 0.18719609 -0.33222997],[ 0.79586209 -0.30488632],396.0
