,gen,evals,avg,min,max,nevals
0,0,500.0,[0.22797324 0.7527305 ],[0. 0.],[1. 1.],
1,1,,[0.23783278 0.74735461],[0. 0.],[1. 1.],385.0
2,2,,[0.25308361 0.72629078],[0. 0.],[1. 1.],386.0
3,3,,[0.24364548 0.74729787],[0. 0.],[1. 1.],370.0
4,4,,[0.26917057 0.7298156 ],[0. 0.],[1. 1.],384.0
5,5,,[0.28444147 0.71717021],[0. 0.],[1. 1.],404.0
6,6,,[0.29191973 0.7021773 ],[0. 0.],[1. 1.],369.0
7,7,,[0.30840803 0.68604965],[0. 0.],[1. 1.],386.0
8,8,,[0.29944482 0.69495745],[0. 0.],[1. 1.],379.0
9,9,,[0.29353177 0.69906383],[0. 0.],[1. 1.],375.0
10,10,,[0.29541806 0.69522695],[0. 0.],[1. 1.],371.0
11,11,,[0.29997993 0.69850355],[0. 0.],[1. 1.],378.0
12,12,,[0.30565886 0.6912766 ],[0. 0.],[1. 1.],379.0
13,13,,[0.30483612 0.6812695 ],[0. 0.],[1. 1.],390.0
14,14,,[0.31305686 0.67676596],[0. 0.],[1. 1.],392.0
15,15,,[0.31258863 0.67439716],[0. 0.],[1. 1.],402.0
16,16,,[0.31919732 0.66884397],[0. 0.],[1. 1.],359.0
17,17,,[0.32571906 0.65731206],[0. 0.],[1. 1.],403.0
18,18,,[0.33858863 0.64470922],[0. 0.],[1. 1.],385.0
19,19,,[0.34317726 0.63970213],[0. 0.],[1. 1.],364.0
20,20,,[0.33171906 0.6541773 ],[0. 0.],[1. 1.],376.0
21,21,,[0.32807358 0.65398582],[0. 0.],[1. 1.],387.0
22,22,,[0.32360535 0.65565248],[0. 0.],[1. 1.],374.0
23,23,,[0.32020067 0.66519858],[0. 0.],[1. 1.],382.0
24,24,,[0.312301   0.67603546],[0. 0.],[1. 1.],391.0
25,25,,[0.31263545 0.67180851],[0. 0.],[1. 1.],388.0
26,26,,[0.32422742 0.66392908],[0. 0.],[1. 1.],384.0
27,27,,[0.31162542 0.67053191],[0. 0.],[1. 1.],375.0
28,28,,[0.3177592  0.66870213],[0. 0.],[1. 1.],379.0
29,29,,[0.31747157 0.67291489],[0. 0.],[1. 1.],386.0
30,30,,[0.3210903  0.66383688],[0. 0.],[1. 1.],377.0
31,31,,[0.33746488 0.65051773],[0. 0.],[1. 1.],371.0
32,32,,[0.3361806  0.65700709],[0. 0.],[1. 1.],381.0
33,33,,[0.32574582 0.6653617 ],[0. 0.],[1. 1.],375.0
34,34,,[0.34448161 0.6461844 ],[0. 0.],[1. 1.],384.0
35,35,,[0.34123077 0.65241844],[0. 0.],[1. 1.],379.0
36,36,,[0.33379933 0.66439007],[0. 0.],[1. 1.],363.0
37,37,,[0.34080936 0.65721986],[0. 0.],[1. 1.],394.0
38,38,,[0.33308361 0.66824113],[0. 0.],[1. 1.],383.0
39,39,,[0.32395987 0.67623404],[0. 0.],[1. 1.],378.0
40,40,,[0.32875585 0.67268794],[0. 0.],[1. 1.],369.0
41,41,,[0.32543144 0.68023404],[0. 0.],[1. 1.],381.0
42,42,,[0.33307023 0.66388652],[0. 0.],[1. 1.],403.0
43,43,,[0.31713712 0.68044681],[0. 0.],[1. 1.],371.0
44,44,,[0.32345151 0.68039716],[0. 0.],[1. 1.],369.0
45,45,,[0.31951171 0.68275887],[0. 0.],[1. 1.],386.0
46,46,,[0.3278796  0.67188652],[0. 0.],[1. 1.],369.0
47,47,,[0.3420602  0.66221986],[0. 0.],[1. 1.],380.0
48,48,,[0.32525753 0.67560284],[0. 0.],[1. 1.],390.0
49,49,,[0.32953846 0.66859574],[0. 0.],[1. 1.],363.0
50,50,,[0.33385284 0.66703546],[0. 0.],[1. 1.],360.0
