,gen,evals,avg,min,max,nevals
0,0,500.0,[0.44136364 0.62850955],[0. 0.],[1. 1.],
1,1,,[0.46327273 0.61484076],[0. 0.],[1. 1.],391.0
2,2,,[0.47088636 0.61070064],[0. 0.],[1. 1.],382.0
3,3,,[0.48663636 0.60963057],[0. 0.],[1. 1.],408.0
4,4,,[0.49802273 0.60135032],[0. 0.],[1. 1.],386.0
5,5,,[0.50488636 0.59661146],[0. 0.],[1. 1.],390.0
6,6,,[0.51068182 0.59136306],[0. 0.],[1. 1.],372.0
7,7,,[0.51470455 0.60112102],[0. 0.],[1. 1.],354.0
8,8,,[0.52722727 0.60001274],[0. 0.],[1. 1.],383.0
9,9,,[0.53722727 0.59487898],[0. 0.],[1. 1.],396.0
10,10,,[0.54163636 0.5989172 ],[0. 0.],[1. 1.],378.0
11,11,,[0.54820455 0.59312102],[0. 0.],[1. 1.],360.0
12,12,,[0.55363636 0.59105732],[0. 0.],[1. 1.],380.0
13,13,,[0.56004545 0.58644586],[0. 0.],[1. 1.],389.0
14,14,,[0.55559091 0.58998726],[0. 0.],[1. 1.],387.0
15,15,,[0.55752273 0.58234395],[0. 0.],[1. 1.],375.0
16,16,,[0.56618182 0.57529936],[0. 0.],[1. 1.],367.0
17,17,,[0.56518182 0.57658599],[0. 0.],[1. 1.],377.0
18,18,,[0.56918182 0.57296815],[0. 0.],[1. 1.],407.0
19,19,,[0.57956818 0.57257325],[0. 0.],[1. 1.],375.0
20,20,,[0.58259091 0.56765605],[0. 0.],[1. 1.],379.0
21,21,,[0.58522727 0.56113376],[0. 0.],[1. 1.],374.0
22,22,,[0.59109091 0.55667516],[0. 0.],[1. 1.],393.0
23,23,,[0.58472727 0.55933758],[0. 0.],[1. 1.],387.0
24,24,,[0.58604545 0.55850955],[0. 0.],[1. 1.],372.0
25,25,,[0.58068182 0.5635414 ],[0. 0.],[1. 1.],385.0
26,26,,[0.57743182 0.56727389],[0. 0.],[1. 1.],366.0
27,27,,[0.57597727 0.56773248],[0.         0.05732484],[1. 1.],382.0
28,28,,[0.57909091 0.56918471],[0. 0.],[1. 1.],359.0
29,29,,[0.57627273 0.56579618],[0. 0.],[1. 1.],374.0
30,30,,[0.57547727 0.56756688],[0.         0.04458599],[1. 1.],381.0
