,gen,nevals
0,1,500
1,2,402
2,3,390
3,4,387
4,5,381
5,6,382
6,7,371
7,8,396
8,9,380
9,10,372
10,11,400
11,12,381
12,13,392
13,14,379
14,15,378
15,16,398
16,17,376
17,18,405
18,19,361
19,20,370
20,21,358
21,22,366
22,23,374
23,24,381
24,25,407
25,26,399
26,27,403
27,28,383
28,29,380
29,30,379
30,31,383
31,32,385
32,33,374
33,34,380
34,35,392
35,36,389
36,37,373
37,38,368
38,39,386
39,40,358
40,41,366
41,42,368
42,43,368
43,44,389
44,45,379
45,46,383
46,47,392
47,48,387
48,49,370
49,50,382
