,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.49145085 -0.30796237],[ 0.07817163 -0.32719478],[ 0.93957102 -0.29158104],
1,1,,[ 0.49169374 -0.30629946],[ 0.07817163 -0.32719478],[ 0.93957102 -0.29326234],385.0
2,2,,[ 0.49666288 -0.30595865],[ 0.08831854 -0.32370863],[ 0.94045671 -0.29158104],394.0
3,3,,[ 0.49791871 -0.30588668],[ 0.06042898 -0.32491513],[ 0.92787416 -0.29236822],389.0
4,4,,[ 0.49542885 -0.30585479],[ 0.06042898 -0.32162392],[ 0.93790554 -0.2927952 ],393.0
5,5,,[ 0.49348792 -0.306028  ],[ 0.07817163 -0.32130504],[ 0.93790554 -0.29312476],381.0
6,6,,[ 0.49670337 -0.30615361],[ 0.07817163 -0.32185731],[ 0.93790554 -0.29326234],381.0
7,7,,[ 0.49904001 -0.30599601],[ 0.07817163 -0.32625163],[ 0.93957102 -0.29158104],369.0
8,8,,[ 0.50284061 -0.30583814],[ 0.07395498 -0.32625163],[ 0.93790554 -0.29158104],382.0
9,9,,[ 0.50923779 -0.30589438],[ 0.08150259 -0.3202546 ],[ 0.9489959  -0.29565676],395.0
10,10,,[ 0.49918827 -0.30584525],[ 0.07312706 -0.32145233],[ 0.9489959  -0.29236822],395.0
11,11,,[ 0.4971177  -0.30591901],[ 0.08150259 -0.32320949],[ 0.9489959 -0.2927952],372.0
12,12,,[ 0.49669634 -0.30595775],[ 0.05954329 -0.32202361],[ 0.93491153 -0.29158104],379.0
13,13,,[ 0.49475418 -0.30588627],[ 0.05954329 -0.32165922],[ 0.93491153 -0.29332071],391.0
14,14,,[ 0.49649027 -0.30587912],[ 0.08150259 -0.32370863],[ 0.93491153 -0.29205653],394.0
15,15,,[ 0.50230783 -0.30590138],[ 0.06808248 -0.32491513],[ 0.93957102 -0.2927952 ],367.0
16,16,,[ 0.50315858 -0.30593465],[ 0.06786106 -0.32625163],[ 0.93951326 -0.29205653],366.0
17,17,,[ 0.50146077 -0.30622608],[ 0.06880451 -0.32719478],[ 0.93957102 -0.29158104],375.0
18,18,,[ 0.5065911  -0.30590988],[ 0.05466238 -0.32359074],[ 0.93957102 -0.29333673],370.0
19,19,,[ 0.50323736 -0.3059334 ],[ 0.05466238 -0.32336121],[ 0.93957102 -0.29236822],374.0
20,20,,[ 0.50105751 -0.30574315],[ 0.06763964 -0.32370863],[ 0.93957102 -0.29236822],373.0
21,21,,[ 0.50268858 -0.30607776],[ 0.07351214 -0.32625163],[ 0.93957102 -0.29317049],382.0
22,22,,[ 0.50677964 -0.30602457],[ 0.07889366 -0.32625163],[ 0.92781639 -0.29205653],396.0
23,23,,[ 0.50118759 -0.3062762 ],[ 0.08078056 -0.32162392],[ 0.93635558 -0.29317049],392.0
24,24,,[ 0.49723197 -0.30615959],[ 0.08078056 -0.32185731],[ 0.93635558 -0.29236822],380.0
25,25,,[ 0.49668063 -0.30591446],[ 0.07817163 -0.31980148],[ 0.94345072 -0.29236822],401.0
26,26,,[ 0.4975498  -0.30630958],[ 0.07634249 -0.32491513],[ 0.92781639 -0.29236822],381.0
27,27,,[ 0.49975164 -0.30618743],[ 0.071683 -0.323602],[ 0.92781639 -0.29158104],357.0
28,28,,[ 0.49860837 -0.30589566],[ 0.071683 -0.323602],[ 0.93957102 -0.29158104],377.0
29,29,,[ 0.49911951 -0.30586299],[ 0.06669619 -0.32625163],[ 0.93957102 -0.29280883],392.0
30,30,,[ 0.49618056 -0.30621255],[ 0.071683   -0.32625163],[ 0.92781639 -0.29610873],389.0
31,31,,[ 0.49428683 -0.30621149],[ 0.071683   -0.32491513],[ 0.93679843 -0.29565676],378.0
32,32,,[ 0.49445676 -0.3059287 ],[ 0.06070817 -0.323602  ],[ 0.91889212 -0.29383107],398.0
33,33,,[ 0.49053372 -0.30611994],[ 0.07079731 -0.32491513],[ 0.91889212 -0.29326234],374.0
34,34,,[ 0.48966319 -0.30585247],[ 0.06641701 -0.32625163],[ 0.91889212 -0.29280883],377.0
35,35,,[ 0.49516129 -0.30592205],[ 0.06414502 -0.323602  ],[ 0.92044207 -0.2927952 ],396.0
36,36,,[ 0.49558804 -0.30608534],[ 0.05954329 -0.32625163],[ 0.92044207 -0.29236822],356.0
37,37,,[ 0.49285989 -0.30612305],[ 0.04662379 -0.32602271],[ 0.93884899 -0.29236822],382.0
38,38,,[ 0.48904272 -0.30595266],[ 0.03287637 -0.32370863],[ 0.93884899 -0.29236822],365.0
39,39,,[ 0.48978986 -0.30610173],[ 0.05954329 -0.32202361],[ 0.9250438 -0.2927952],396.0
40,40,,[ 0.49146591 -0.30612444],[ 0.07628473 -0.32165922],[ 0.9250438 -0.2927952],356.0
41,41,,[ 0.49091357 -0.30597894],[ 0.08476616 -0.32336121],[ 0.9250438  -0.29383107],387.0
42,42,,[ 0.49031197 -0.30598978],[ 0.06042898 -0.32336121],[ 0.9250438  -0.29158104],352.0
43,43,,[ 0.48688958 -0.30623692],[ 0.058157   -0.32719478],[ 0.92182837 -0.29383107],382.0
44,44,,[ 0.48826141 -0.30593612],[ 0.05078268 -0.323602  ],[ 0.92182837 -0.29205653],372.0
45,45,,[ 0.49755798 -0.30588188],[ 0.058157   -0.32336121],[ 0.94461559 -0.29312476],357.0
46,46,,[ 0.49817415 -0.30590903],[ 0.058157   -0.32602271],[ 0.92182837 -0.29312476],406.0
47,47,,[ 0.50117421 -0.30590432],[ 0.058157   -0.32162392],[ 0.90985232 -0.29317049],379.0
48,48,,[ 0.49628488 -0.30583128],[ 0.07429193 -0.32336121],[ 0.90985232 -0.29317049],394.0
49,49,,[ 0.49492868 -0.3061462 ],[ 0.08182991 -0.32602271],[ 0.9186707  -0.29158104],398.0
50,50,,[ 0.49842195 -0.30604631],[ 0.08182991 -0.32602271],[ 0.95908505 -0.29236822],381.0
