,gen,nevals
0,1,500
1,2,364
2,3,377
3,4,398
4,5,385
5,6,359
6,7,384
7,8,379
8,9,372
9,10,381
10,11,375
11,12,361
12,13,386
13,14,382
14,15,385
15,16,362
16,17,360
17,18,377
18,19,356
19,20,383
20,21,385
21,22,387
22,23,381
23,24,389
24,25,385
25,26,381
26,27,370
27,28,407
28,29,378
29,30,382
30,31,384
31,32,389
32,33,366
33,34,377
34,35,392
35,36,386
36,37,378
37,38,368
38,39,381
39,40,392
40,41,380
41,42,389
42,43,370
43,44,367
44,45,383
45,46,378
46,47,380
47,48,387
48,49,378
49,50,383
