,gen,nevals
0,1,500
1,2,394
2,3,382
3,4,366
4,5,390
5,6,382
6,7,382
7,8,362
8,9,412
9,10,393
10,11,357
11,12,371
12,13,372
13,14,367
14,15,397
15,16,374
16,17,381
17,18,378
18,19,376
19,20,385
20,21,380
21,22,376
22,23,391
23,24,367
24,25,382
25,26,384
26,27,366
27,28,374
28,29,377
29,30,383
30,31,366
31,32,367
32,33,383
33,34,386
34,35,375
35,36,372
36,37,398
37,38,414
38,39,365
39,40,366
40,41,385
41,42,366
42,43,389
43,44,396
44,45,385
45,46,368
46,47,387
47,48,384
48,49,377
49,50,400
