,gen,evals,avg,min,max,nevals
0,0,500.0,[0.43468182 0.62692994],[0. 0.],[1. 1.],
1,1,,[0.45909091 0.60690446],[0. 0.],[1. 1.],380.0
2,2,,[0.47893182 0.60028025],[0. 0.],[1. 1.],395.0
3,3,,[0.49240909 0.59231847],[0. 0.],[1. 1.],372.0
4,4,,[0.50318182 0.58289172],[0. 0.],[1. 1.],368.0
5,5,,[0.50922727 0.59338854],[0. 0.],[1. 1.],395.0
6,6,,[0.51859091 0.58876433],[0. 0.],[1. 1.],379.0
7,7,,[0.51963636 0.59327389],[0. 0.],[0.98863636 1.        ],379.0
8,8,,[0.52454545 0.58980892],[0. 0.],[0.96590909 1.        ],389.0
9,9,,[0.53120455 0.58021656],[0. 0.],[0.96590909 1.        ],379.0
10,10,,[0.53793182 0.5756051 ],[0. 0.],[0.96590909 1.        ],377.0
11,11,,[0.54022727 0.57426752],[0. 0.],[0.96590909 1.        ],382.0
12,12,,[0.5475     0.56587261],[0. 0.],[1. 1.],369.0
13,13,,[0.54890909 0.56552866],[0. 0.],[0.97727273 1.        ],386.0
14,14,,[0.54834091 0.56605096],[0. 0.],[0.97727273 1.        ],380.0
15,15,,[0.55436364 0.56701911],[0. 0.],[0.98863636 1.        ],392.0
16,16,,[0.55672727 0.56430573],[0. 0.],[0.98863636 1.        ],369.0
17,17,,[0.55795455 0.55994904],[0. 0.],[1. 1.],375.0
18,18,,[0.55543182 0.56533758],[0. 0.],[1. 1.],377.0
19,19,,[0.5595     0.55966879],[0. 0.],[1. 1.],387.0
20,20,,[0.55561364 0.55955414],[0. 0.],[1. 1.],377.0
21,21,,[0.55290909 0.56836943],[0. 0.],[1. 1.],390.0
22,22,,[0.55195455 0.56717197],[0. 0.],[1. 1.],368.0
23,23,,[0.55695455 0.56541401],[0. 0.],[1. 1.],366.0
24,24,,[0.55293182 0.56247134],[0. 0.],[1. 1.],377.0
25,25,,[0.55718182 0.56038217],[0. 0.],[1. 1.],389.0
26,26,,[0.55856818 0.55438217],[0. 0.],[1. 1.],373.0
27,27,,[0.55654545 0.55201274],[0. 0.],[1. 1.],389.0
28,28,,[0.56179545 0.55388535],[0. 0.],[1. 1.],382.0
29,29,,[0.55831818 0.55464968],[0. 0.],[1. 1.],388.0
30,30,,[0.56431818 0.55250955],[0. 0.],[1. 1.],388.0
31,31,,[0.56236364 0.55309554],[0. 0.],[1. 1.],384.0
32,32,,[0.56268182 0.55109554],[0. 0.],[1. 1.],371.0
33,33,,[0.56815909 0.54857325],[0. 0.],[1. 1.],368.0
34,34,,[0.56459091 0.55601274],[0. 0.],[1. 1.],406.0
35,35,,[0.56154545 0.56206369],[0. 0.],[1. 1.],382.0
36,36,,[0.56197727 0.55589809],[0. 0.],[1. 1.],375.0
37,37,,[0.56195455 0.55280255],[0. 0.],[1. 1.],391.0
38,38,,[0.56384091 0.5533758 ],[0. 0.],[1. 1.],361.0
39,39,,[0.56488636 0.55034395],[0. 0.],[1. 1.],398.0
40,40,,[0.55868182 0.55547771],[0. 0.],[1. 1.],380.0
41,41,,[0.55784091 0.55957962],[0. 0.],[1. 1.],389.0
42,42,,[0.55522727 0.56712102],[0. 0.],[1. 1.],382.0
43,43,,[0.56195455 0.56477707],[0. 0.],[1. 1.],361.0
44,44,,[0.56334091 0.56692994],[0. 0.],[1. 1.],385.0
45,45,,[0.56184091 0.56642038],[0. 0.],[1. 1.],366.0
46,46,,[0.56195455 0.56056051],[0. 0.],[1. 1.],388.0
47,47,,[0.56368182 0.56494268],[0. 0.],[1. 1.],386.0
48,48,,[0.56629545 0.55973248],[0. 0.],[1. 1.],378.0
49,49,,[0.56095455 0.56118471],[0. 0.],[1. 1.],375.0
50,50,,[0.55872727 0.56594904],[0. 0.],[1. 1.],357.0
