,gen,evals,avg,min,max,nevals
0,0,500.0,[0.23945151 0.75076596],[0. 0.],[1. 1.],
1,1,,[0.26755853 0.7318227 ],[0. 0.],[1. 1.],407.0
2,2,,[0.27332441 0.73310638],[0. 0.],[1. 1.],378.0
3,3,,[0.27777926 0.73053901],[0. 0.],[1. 1.],395.0
4,4,,[0.2913311  0.71914894],[0. 0.],[1. 1.],389.0
5,5,,[0.29238796 0.7164539 ],[0. 0.],[1. 1.],362.0
6,6,,[0.31361873 0.7033617 ],[0. 0.],[1. 1.],389.0
7,7,,[0.32167893 0.69564539],[0. 0.],[1. 1.],377.0
8,8,,[0.3233913  0.70012057],[0. 0.],[1. 1.],377.0
9,9,,[0.32996656 0.69111348],[0. 0.],[1. 1.],393.0
10,10,,[0.33198662 0.69335461],[0. 0.],[1. 1.],379.0
11,11,,[0.33503679 0.68788652],[0. 0.],[1. 1.],381.0
12,12,,[0.31884281 0.69840426],[0. 0.],[1. 1.],386.0
13,13,,[0.31509699 0.69532624],[0. 0.],[1. 1.],394.0
14,14,,[0.31835452 0.6871773 ],[0. 0.],[1. 1.],379.0
15,15,,[0.32361204 0.68059574],[0. 0.],[1. 1.],385.0
16,16,,[0.33796656 0.66693617],[0. 0.],[1. 1.],377.0
17,17,,[0.34175251 0.66338298],[0. 0.],[1. 1.],405.0
18,18,,[0.34228094 0.66097163],[0. 0.],[1. 1.],376.0
19,19,,[0.35257525 0.6402695 ],[0. 0.],[1. 1.],382.0
20,20,,[0.34729766 0.64509929],[0. 0.],[1. 1.],367.0
21,21,,[0.34571237 0.64241135],[0. 0.],[1. 1.],385.0
22,22,,[0.3442408  0.64922695],[0. 0.],[1. 1.],371.0
23,23,,[0.34371237 0.65348936],[0. 0.],[1. 1.],375.0
24,24,,[0.35061538 0.64882979],[0. 0.],[1. 1.],355.0
25,25,,[0.32351171 0.67624823],[0. 0.],[1. 1.],370.0
26,26,,[0.33739799 0.66419149],[0. 0.],[1. 1.],377.0
27,27,,[0.32367224 0.68187234],[0. 0.],[1. 1.],372.0
28,28,,[0.33905017 0.66937589],[0. 0.],[1. 1.],355.0
29,29,,[0.34726421 0.65868794],[0. 0.],[1. 1.],388.0
30,30,,[0.3370903  0.66828369],[0. 0.],[1. 1.],390.0
31,31,,[0.35626756 0.65742553],[0. 0.],[1. 1.],373.0
32,32,,[0.34419398 0.66622695],[0. 0.],[1. 1.],398.0
33,33,,[0.33749833 0.66702837],[0. 0.],[1. 1.],367.0
34,34,,[0.35624749 0.64934752],[0. 0.],[1. 1.],369.0
35,35,,[0.34980602 0.65357447],[0. 0.],[1. 1.],378.0
36,36,,[0.34322408 0.65204965],[0. 0.],[1. 1.],386.0
37,37,,[0.35737793 0.63996454],[0. 0.],[1. 1.],382.0
38,38,,[0.34898328 0.64995745],[0. 0.],[1. 1.],377.0
39,39,,[0.3330301 0.6616383],[0. 0.],[1. 1.],366.0
40,40,,[0.32714381 0.66797872],[0. 0.],[1. 1.],399.0
41,41,,[0.33997324 0.65748936],[0. 0.],[1. 1.],381.0
42,42,,[0.34462876 0.65183688],[0. 0.],[1. 1.],376.0
43,43,,[0.36004682 0.62629078],[0. 0.],[1. 1.],389.0
44,44,,[0.35848161 0.62662411],[0. 0.],[1. 1.],381.0
45,45,,[0.37416722 0.61335461],[0. 0.],[1. 1.],375.0
46,46,,[0.37691639 0.60875887],[0. 0.],[1. 1.],370.0
47,47,,[0.37413378 0.62402128],[0. 0.],[1. 1.],391.0
48,48,,[0.37189967 0.62719149],[0. 0.],[1. 1.],378.0
49,49,,[0.37278261 0.63295745],[0. 0.],[1. 1.],390.0
50,50,,[0.35575251 0.65216312],[0. 0.],[1. 1.],397.0
