,gen,nevals
0,1,500
1,2,391
2,3,399
3,4,399
4,5,355
5,6,396
6,7,377
7,8,380
8,9,373
9,10,386
10,11,394
11,12,363
12,13,385
13,14,392
14,15,389
15,16,400
16,17,361
17,18,368
18,19,388
19,20,366
20,21,389
21,22,365
22,23,383
23,24,386
24,25,380
25,26,404
26,27,384
27,28,378
28,29,376
29,30,375
30,31,367
31,32,382
32,33,368
33,34,390
34,35,386
35,36,394
36,37,385
37,38,372
38,39,382
39,40,384
40,41,384
41,42,384
42,43,402
43,44,384
44,45,383
45,46,383
46,47,368
47,48,373
48,49,374
49,50,371
