,gen,nevals
0,1,500
1,2,385
2,3,364
3,4,372
4,5,382
5,6,394
6,7,380
7,8,381
8,9,400
9,10,387
10,11,383
11,12,370
12,13,377
13,14,381
14,15,385
15,16,412
16,17,371
17,18,383
18,19,372
19,20,375
20,21,404
21,22,392
22,23,376
23,24,366
24,25,380
25,26,375
26,27,377
27,28,388
28,29,376
29,30,400
30,31,385
31,32,400
32,33,374
33,34,403
34,35,379
35,36,366
36,37,391
37,38,371
38,39,375
39,40,388
40,41,376
41,42,388
42,43,390
43,44,387
44,45,376
45,46,374
46,47,376
47,48,393
48,49,393
49,50,382
