,gen,nevals
0,1,500
1,2,396
2,3,373
3,4,383
4,5,380
5,6,382
6,7,386
7,8,374
8,9,374
9,10,372
10,11,388
11,12,384
12,13,371
13,14,389
14,15,396
15,16,400
16,17,387
17,18,390
18,19,388
19,20,404
20,21,375
21,22,394
22,23,379
23,24,363
24,25,393
25,26,389
26,27,361
27,28,374
28,29,369
29,30,396
30,31,401
31,32,366
32,33,375
33,34,400
34,35,379
35,36,404
36,37,380
37,38,386
38,39,372
39,40,380
40,41,398
41,42,349
42,43,383
43,44,398
44,45,377
45,46,371
46,47,391
47,48,376
48,49,379
49,50,361
