,gen,evals,avg,min,max,nevals
0,0,500.0,[ 4.51477551e-01 -2.05735888e-05],[ 1.83673469e-01 -2.09558088e-05],[ 7.75510204e-01 -2.05324518e-05],
1,1,,[ 4.48579592e-01 -2.06255169e-05],[ 1.83673469e-01 -2.09558088e-05],[ 8.57142857e-01 -2.05324668e-05],379.0
2,2,,[ 4.49951020e-01 -2.06332349e-05],[ 1.55102041e-01 -2.09558088e-05],[ 8.16326531e-01 -2.05325711e-05],390.0
3,3,,[ 4.42644898e-01 -2.06334476e-05],[ 1.83673469e-01 -2.09558088e-05],[ 8.24489796e-01 -2.05324518e-05],380.0
4,4,,[ 4.43061224e-01 -2.06313764e-05],[ 1.83673469e-01 -2.06769919e-05],[ 8.24489796e-01 -2.05324668e-05],390.0
5,5,,[ 4.46244898e-01 -2.06314033e-05],[ 1.83673469e-01 -2.08747818e-05],[ 7.67346939e-01 -2.05324518e-05],377.0
6,6,,[ 4.43142857e-01 -2.06331434e-05],[ 1.83673469e-01 -2.08216255e-05],[ 8.04081633e-01 -2.05324518e-05],370.0
7,7,,[ 4.41322449e-01 -2.06299765e-05],[ 1.83673469e-01 -2.09558088e-05],[ 7.83673469e-01 -2.05324668e-05],398.0
8,8,,[ 4.43877551e-01 -2.06325076e-05],[ 1.83673469e-01 -2.08216255e-05],[ 7.83673469e-01 -2.05324668e-05],386.0
9,9,,[ 4.42848980e-01 -2.06318433e-05],[ 1.83673469e-01 -2.08747818e-05],[ 7.67346939e-01 -2.05324668e-05],386.0
10,10,,[ 4.45240816e-01 -2.06299674e-05],[ 1.75510204e-01 -2.07385231e-05],[ 7.14285714e-01 -2.05324668e-05],375.0
11,11,,[ 4.42824490e-01 -2.06300008e-05],[ 1.75510204e-01 -2.07855896e-05],[ 7.79591837e-01 -2.05325711e-05],361.0
12,12,,[ 4.44057143e-01 -2.06314364e-05],[ 2.12244898e-01 -2.09558088e-05],[ 7.10204082e-01 -2.05324668e-05],396.0
13,13,,[ 4.40653061e-01 -2.06327731e-05],[ 2.00000000e-01 -2.08942325e-05],[ 7.38775510e-01 -2.05324518e-05],395.0
14,14,,[ 4.39142857e-01 -2.06332831e-05],[ 2.00000000e-01 -2.08747818e-05],[ 7.38775510e-01 -2.05324668e-05],388.0
15,15,,[ 4.38163265e-01 -2.06303274e-05],[ 1.87755102e-01 -2.06832913e-05],[ 7.42857143e-01 -2.05324518e-05],382.0
16,16,,[ 4.40236735e-01 -2.06316215e-05],[ 1.87755102e-01 -2.08942325e-05],[ 7.42857143e-01 -2.05324518e-05],372.0
17,17,,[ 4.42791837e-01 -2.06325471e-05],[ 1.87755102e-01 -2.08558686e-05],[ 7.42857143e-01 -2.05324518e-05],380.0
18,18,,[ 4.43306122e-01 -2.06357299e-05],[ 1.87755102e-01 -2.09558088e-05],[ 7.83673469e-01 -2.05328247e-05],376.0
19,19,,[ 4.44530612e-01 -2.06346603e-05],[ 1.63265306e-01 -2.08216255e-05],[ 7.83673469e-01 -2.05325711e-05],383.0
20,20,,[ 4.42032653e-01 -2.06319163e-05],[ 1.63265306e-01 -2.08216255e-05],[ 7.71428571e-01 -2.05325711e-05],371.0
21,21,,[ 4.42465306e-01 -2.06326635e-05],[ 1.63265306e-01 -2.08942325e-05],[ 7.55102041e-01 -2.05324668e-05],363.0
22,22,,[ 4.40914286e-01 -2.06328945e-05],[ 1.63265306e-01 -2.07460316e-05],[ 7.34693878e-01 -2.05324518e-05],382.0
23,23,,[ 4.35861224e-01 -2.06300491e-05],[ 1.63265306e-01 -2.07460316e-05],[ 6.85714286e-01 -2.05324518e-05],360.0
24,24,,[ 4.37755102e-01 -2.06330849e-05],[ 1.63265306e-01 -2.08942325e-05],[ 7.42857143e-01 -2.05325711e-05],404.0
25,25,,[ 4.39493878e-01 -2.06315987e-05],[ 1.87755102e-01 -2.08942325e-05],[ 7.46938776e-01 -2.05324668e-05],373.0
26,26,,[ 4.39559184e-01 -2.06327868e-05],[ 1.87755102e-01 -2.07855896e-05],[ 7.79591837e-01 -2.05324668e-05],387.0
27,27,,[ 4.38497959e-01 -2.06322554e-05],[ 1.79591837e-01 -2.08747818e-05],[ 7.59183673e-01 -2.05324518e-05],395.0
28,28,,[ 4.37730612e-01 -2.06326684e-05],[ 1.71428571e-01 -2.07693633e-05],[ 7.67346939e-01 -2.05324518e-05],382.0
29,29,,[ 4.40195918e-01 -2.06334539e-05],[ 1.79591837e-01 -2.08747818e-05],[ 7.79591837e-01 -2.05324518e-05],385.0
30,30,,[ 4.37404082e-01 -2.06312946e-05],[ 1.67346939e-01 -2.08747818e-05],[ 7.79591837e-01 -2.05324518e-05],370.0
31,31,,[ 4.40800000e-01 -2.06304409e-05],[ 1.71428571e-01 -2.08216255e-05],[ 7.26530612e-01 -2.05324518e-05],369.0
32,32,,[ 4.38106122e-01 -2.06294485e-05],[ 1.71428571e-01 -2.07239090e-05],[ 7.22448980e-01 -2.05324518e-05],349.0
33,33,,[ 4.39167347e-01 -2.06302806e-05],[ 1.71428571e-01 -2.08216255e-05],[ 7.46938776e-01 -2.05324518e-05],366.0
34,34,,[ 4.39322449e-01 -2.06303024e-05],[ 1.71428571e-01 -2.07239090e-05],[ 8.04081633e-01 -2.05324518e-05],384.0
35,35,,[ 4.41142857e-01 -2.06305093e-05],[ 1.71428571e-01 -2.07460316e-05],[ 8.04081633e-01 -2.05324518e-05],386.0
36,36,,[ 4.39453061e-01 -2.06287036e-05],[ 1.71428571e-01 -2.09558088e-05],[ 8.16326531e-01 -2.05324518e-05],373.0
37,37,,[ 4.40612245e-01 -2.06317260e-05],[ 1.71428571e-01 -2.06962931e-05],[ 7.34693878e-01 -2.05325711e-05],379.0
38,38,,[ 4.42759184e-01 -2.06335856e-05],[ 1.71428571e-01 -2.08942325e-05],[ 7.67346939e-01 -2.05324668e-05],387.0
39,39,,[ 4.38963265e-01 -2.06313080e-05],[ 1.71428571e-01 -2.07614518e-05],[ 7.67346939e-01 -2.05324668e-05],380.0
40,40,,[ 4.38285714e-01 -2.06332502e-05],[ 1.79591837e-01 -2.08216255e-05],[ 7.63265306e-01 -2.05324668e-05],383.0
41,41,,[ 4.38922449e-01 -2.06317283e-05],[ 1.79591837e-01 -2.08942325e-05],[ 7.30612245e-01 -2.05324518e-05],379.0
42,42,,[ 4.40334694e-01 -2.06319901e-05],[ 1.79591837e-01 -2.07460316e-05],[ 7.83673469e-01 -2.05324518e-05],402.0
43,43,,[ 4.41224490e-01 -2.06322751e-05],[ 1.79591837e-01 -2.09558088e-05],[ 7.38775510e-01 -2.05324518e-05],390.0
44,44,,[ 4.37877551e-01 -2.06329489e-05],[ 1.83673469e-01 -2.07939042e-05],[ 7.55102041e-01 -2.05324518e-05],378.0
45,45,,[ 4.38024490e-01 -2.06318983e-05],[ 1.87755102e-01 -2.08942325e-05],[ 7.55102041e-01 -2.05324518e-05],364.0
46,46,,[ 4.41632653e-01 -2.06320695e-05],[ 1.87755102e-01 -2.07855896e-05],[ 7.30612245e-01 -2.05324518e-05],367.0
47,47,,[ 4.45779592e-01 -2.06315394e-05],[ 1.87755102e-01 -2.07632123e-05],[ 7.30612245e-01 -2.05324668e-05],373.0
48,48,,[ 4.47951020e-01 -2.06325023e-05],[ 1.87755102e-01 -2.08216255e-05],[ 7.30612245e-01 -2.05324668e-05],383.0
49,49,,[ 4.46628571e-01 -2.06315454e-05],[ 1.87755102e-01 -2.08558686e-05],[ 7.30612245e-01 -2.05324668e-05],378.0
50,50,,[ 4.43093878e-01 -2.06332210e-05],[ 1.79591837e-01 -2.09558088e-05],[ 7.38775510e-01 -2.05324518e-05],371.0
