,gen,evals,avg,min,max,nevals
0,0,500.0,[ 0.41394561 -0.30791806],[ 0.06694561 -0.32935353],[ 0.91631799 -0.29004467],
1,1,,[ 0.41598745 -0.30874454],[ 0.06694561 -0.32467278],[ 0.91631799 -0.29112419],382.0
2,2,,[ 0.42080335 -0.30900946],[ 0.08995816 -0.32263332],[ 0.91841004 -0.29553124],414.0
3,3,,[ 0.43386611 -0.30917331],[ 0.08158996 -0.32354127],[ 0.93933054 -0.29640288],390.0
4,4,,[ 0.44317992 -0.30893013],[ 0.05648536 -0.32467278],[ 0.93305439 -0.29330085],374.0
5,5,,[ 0.4408159  -0.30884447],[ 0.05648536 -0.31757417],[ 0.93305439 -0.29112419],380.0
6,6,,[ 0.44652301 -0.30876344],[ 0.08786611 -0.31817506],[ 0.93305439 -0.29004467],394.0
7,7,,[ 0.44687448 -0.30898432],[ 0.10878661 -0.32165049],[ 0.93305439 -0.29112419],378.0
8,8,,[ 0.44506276 -0.30911981],[ 0.10878661 -0.32165049],[ 0.93305439 -0.29112419],399.0
9,9,,[ 0.45027615 -0.30899548],[ 0.12552301 -0.32165049],[ 0.93305439 -0.29004467],379.0
10,10,,[ 0.44619247 -0.30909598],[ 0.08368201 -0.32467278],[ 0.93305439 -0.29521892],390.0
11,11,,[ 0.45416736 -0.30877199],[ 0.10878661 -0.3210256 ],[ 0.93305439 -0.2954123 ],358.0
12,12,,[ 0.45487029 -0.30897507],[ 0.09623431 -0.3214408 ],[ 0.93305439 -0.29205826],390.0
13,13,,[ 0.45742678 -0.30900655],[ 0.08158996 -0.32935353],[ 0.90585774 -0.29205826],364.0
14,14,,[ 0.46105439 -0.30877046],[ 0.06903766 -0.31941131],[ 0.90585774 -0.29112419],369.0
15,15,,[ 0.45482845 -0.30881879],[ 0.06903766 -0.31994646],[ 0.93933054 -0.29226542],389.0
16,16,,[ 0.46357322 -0.30879748],[ 0.07112971 -0.32109137],[ 0.91004184 -0.29112419],380.0
17,17,,[ 0.46408368 -0.30909105],[ 0.08995816 -0.32269169],[ 0.91004184 -0.29004467],390.0
18,18,,[ 0.46301674 -0.30886873],[ 0.07322176 -0.32716875],[ 0.89958159 -0.29112419],382.0
19,19,,[ 0.46606276 -0.3089991 ],[ 0.08158996 -0.3214408 ],[ 0.91841004 -0.29112419],384.0
20,20,,[ 0.45721757 -0.30891897],[ 0.07531381 -0.32165049],[ 0.93933054 -0.29112419],403.0
21,21,,[ 0.45441004 -0.30867918],[ 0.06694561 -0.32165049],[ 0.91841004 -0.29330085],388.0
22,22,,[ 0.4588954  -0.30905889],[ 0.06694561 -0.3210256 ],[ 0.91841004 -0.29117571],381.0
23,23,,[ 0.45784937 -0.3090475 ],[ 0.06694561 -0.32109137],[ 0.89958159 -0.29004467],393.0
24,24,,[ 0.45285774 -0.30885889],[ 0.07112971 -0.32109137],[ 0.91841004 -0.29205826],400.0
25,25,,[ 0.45009623 -0.30895423],[ 0.07112971 -0.32935353],[ 0.91841004 -0.29521892],368.0
26,26,,[ 0.44943933 -0.30918828],[ 0.07112971 -0.32935353],[ 0.91841004 -0.29117571],372.0
27,27,,[ 0.44604603 -0.30895553],[ 0.06485356 -0.32003732],[ 0.91841004 -0.29112419],389.0
28,28,,[ 0.4517113 -0.3089728],[ 0.06485356 -0.32569038],[ 0.91841004 -0.29550891],387.0
29,29,,[ 0.45287866 -0.30892477],[ 0.07112971 -0.32269169],[ 0.89539749 -0.29521892],368.0
30,30,,[ 0.45166946 -0.30901702],[ 0.07531381 -0.32263332],[ 0.89539749 -0.29385203],387.0
31,31,,[ 0.44717573 -0.30911018],[ 0.07531381 -0.32263332],[ 0.93723849 -0.29447233],369.0
32,32,,[ 0.44823431 -0.30899176],[ 0.07531381 -0.32159807],[ 0.92887029 -0.29447233],384.0
33,33,,[ 0.44844351 -0.30899982],[ 0.07531381 -0.32467278],[ 0.89121339 -0.29390507],390.0
34,34,,[ 0.44817573 -0.30880168],[ 0.07531381 -0.32467278],[ 0.92259414 -0.29004467],351.0
35,35,,[ 0.44978661 -0.3089471 ],[ 0.07531381 -0.32159807],[ 0.92887029 -0.29510996],396.0
36,36,,[ 0.45572803 -0.30901173],[ 0.05020921 -0.32104567],[ 0.92887029 -0.29510996],379.0
37,37,,[ 0.45949372 -0.30913471],[ 0.05020921 -0.32109137],[ 0.92887029 -0.29226542],375.0
38,38,,[ 0.4561841  -0.30905736],[ 0.05020921 -0.32354127],[ 0.92887029 -0.29205826],383.0
39,39,,[ 0.45770293 -0.30896796],[ 0.05020921 -0.32354127],[ 0.92887029 -0.29330085],379.0
40,40,,[ 0.45408787 -0.30906376],[ 0.05020921 -0.32354127],[ 0.92887029 -0.29385203],368.0
41,41,,[ 0.45195816 -0.30888899],[ 0.05020921 -0.32188892],[ 0.92887029 -0.29117571],383.0
42,42,,[ 0.45161506 -0.30883587],[ 0.05020921 -0.32716875],[ 0.92887029 -0.29330085],390.0
43,43,,[ 0.45156485 -0.30888932],[ 0.05020921 -0.3214408 ],[ 0.92887029 -0.29004467],371.0
44,44,,[ 0.45256067 -0.30889453],[ 0.07949791 -0.3191868 ],[ 0.92887029 -0.29330085],398.0
45,45,,[ 0.45438494 -0.30900265],[ 0.08368201 -0.32120381],[ 0.89330544 -0.29226542],390.0
46,46,,[ 0.45682427 -0.30907061],[ 0.06694561 -0.32935353],[ 0.89330544 -0.29454435],382.0
